time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,54,13,76.8,9.515,3.750,5.857,-1,0.093,0.031
2.000,105,13.7,73.2,9.074,3.666,5.807,-1,0.094,0.031
3.000,162,14.9,67,7.611,3.523,5.380,-1,0.094,0.031
4.000,225,16.9,59.1,6.883,3.034,4.658,-1,0.094,0.030
5.000,293,17.3,57.7,6.497,3.039,4.684,-1,0.097,0.030
6.000,358,16.7,59.7,6.677,3.154,4.887,-1,0.093,0.030
7.000,421,16.1,62.2,6.839,3.286,5.177,-1,0.093,0.031
8.000,485,16.7,60,6.838,3.032,4.933,-1,0.094,0.030
9.000,554,18.8,53.2,6.053,2.767,4.466,-1,0.093,0.031
10.000,633,20.9,47.9,5.161,2.621,4.054,-1,0.094,0.030
11.000,711,19.2,52.2,5.334,2.839,4.479,-1,0.094,0.031
12.000,772,14.9,67.2,8.232,3.262,5.310,-1,0.098,0.030
13.000,825,13.3,75.1,9.190,3.571,5.859,-1,0.099,0.030
14.000,877,13.5,74,9.019,3.769,5.784,-1,0.094,0.030
15.000,931,14.3,69.8,8.613,3.517,5.529,-1,0.094,0.030
16.000,991,15.8,63.2,7.351,3.095,4.966,-1,0.093,0.030
17.000,1059,17.8,56.1,6.451,2.881,4.443,-1,0.093,0.030
18.000,1126,16.9,59.2,6.603,3.136,4.818,-1,0.094,0.030
19.000,1190,16.7,60,6.955,3.281,5.033,-1,0.094,0.030
20.000,1253,16.4,60.9,6.786,3.287,5.116,-1,0.093,0.030
21.000,1319,17.5,57.2,6.615,2.941,4.720,-1,0.093,0.030
22.000,1392,19.5,51.2,5.552,2.713,4.348,-1,0.115,0.030
23.000,1473,21.6,46.3,4.763,2.566,4.099,-1,0.109,0.030
24.000,1545,17.4,57.5,6.438,2.911,4.803,-1,0.094,0.030
25.000,1600,14.1,71,8.723,3.477,5.685,-1,0.093,0.030
26.001,1652,13.3,74.9,9.313,3.734,5.818,-1,0.094,0.031
27.000,1704,13.5,73.9,8.954,3.712,5.695,-1,0.119,0.031
28.000,1761,15.1,66.1,7.889,3.372,5.372,-1,0.094,0.031
29.000,1824,16.9,59.1,6.999,2.989,4.656,-1,0.115,0.031
