time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
84.000,11460,131.8,7.6,1.830,0.788,2.582,-1,0.117,0.039
85.000,11602,59.8,16.7,2.063,1.008,3.476,-1,0.117,0.032
86.000,11723,31.4,31.8,2.801,1.101,3.702,-1,0.094,0.030
87.000,11846,32.5,30.8,2.644,1.334,3.347,-1,0.094,0.031
88.000,11981,35.4,28.3,2.882,1.057,2.854,-1,0.096,0.030
89.000,12116,35.1,28.5,2.301,1.287,3.027,-1,0.096,0.031
90.000,12255,36.5,27.4,1.985,1.517,3.006,-1,0.094,0.031
91.000,12396,37,27,2.040,1.514,2.982,-1,0.096,0.032
92.000,12535,36.5,27.4,2.413,1.377,2.652,-1,0.098,0.031
93.000,12679,39.7,25.2,2.549,1.379,2.504,-1,0.100,0.031
94.001,12822,37.3,26.8,2.472,1.127,2.886,-1,0.097,0.034
95.000,12953,33.3,30,2.637,1.224,3.204,-1,0.106,0.031
96.000,13092,38.5,26,2.156,1.049,2.920,-1,0.094,0.031
97.000,13236,124.5,8,1.866,0.889,3.257,-1,0.097,0.038
98.000,13365,31.5,31.8,2.498,1.391,3.624,-1,0.105,0.031
99.000,13486,31.3,32,2.681,1.290,3.687,-1,0.106,0.030
100.000,13616,34.8,28.7,2.795,1.047,3.042,-1,0.095,0.032
101.000,13751,34,29.4,2.792,0.986,2.991,-1,0.094,0.030
102.000,13888,35.7,28,2.065,1.545,3.066,-1,0.096,0.032
103.000,14029,37.5,26.7,2.008,1.490,2.981,-1,0.103,0.031
104.000,14171,36.6,27.3,2.171,1.483,2.915,-1,0.094,0.031
105.000,14311,36.8,27.2,2.633,1.117,2.551,-1,0.096,0.030
106.000,14456,38.3,26.1,2.473,1.265,2.544,-1,0.098,0.031
107.000,14593,34.6,28.9,2.519,1.210,3.004,-1,0.097,0.032
108.000,14724,34.1,29.3,2.401,1.267,3.189,-1,0.099,0.032
109.000,14867,100.5,9.9,1.968,0.844,2.682,-1,0.103,0.031
110.000,15010,61.9,16.2,2.071,1.075,3.182,-1,0.095,0.032
111.000,15131,31.6,31.6,2.740,1.124,3.659,-1,0.107,0.031
112.000,15252,31.3,31.9,2.689,1.291,3.498,-1,0.099,0.032
113.000,15387,35.9,27.9,2.786,1.158,2.796,-1,0.095,0.031
114.000,15522,34.9,28.7,2.378,1.248,3.061,-1,0.094,0.032
115.000,15660,36.3,27.5,2.004,1.504,3.006,-1,0.096,0.031
116.000,15802,36.8,27.2,2.013,1.492,3.029,-1,0.104,0.031
117.000,15942,36.3,27.5,2.345,1.408,2.709,-1,0.095,0.042
118.000,16086,39.1,25.6,2.531,1.371,2.456,-1,0.095,0.031
119.000,16229,37.3,26.8,2.433,1.128,2.829,-1,0.096,0.031
