time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,113,30,33.3,1.638,1.208,4.981,-1,0.113,0.031
2.000,234,31.3,31.9,1.515,1.127,5.074,-1,0.094,0.032
3.000,351,28.7,34.8,1.665,1.007,5.857,-1,0.116,0.031
4.000,454,25.7,38.9,2.033,0.978,6.393,-1,0.094,0.031
5.000,554,26.3,38,1.557,1.008,6.385,-1,0.094,0.031
6.000,662,28.6,35,1.607,1.219,5.615,-1,0.107,0.031
7.000,776,29.5,33.9,1.546,1.085,5.535,-1,0.094,0.031
8.000,890,28.9,34.5,1.778,1.143,5.336,-1,0.097,0.031
9.000,1006,30.2,33.1,1.590,1.315,4.812,-1,0.095,0.043
10.000,1105,26,38.5,2.006,1.471,6.177,-1,0.095,0.031
11.000,1197,23.2,43.1,2.479,1.332,6.787,-1,0.109,0.031
12.000,1281,23,43.5,2.392,1.416,6.747,-1,0.095,0.031
13.000,1382,27.1,36.9,1.909,1.407,5.398,-1,0.094,0.031
14.000,1505,31.4,31.8,1.650,1.025,4.715,-1,0.097,0.031
15.000,1634,33.7,29.7,1.479,1.080,4.830,-1,0.097,0.035
16.000,1745,28.2,35.5,1.724,1.134,5.771,-1,0.097,0.031
17.000,1849,26.6,37.6,1.929,1.129,6.134,-1,0.094,0.032
18.000,1954,26.8,37.3,1.580,1.178,6.525,-1,0.107,0.031
19.000,2061,27.5,36.4,1.755,1.231,6.060,-1,0.096,0.031
20.000,2177,30.1,33.2,1.581,1.191,5.338,-1,0.094,0.033
21.000,2290,29.1,34.3,1.810,1.215,5.100,-1,0.131,0.031
22.000,2402,28.1,35.6,1.607,1.314,5.280,-1,0.107,0.031
23.000,2503,25.8,38.7,2.022,1.509,5.717,-1,0.098,0.031
24.000,2584,19.8,50.5,2.461,1.774,7.702,-1,0.094,0.049
25.000,2673,24,41.6,2.088,1.722,6.511,-1,0.098,0.033
26.000,2784,30.9,32.3,1.603,1.101,4.847,-1,0.095,0.033
27.000,2907,33,30.3,1.503,1.111,4.614,-1,0.094,0.031
28.000,3031,30.1,33.2,1.543,0.935,5.556,-1,0.094,0.031
29.000,3138,26.9,37.2,1.895,1.139,5.743,-1,0.097,0.031
30.000,3242,26.7,37.4,1.744,1.153,5.961,-1,0.096,0.031
31.000,3347,27.5,36.3,1.588,1.188,6.218,-1,0.096,0.033
32.000,3458,29.3,34.2,1.644,1.127,5.312,-1,0.094,0.054
33.000,3574,29.1,34.4,1.573,1.057,5.466,-1,0.094,0.031
34.000,3688,29.8,33.5,1.566,1.091,5.166,-1,0.094,0.031
35.000,3792,26.7,37.4,1.972,1.472,5.492,-1,0.095,0.031
36.000,3882,21.5,46.5,2.161,1.511,7.555,-1,0.094,0.031
37.000,3963,21.7,46,2.270,1.580,7.106,-1,0.095,0.031
38.000,4059,25.8,38.8,1.902,1.381,5.257,-1,0.095,0.033
39.001,4179,30.2,33.1,1.842,0.982,4.949,-1,0.106,0.032
40.000,4308,34.1,29.3,1.527,1.051,4.394,-1,0.094,0.031
41.000,4422,28.3,35.3,1.714,1.035,5.821,-1,0.094,0.033
42.000,4526,26.3,38.1,1.833,1.050,6.544,-1,0.094,0.031
43.000,4631,27.3,36.7,1.635,1.267,6.026,-1,0.094,0.031
44.000,4738,28.1,35.6,1.676,1.226,5.749,-1,0.109,0.031
45.000,4854,29.6,33.8,1.651,1.406,5.008,-1,0.095,0.032
46.000,4965,29,34.4,1.832,1.132,5.393,-1,0.094,0.031
47.000,5076,27.8,36,1.632,1.365,5.524,-1,0.094,0.031
48.000,5175,25.6,39.1,1.945,1.436,6.207,-1,0.095,0.031
49.000,5257,19.8,50.5,2.338,1.653,8.303,-1,0.094,0.048
50.000,5343,23.1,43.3,2.105,1.635,7.226,-1,0.095,0.031
51.000,5450,29.4,34,1.608,1.250,5.162,-1,0.121,0.031
52.000,5574,32.8,30.5,1.456,1.053,4.951,-1,0.094,0.031
53.000,5700,31.8,31.5,1.482,0.999,5.240,-1,0.094,0.033
54.000,5809,27.8,36,1.923,1.279,5.338,-1,0.107,0.031
55.000,5914,27.3,36.6,1.807,1.156,5.868,-1,0.094,0.031
56.000,6019,27,37.1,1.528,1.220,6.292,-1,0.094,0.032
57.000,6128,29.4,34.1,1.660,1.135,5.348,-1,0.094,0.031
58.000,6243,29.5,33.9,1.613,1.261,5.244,-1,0.111,0.031
59.000,6356,28.9,34.6,1.707,1.246,5.283,-1,0.094,0.031
60.000,6460,26,38.5,1.851,1.431,6.370,-1,0.094,0.031
61.000,6555,23.2,43,2.229,1.509,6.667,-1,0.094,0.031
62.000,6633,21.2,47.2,2.288,1.571,7.713,-1,0.112,0.031
63.000,6727,25.5,39.2,2.025,1.677,5.719,-1,0.098,0.031
64.000,6842,30.9,32.4,1.702,1.016,5.027,-1,0.106,0.031
65.000,6969,33,30.3,1.398,0.919,4.931,-1,0.094,0.031
66.000,7085,28.8,34.8,1.594,0.965,5.907,-1,0.099,0.044
67.001,7191,26.7,37.4,2.051,1.034,5.943,-1,0.094,0.031
68.000,7293,26.5,37.7,1.589,1.128,6.429,-1,0.094,0.031
69.000,7400,28.1,35.6,1.645,1.238,5.542,-1,0.108,0.032
70.000,7513,29.9,33.4,1.636,1.204,5.405,-1,0.097,0.031
71.000,7627,29.1,34.4,1.726,1.209,5.354,-1,0.095,0.031
72.000,7741,29.5,33.9,1.534,1.252,5.323,-1,0.095,0.031
73.000,7841,26.3,38.1,1.886,1.464,5.804,-1,0.097,0.032
74.000,7929,21.6,46.2,2.390,1.564,7.311,-1,0.095,0.031
75.000,8016,24.1,41.5,2.319,1.757,6.603,-1,0.108,0.031
76.000,8120,27.8,35.9,1.764,1.364,5.700,-1,0.095,0.031
77.000,8242,31.9,31.3,1.573,1.154,4.599,-1,0.107,0.031
78.000,8370,32.8,30.5,1.447,1.013,4.589,-1,0.094,0.031
79.000,8480,28,35.7,1.722,1.110,6.017,-1,0.096,0.031
80.000,8583,26.7,37.5,1.899,1.142,6.381,-1,0.097,0.031
81.000,8683,26.3,38.1,1.633,1.206,6.173,-1,0.108,0.031
82.000,8789,28.3,35.4,1.635,1.055,6.156,-1,0.097,0.031
83.000,8904,29.6,33.7,1.591,1.208,4.965,-1,0.105,0.031
84.000,9014,29.1,34.3,1.892,1.088,4.828,-1,0.094,0.048
85.000,9120,25.8,38.8,1.834,1.456,6.099,-1,0.110,0.031
86.000,9215,24.7,40.6,2.330,1.435,6.156,-1,0.095,0.031
87.000,9291,19.8,50.5,2.260,1.647,8.340,-1,0.095,0.031
88.000,9382,25,40,2.117,1.634,5.549,-1,0.097,0.031
89.001,9495,30.6,32.7,1.757,1.087,5.510,-1,0.106,0.031
90.000,9618,32.9,30.4,1.462,1.092,4.537,-1,0.095,0.031
91.000,9748,31.2,32.1,1.612,1.049,5.449,-1,0.099,0.031
92.000,9853,26.7,37.4,2.038,1.126,5.823,-1,0.094,0.031
93.001,9955,26.2,38.2,1.698,1.142,6.182,-1,0.094,0.045
94.000,10060,27.3,36.7,1.576,1.176,5.985,-1,0.094,0.031
95.000,10169,28.9,34.6,1.687,1.204,5.504,-1,0.107,0.031
96.000,10282,28.7,34.8,1.658,1.117,5.755,-1,0.109,0.031
97.000,10394,28.5,35.1,1.585,1.226,5.359,-1,0.107,0.031
98.000,10495,26.8,37.3,1.958,1.531,6.481,-1,0.097,0.031
99.000,10575,19.2,52,2.355,1.561,8.280,-1,0.099,0.031
100.000,10660,23.4,42.7,2.183,1.567,6.348,-1,0.110,0.031
101.000,10760,26.9,37.2,1.909,1.385,5.757,-1,0.108,0.032
102.000,10882,32.5,30.8,1.655,1.136,4.458,-1,0.094,0.032
103.000,11008,33.5,29.9,1.489,1.045,4.722,-1,0.099,0.031
104.000,11118,28.2,35.5,1.769,1.191,5.637,-1,0.096,0.033
105.000,11222,26.4,37.8,1.797,1.042,6.546,-1,0.099,0.031
106.000,11323,25.5,39.2,1.451,0.985,7.134,-1,0.103,0.032
107.001,11430,27.7,36.1,1.679,1.079,5.630,-1,0.094,0.031
108.000,11542,29.7,33.7,1.472,1.043,5.582,-1,0.106,0.031
109.000,11655,29,34.5,1.961,1.272,4.798,-1,0.108,0.031
110.000,11765,27.4,36.4,1.677,1.323,5.737,-1,0.095,0.031
111.000,11862,25,40,2.008,1.413,5.773,-1,0.095,0.031
112.000,11943,19.6,50.9,2.469,1.901,8.243,-1,0.095,0.031
113.000,12034,23.5,42.5,2.117,1.685,6.826,-1,0.094,0.031
114.000,12146,31.4,31.8,1.621,1.134,4.655,-1,0.097,0.031
115.000,12271,33,30.3,1.478,1.079,4.756,-1,0.094,0.031
116.000,12394,29.8,33.6,1.549,1.017,5.473,-1,0.106,0.031
117.000,12501,27,37,2.067,1.291,5.557,-1,0.094,0.031
118.000,12604,26.7,37.4,1.734,1.229,6.143,-1,0.094,0.031
119.000,12712,28,35.7,1.477,1.093,5.567,-1,0.109,0.031
