time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,111,29.7,33.7,1.638,1.045,5.224,-1,0.094,0.031
2.000,232,31.5,31.7,1.490,1.136,5.093,-1,0.096,0.031
3.000,351,28.5,35.1,1.646,1.057,5.709,-1,0.094,0.032
4.000,453,25.7,39,1.903,1.050,6.559,-1,0.097,0.031
5.000,553,25.8,38.8,1.596,1.164,6.212,-1,0.096,0.031
6.000,661,27.2,36.8,1.506,1.171,5.999,-1,0.094,0.031
7.000,773,29.6,33.8,1.632,1.172,5.285,-1,0.094,0.031
8.000,889,29.8,33.6,1.639,1.140,5.306,-1,0.094,0.031
9.000,1003,29.8,33.6,1.555,1.205,5.194,-1,0.095,0.043
10.000,1105,26.5,37.7,1.932,1.474,5.574,-1,0.097,0.034
11.000,1198,22.5,44.5,2.532,1.409,6.912,-1,0.094,0.031
12.000,1282,23.4,42.8,2.241,1.511,6.494,-1,0.094,0.031
13.000,1382,27.2,36.7,1.913,1.375,6.054,-1,0.094,0.031
14.000,1504,31.6,31.6,1.665,1.145,4.385,-1,0.096,0.031
15.000,1633,33.6,29.8,1.368,0.940,4.721,-1,0.094,0.031
16.000,1745,28.2,35.5,1.705,1.098,5.838,-1,0.097,0.031
17.000,1851,27.2,36.8,2.154,1.060,5.496,-1,0.094,0.031
18.000,1956,26.8,37.3,1.589,1.236,6.143,-1,0.094,0.031
19.001,2065,28,35.7,1.578,1.111,5.863,-1,0.096,0.031
20.000,2180,30.3,33,1.511,1.121,5.411,-1,0.096,0.031
21.000,2293,28.9,34.6,1.689,1.122,4.978,-1,0.094,0.031
22.000,2402,26.6,37.7,1.548,1.373,5.076,-1,0.094,0.032
23.000,2499,25.6,39.1,1.978,1.425,5.647,-1,0.121,0.031
24.000,2582,20.1,49.7,2.397,1.592,7.845,-1,0.113,0.031
25.000,2670,24.7,40.5,2.110,1.690,6.546,-1,0.094,0.032
26.000,2782,30.9,32.4,1.535,1.141,4.850,-1,0.097,0.031
27.000,2909,33.4,29.9,1.424,0.969,4.586,-1,0.097,0.031
28.001,3033,29.7,33.6,1.507,0.966,5.599,-1,0.097,0.032
29.000,3139,27.4,36.5,1.945,1.097,5.765,-1,0.094,0.031
30.000,3243,27,37.1,1.653,1.113,6.264,-1,0.100,0.031
31.000,3349,27.3,36.6,1.603,1.224,6.052,-1,0.095,0.031
32.000,3460,28.8,34.8,1.606,1.137,5.743,-1,0.107,0.032
33.000,3575,29.2,34.2,1.556,1.111,5.536,-1,0.097,0.031
34.000,3689,30,33.4,1.627,1.193,5.509,-1,0.096,0.031
35.001,3794,26.4,37.8,1.864,1.449,5.613,-1,0.095,0.033
36.000,3884,22,45.4,2.180,1.478,7.734,-1,0.094,0.031
37.000,3968,22.4,44.7,2.200,1.595,7.647,-1,0.111,0.047
38.000,4063,25.3,39.6,1.931,1.623,6.418,-1,0.095,0.045
39.000,4181,30.5,32.8,1.703,1.017,4.939,-1,0.109,0.031
40.000,4309,33.2,30.1,1.462,1.076,4.276,-1,0.095,0.031
41.001,4424,27.9,35.8,1.751,1.120,5.805,-1,0.094,0.031
42.000,4528,26.5,37.8,1.977,0.963,6.256,-1,0.094,0.031
43.000,4631,26.5,37.7,1.652,1.269,5.849,-1,0.094,0.031
44.000,4739,27.6,36.3,1.624,1.116,6.426,-1,0.094,0.031
45.000,4853,30.1,33.2,1.462,1.073,5.351,-1,0.095,0.031
46.000,4965,28.3,35.4,1.837,1.173,5.184,-1,0.095,0.031
47.000,5077,27.5,36.4,1.722,1.447,5.069,-1,0.096,0.031
48.000,5177,25.7,38.8,1.994,1.401,5.368,-1,0.097,0.031
49.000,5263,21.2,47.3,2.276,1.554,7.655,-1,0.112,0.066
50.000,5351,24.5,40.8,2.133,1.724,5.666,-1,0.095,0.031
51.000,5458,29.3,34.2,1.624,1.316,5.631,-1,0.109,0.032
52.000,5581,32.8,30.5,1.411,1.083,4.759,-1,0.094,0.031
53.000,5705,30.5,32.8,1.382,0.922,5.491,-1,0.095,0.032
54.000,5812,27.3,36.6,1.747,1.068,6.253,-1,0.094,0.033
55.000,5915,26.3,38,1.729,1.076,6.243,-1,0.097,0.031
56.000,6021,27.3,36.7,1.497,1.120,6.063,-1,0.107,0.033
57.000,6131,28.8,34.7,1.592,1.045,6.174,-1,0.094,0.032
58.000,6246,29.2,34.2,1.479,1.098,5.583,-1,0.096,0.031
59.000,6359,29.4,34,1.620,1.175,5.155,-1,0.119,0.031
60.000,6466,26.6,37.5,1.893,1.501,6.014,-1,0.095,0.031
61.000,6560,23.5,42.6,2.057,1.468,7.156,-1,0.095,0.031
62.001,6639,21,47.6,2.264,1.594,8.019,-1,0.094,0.031
63.000,6735,25.9,38.6,1.909,1.564,5.715,-1,0.095,0.031
64.000,6850,31.2,32,1.798,1.102,4.735,-1,0.099,0.032
65.000,6980,33.8,29.6,1.518,1.146,4.175,-1,0.095,0.033
66.001,7096,28.5,35.1,1.629,1.050,5.733,-1,0.100,0.031
67.000,7200,26.4,37.9,2.129,1.187,5.714,-1,0.095,0.031
68.000,7306,27.5,36.3,1.663,1.195,5.471,-1,0.094,0.032
69.000,7413,27.6,36.3,1.626,1.116,6.345,-1,0.095,0.031
70.000,7527,29.8,33.5,1.630,1.153,5.380,-1,0.106,0.031
71.000,7643,29.4,34,1.705,1.190,5.149,-1,0.099,0.033
72.000,7756,29.3,34.1,1.497,1.277,5.304,-1,0.095,0.032
73.000,7856,25.7,38.9,1.811,1.465,5.655,-1,0.097,0.031
74.000,7943,20.3,49.2,2.365,1.661,8.001,-1,0.113,0.031
75.000,8030,23.2,43.1,2.159,1.626,6.554,-1,0.097,0.031
76.000,8132,28.5,35,1.666,1.392,4.847,-1,0.095,0.033
77.000,8253,31.7,31.6,1.534,1.095,4.984,-1,0.097,0.031
78.000,8380,32.1,31.1,1.410,0.983,4.846,-1,0.096,0.032
79.000,8489,27.8,36,1.738,0.994,5.904,-1,0.108,0.031
80.000,8592,26.6,37.5,2.031,0.982,5.937,-1,0.097,0.032
81.000,8698,26.9,37.2,1.462,1.096,5.978,-1,0.095,0.031
82.000,8808,28.5,35.1,1.693,1.265,5.242,-1,0.108,0.031
83.000,8922,29.5,33.9,1.522,1.132,5.657,-1,0.095,0.031
84.000,9035,29.1,34.4,1.679,1.147,5.427,-1,0.125,0.031
85.000,9140,26,38.5,1.940,1.424,6.438,-1,0.095,0.031
86.000,9237,24.1,41.6,2.166,1.433,6.524,-1,0.095,0.031
87.000,9317,20.2,49.5,2.446,1.903,7.897,-1,0.131,0.031
88.000,9410,25.5,39.3,1.930,1.578,6.450,-1,0.095,0.031
89.000,9523,30.8,32.5,1.630,1.021,5.056,-1,0.097,0.031
90.000,9651,33.6,29.8,1.602,1.196,4.175,-1,0.098,0.031
91.000,9770,28.7,34.8,1.593,0.980,5.808,-1,0.119,0.031
92.000,9876,27.1,36.9,1.972,1.117,6.142,-1,0.094,0.031
93.000,9981,27.4,36.6,1.705,1.234,5.758,-1,0.099,0.031
94.000,10089,27.6,36.2,1.626,1.140,6.108,-1,0.094,0.031
95.000,10203,29.6,33.8,1.612,1.102,5.239,-1,0.106,0.031
96.000,10317,29,34.5,1.608,1.109,5.450,-1,0.095,0.031
97.000,10430,29.4,34,1.488,1.179,5.505,-1,0.094,0.031
98.000,10530,25.4,39.4,1.978,1.482,5.667,-1,0.095,0.032
99.000,10619,21.2,47.3,2.305,1.515,8.158,-1,0.094,0.031
100.000,10703,23.4,42.7,2.307,1.624,6.474,-1,0.094,0.031
101.000,10802,27.4,36.5,1.801,1.454,5.381,-1,0.108,0.031
102.000,10925,31.4,31.8,1.562,1.092,4.548,-1,0.099,0.032
103.000,11054,33.1,30.3,1.383,0.980,4.901,-1,0.094,0.032
104.000,11165,27.9,35.8,1.732,1.068,5.817,-1,0.107,0.031
105.000,11268,25.9,38.6,2.021,0.969,6.445,-1,0.094,0.031
106.000,11372,26.9,37.2,1.596,1.204,6.209,-1,0.094,0.032
107.000,11479,27.8,35.9,1.658,1.051,5.953,-1,0.097,0.031
108.000,11593,29.5,33.9,1.659,1.342,5.107,-1,0.095,0.031
109.000,11706,28.9,34.6,1.895,1.167,4.886,-1,0.110,0.035
110.000,11817,27.3,36.7,1.699,1.357,5.738,-1,0.095,0.032
111.000,11916,25.9,38.7,1.973,1.530,6.538,-1,0.097,0.031
112.000,11997,20.4,49.1,2.475,1.719,8.354,-1,0.112,0.031
113.000,12090,25.1,39.9,2.072,1.745,6.062,-1,0.109,0.032
114.000,12202,30.5,32.7,1.577,1.088,4.883,-1,0.095,0.033
115.000,12323,32.2,31.1,1.444,1.087,4.729,-1,0.096,0.031
116.001,12447,30.3,33,1.569,1.050,5.331,-1,0.106,0.031
117.000,12553,26.7,37.4,1.987,1.086,6.010,-1,0.108,0.031
118.000,12656,26.4,37.8,1.616,1.092,6.193,-1,0.095,0.033
119.000,12761,27.5,36.3,1.529,1.090,5.866,-1,0.107,0.031
