time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,48,12.1,82.9,10.403,3.016,7.963,-1,0.100,0.030
2.000,102,13.3,75.2,8.585,3.211,7.209,-1,0.096,0.030
3.000,162,15.6,64.3,7.413,2.726,6.322,-1,0.096,0.031
4.000,219,14.8,67.4,8.916,2.814,5.522,-1,0.094,0.031
5.000,279,16.4,60.9,8.904,2.268,4.407,-1,0.094,0.030
6.000,342,16.4,60.8,8.156,2.300,4.728,-1,0.099,0.031
7.000,403,15.4,65,8.504,2.339,5.313,-1,0.094,0.031
8.000,464,16.9,59.2,7.589,2.285,4.812,-1,0.095,0.030
9.000,531,17.5,57,7.373,2.366,4.563,-1,0.094,0.031
10.000,589,14.2,70.4,8.523,2.506,6.962,-1,0.095,0.031
11.000,638,13.3,75.1,9.009,3.342,6.670,-1,0.094,0.030
12.000,693,14.5,68.8,8.307,2.827,5.962,-1,0.094,0.030
13.000,748,14.5,69,9.877,2.602,5.327,-1,0.094,0.031
14.000,806,15.1,66.4,7.679,2.787,5.871,-1,0.095,0.030
15.000,867,15.6,64.1,7.057,2.787,5.770,-1,0.094,0.030
16.000,928,15.8,63.4,7.534,2.505,5.772,-1,0.123,0.030
17.000,988,15.9,62.7,9.031,2.158,5.247,-1,0.099,0.030
18.000,1051,17,58.7,8.324,2.421,4.365,-1,0.094,0.030
19.000,1113,16.1,62.1,7.961,2.359,5.004,-1,0.095,0.030
20.000,1173,15.8,63.1,8.172,2.600,5.752,-1,0.095,0.030
21.000,1239,18.1,55.2,7.292,2.273,4.744,-1,0.095,0.030
22.000,1304,16.4,61,7.807,2.303,5.125,-1,0.094,0.030
23.000,1357,13,76.8,8.943,2.813,7.523,-1,0.094,0.031
24.000,1408,13.3,75.1,8.871,2.973,7.547,-1,0.094,0.031
25.000,1464,14.6,68.7,9.406,2.477,5.495,-1,0.099,0.031
26.000,1519,14.6,68.7,9.221,2.506,6.082,-1,0.094,0.031
27.000,1578,15.2,65.8,7.480,3.245,5.821,-1,0.098,0.031
28.000,1638,15.6,64.3,7.196,2.680,6.292,-1,0.094,0.031
29.000,1697,15.3,65.2,8.488,2.378,5.740,-1,0.094,0.030
30.000,1758,16.5,60.4,8.867,2.193,4.484,-1,0.094,0.030
31.000,1822,16.7,60,8.020,2.258,4.639,-1,0.094,0.031
32.000,1882,15.5,64.5,8.355,2.425,4.979,-1,0.095,0.030
33.000,1944,16.8,59.4,7.835,2.296,4.784,-1,0.095,0.030
34.000,2012,17.9,55.9,7.321,2.209,4.422,-1,0.095,0.031
35.000,2073,15.1,66.4,8.246,2.382,6.396,-1,0.095,0.031
36.000,2123,13.3,75.4,8.837,3.158,7.023,-1,0.120,0.031
37.000,2176,14.5,68.8,8.933,2.811,5.992,-1,0.119,0.031
38.000,2231,14.3,70,9.905,2.847,5.340,-1,0.095,0.035
39.000,2288,14.7,67.8,8.598,2.550,6.417,-1,0.094,0.033
40.000,2347,15.5,64.7,7.179,2.590,6.322,-1,0.094,0.030
41.000,2409,15.6,63.9,7.563,2.623,6.210,-1,0.094,0.030
42.000,2468,15.8,63.1,8.972,2.137,5.137,-1,0.115,0.030
43.000,2531,16.9,59.2,8.442,2.566,4.430,-1,0.094,0.030
44.000,2594,16.4,61,7.988,2.360,4.962,-1,0.094,0.031
45.000,2653,15.4,64.8,8.174,2.331,5.305,-1,0.095,0.030
46.000,2718,17.6,56.7,7.389,2.306,4.953,-1,0.094,0.031
47.000,2784,16.8,59.5,7.703,2.682,4.564,-1,0.095,0.030
48.000,2840,13.5,74.1,8.878,2.791,6.353,-1,0.095,0.031
49.000,2891,13.3,75,8.574,2.988,7.427,-1,0.094,0.031
50.000,2947,14.8,67.5,8.230,3.423,5.316,-1,0.100,0.030
51.000,3003,14.6,68.6,8.659,3.116,4.816,-1,0.095,0.030
52.001,3062,15.4,64.8,7.346,2.756,6.355,-1,0.095,0.030
53.000,3123,16,62.5,6.976,2.852,5.309,-1,0.099,0.031
54.000,3183,15.6,64.1,8.234,2.371,5.868,-1,0.094,0.033
55.000,3244,16.4,61.1,9.033,2.166,4.584,-1,0.094,0.031
56.000,3307,16.7,59.8,8.200,2.480,4.690,-1,0.095,0.030
57.000,3369,15.8,63.3,8.518,2.332,4.972,-1,0.095,0.030
