time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,27,6.7,149.3,12.970,9.881,19.646,-1,0.093,0.030
2.000,51,6.2,161.9,12.314,10.079,19.136,-1,0.094,0.031
3.000,78,7,143.2,11.563,7.716,15.945,-1,0.094,0.030
4.000,104,6.6,152.5,11.735,8.527,17.918,-1,0.094,0.030
5.000,130,6.7,148.7,10.932,8.472,17.598,-1,0.094,0.030
6.000,159,7.7,129.9,10.271,7.675,14.935,-1,0.094,0.030
7.000,191,8.3,121.2,9.694,6.914,14.022,-1,0.138,0.031
8.000,225,8.9,112,10.225,6.094,11.479,-1,0.094,0.030
9.001,262,9.4,106.4,9.637,6.548,10.646,-1,0.093,0.065
10.000,301,9.9,101.1,9.027,6.016,10.549,-1,0.094,0.031
11.000,339,9.3,107.8,8.664,6.465,11.861,-1,0.094,0.035
12.000,368,7,143.6,13.794,7.826,14.710,-1,0.094,0.030
13.000,393,6.1,162.7,13.652,9.346,19.028,-1,0.094,0.030
14.000,417,6.3,158.5,12.139,8.413,18.618,-1,0.107,0.031
15.000,442,6.7,149.4,12.367,8.476,18.577,-1,0.095,0.031
16.000,470,7,142.4,11.127,8.334,15.988,-1,0.094,0.030
17.000,496,6.5,152.7,10.898,8.662,18.385,-1,0.094,0.030
18.000,523,7.3,136.6,10.362,7.783,16.331,-1,0.094,0.031
19.000,554,8,125.5,10.339,7.044,14.363,-1,0.102,0.030
20.000,587,8.5,117.2,9.292,6.229,12.832,-1,0.094,0.031
21.000,622,9.3,107,10.452,5.647,11.713,-1,0.093,0.030
22.000,661,10.3,96.7,8.776,5.513,10.111,-1,0.094,0.034
23.000,700,10.6,94.8,8.231,5.926,10.062,-1,0.094,0.032
24.000,735,8.9,112.6,10.864,6.093,11.171,-1,0.094,0.033
25.000,763,6.9,143.9,12.941,7.960,15.736,-1,0.095,0.031
26.000,788,6.2,160.4,12.912,9.033,18.751,-1,0.094,0.030
27.000,812,6.3,158.4,11.950,8.635,19.301,-1,0.094,0.030
28.000,839,7.2,139.3,11.166,7.724,15.491,-1,0.094,0.031
29.000,866,6.8,147.8,11.001,7.892,18.474,-1,0.103,0.031
30.000,892,6.6,150.5,11.061,8.754,18.565,-1,0.094,0.030
31.000,921,7.6,132,10.394,6.927,15.821,-1,0.094,0.030
32.000,952,8.2,122.6,10.152,7.024,14.596,-1,0.094,0.030
33.000,987,9,111.1,9.513,5.958,12.696,-1,0.094,0.031
34.000,1023,9.4,106.7,10.208,5.728,11.263,-1,0.094,0.031
