time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,117,221.1,4.5,0.725,0.360,0.370,-1,0.094,0.031
2.000,260,235.5,4.2,0.665,0.558,0.398,-1,0.095,0.032
3.000,404,234.5,4.3,0.802,0.511,0.461,-1,0.095,0.035
4.000,548,225.6,4.4,0.748,0.574,0.450,-1,0.094,0.032
5.000,692,220.3,4.5,0.652,0.673,0.437,-1,0.094,0.032
6.000,836,229.7,4.4,0.700,0.651,0.463,-1,0.094,0.031
7.000,980,235.1,4.3,0.709,0.576,0.430,-1,0.094,0.031
8.000,1124,222.6,4.5,0.699,0.612,0.451,-1,0.095,0.031
9.000,1268,232.6,4.3,0.849,0.348,0.388,-1,0.097,0.032
10.000,1411,225,4.4,0.934,0.326,0.382,-1,0.100,0.032
11.000,1555,230,4.3,0.933,0.330,0.396,-1,0.102,0.033
12.000,1699,235.9,4.2,0.962,0.336,0.399,-1,0.101,0.036
13.000,1843,228.8,4.4,0.920,0.334,0.387,-1,0.099,0.032
14.000,1987,222.3,4.5,0.753,0.526,0.391,-1,0.099,0.032
15.000,2131,217.1,4.6,0.948,0.391,0.455,-1,0.114,0.035
16.000,2275,227.1,4.4,0.726,0.669,0.454,-1,0.094,0.031
17.000,2419,225.6,4.4,0.682,0.673,0.455,-1,0.094,0.031
18.000,2563,224.9,4.4,0.681,0.653,0.452,-1,0.093,0.032
19.000,2706,237.2,4.2,0.708,0.542,0.469,-1,0.099,0.032
20.000,2850,224.7,4.4,0.705,0.587,0.438,-1,0.096,0.031
21.000,2994,231.2,4.3,0.800,0.452,0.443,-1,0.095,0.032
22.000,3138,222.8,4.5,0.916,0.327,0.378,-1,0.097,0.031
23.000,3282,219.5,4.6,0.923,0.327,0.383,-1,0.099,0.032
24.000,3426,229.7,4.4,0.865,0.330,0.392,-1,0.102,0.032
25.000,3570,220.2,4.5,0.986,0.335,0.394,-1,0.100,0.032
26.000,3714,225.6,4.4,0.986,0.340,0.391,-1,0.102,0.032
27.000,3858,232.9,4.3,0.853,0.375,0.419,-1,0.103,0.032
28.000,4001,222.6,4.5,0.904,0.410,0.480,-1,0.104,0.038
29.000,4145,228.6,4.4,0.753,0.614,0.464,-1,0.096,0.038
30.000,4289,235.5,4.2,0.669,0.547,0.444,-1,0.094,0.032
31.000,4433,217.8,4.6,0.698,0.687,0.457,-1,0.093,0.031
32.000,4577,235,4.3,0.703,0.611,0.435,-1,0.095,0.031
33.000,4721,224.6,4.5,0.686,0.569,0.443,-1,0.094,0.031
34.000,4865,223.5,4.5,0.805,0.464,0.395,-1,0.095,0.031
35.000,5009,226.1,4.4,0.936,0.326,0.382,-1,0.099,0.032
36.000,5153,232.1,4.3,0.917,0.328,0.388,-1,0.103,0.032
37.000,5296,228.8,4.4,0.913,0.339,0.406,-1,0.105,0.032
38.000,5440,235.5,4.2,0.928,0.341,0.397,-1,0.104,0.032
39.000,5584,227.1,4.4,0.858,0.346,0.401,-1,0.102,0.032
40.000,5728,230.4,4.3,0.883,0.381,0.448,-1,0.104,0.042
41.000,5872,233,4.3,0.799,0.431,0.465,-1,0.097,0.034
42.000,6016,215.6,4.6,0.694,0.627,0.459,-1,0.094,0.031
43.000,6160,218.6,4.6,0.674,0.683,0.443,-1,0.094,0.031
44.000,6304,218.7,4.6,0.709,0.630,0.461,-1,0.093,0.031
45.001,6448,224.5,4.5,0.701,0.561,0.428,-1,0.096,0.032
46.000,6591,236,4.2,0.725,0.504,0.459,-1,0.099,0.032
47.000,6735,225.2,4.4,0.925,0.332,0.377,-1,0.098,0.032
48.000,6879,233.2,4.3,0.898,0.328,0.387,-1,0.100,0.032
49.000,7023,228.6,4.4,0.928,0.330,0.391,-1,0.100,0.032
50.000,7167,236.7,4.2,0.901,0.334,0.398,-1,0.101,0.032
51.000,7311,229.9,4.3,0.939,0.336,0.390,-1,0.101,0.032
52.000,7455,224.8,4.4,0.852,0.435,0.406,-1,0.102,0.032
53.000,7599,235,4.3,0.877,0.405,0.472,-1,0.113,0.041
54.000,7742,222.1,4.5,0.822,0.436,0.467,-1,0.100,0.037
55.000,7886,243.6,4.1,0.681,0.513,0.468,-1,0.098,0.032
56.000,8030,224.3,4.5,0.812,0.488,0.473,-1,0.097,0.032
57.000,8174,219.9,4.5,0.743,0.533,0.457,-1,0.096,0.032
58.000,8318,228.9,4.4,0.698,0.538,0.447,-1,0.095,0.031
59.000,8462,223.2,4.5,0.812,0.437,0.415,-1,0.096,0.031
60.000,8606,229.2,4.4,0.953,0.327,0.379,-1,0.099,0.032
61.000,8750,237.2,4.2,0.939,0.325,0.386,-1,0.101,0.032
62.000,8894,229.2,4.4,0.950,0.336,0.398,-1,0.104,0.032
63.000,9037,221.2,4.5,0.981,0.344,0.400,-1,0.101,0.034
64.000,9181,225.1,4.4,0.827,0.400,0.385,-1,0.098,0.032
65.000,9325,230,4.3,0.845,0.422,0.426,-1,0.100,0.032
66.000,9469,221.3,4.5,0.841,0.448,0.458,-1,0.095,0.034
67.000,9613,245.5,4.1,0.706,0.534,0.460,-1,0.095,0.032
68.000,9757,227.6,4.4,0.664,0.670,0.441,-1,0.094,0.031
69.000,9901,224.2,4.5,0.707,0.702,0.458,-1,0.093,0.031
70.000,10045,239.4,4.2,0.702,0.574,0.425,-1,0.094,0.031
71.001,10189,228.4,4.4,0.707,0.549,0.454,-1,0.098,0.032
72.000,10332,236,4.2,0.878,0.341,0.392,-1,0.099,0.032
73.000,10476,236.2,4.2,0.922,0.332,0.386,-1,0.099,0.032
74.000,10620,222.4,4.5,0.939,0.328,0.388,-1,0.101,0.032
75.000,10764,210.2,4.8,0.995,0.337,0.399,-1,0.100,0.032
76.000,10908,220.5,4.5,0.925,0.336,0.391,-1,0.101,0.032
77.000,11052,231.4,4.3,0.798,0.441,0.403,-1,0.103,0.032
78.000,11196,218.6,4.6,0.968,0.404,0.470,-1,0.104,0.035
79.000,11340,227.8,4.4,0.873,0.419,0.469,-1,0.097,0.035
80.002,11484,233.6,4.3,0.676,0.608,0.468,-1,0.097,0.032
81.000,11627,229.4,4.4,0.698,0.622,0.465,-1,0.096,0.032
82.000,11771,223.7,4.5,0.731,0.550,0.455,-1,0.094,0.035
83.000,11915,238.1,4.2,0.703,0.478,0.438,-1,0.094,0.032
84.000,12059,233.5,4.3,0.790,0.423,0.428,-1,0.096,0.031
85.000,12203,232.1,4.3,0.892,0.327,0.381,-1,0.098,0.032
86.000,12347,224.2,4.5,0.979,0.326,0.383,-1,0.100,0.031
87.000,12491,222.9,4.5,0.996,0.337,0.395,-1,0.102,0.032
88.001,12635,222.6,4.5,0.990,0.339,0.396,-1,0.101,0.032
89.001,12779,233.8,4.3,0.873,0.342,0.403,-1,0.105,0.033
90.000,12922,228.6,4.4,0.892,0.377,0.432,-1,0.103,0.035
91.000,13066,217.2,4.6,0.929,0.414,0.463,-1,0.105,0.038
92.000,13210,220,4.5,0.730,0.570,0.458,-1,0.096,0.032
93.000,13354,223.8,4.5,0.660,0.593,0.440,-1,0.095,0.032
94.000,13498,235.4,4.2,0.702,0.600,0.462,-1,0.096,0.032
95.000,13642,225.7,4.4,0.706,0.646,0.425,-1,0.095,0.032
96.000,13786,221.5,4.5,0.691,0.660,0.444,-1,0.095,0.031
97.001,13930,237.6,4.2,0.838,0.347,0.386,-1,0.098,0.032
98.000,14073,233.1,4.3,0.922,0.330,0.392,-1,0.100,0.032
99.000,14217,219.4,4.6,0.961,0.336,0.387,-1,0.100,0.032
100.000,14361,229.8,4.4,0.951,0.334,0.393,-1,0.100,0.035
101.000,14505,224.6,4.5,0.946,0.336,0.393,-1,0.100,0.032
102.000,14649,239.6,4.2,0.815,0.403,0.401,-1,0.102,0.032
103.000,14793,226.3,4.4,0.931,0.394,0.458,-1,0.108,0.042
104.000,14937,218.5,4.6,0.915,0.438,0.466,-1,0.097,0.035
105.001,15081,229.2,4.4,0.696,0.653,0.463,-1,0.096,0.031
106.000,15224,225.7,4.4,0.687,0.622,0.458,-1,0.098,0.031
107.000,15368,236.7,4.2,0.714,0.582,0.469,-1,0.095,0.032
108.000,15512,227.2,4.4,0.724,0.503,0.431,-1,0.094,0.032
109.000,15656,232.6,4.3,0.799,0.401,0.448,-1,0.097,0.033
110.000,15800,236.1,4.2,0.847,0.328,0.381,-1,0.099,0.032
111.000,15944,222.6,4.5,0.912,0.327,0.387,-1,0.100,0.031
112.000,16088,225.6,4.4,0.965,0.333,0.392,-1,0.101,0.032
113.000,16232,218.2,4.6,1.028,0.339,0.396,-1,0.102,0.032
114.001,16376,241.5,4.1,0.857,0.337,0.392,-1,0.103,0.032
115.000,16519,233.5,4.3,0.805,0.424,0.426,-1,0.105,0.033
116.000,16663,222.8,4.5,0.867,0.416,0.475,-1,0.107,0.035
117.000,16807,235.3,4.2,0.839,0.421,0.461,-1,0.095,0.032
