time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,145,253.3,3.9,0.638,0.628,0.577,-1,0.097,0.032
2.000,289,250.1,4,0.596,0.639,0.592,-1,0.100,0.033
3.000,432,225,4.4,0.635,0.615,0.594,-1,0.098,0.032
4.000,576,226.9,4.4,0.683,0.638,0.587,-1,0.106,0.051
5.000,720,238.6,4.2,0.615,0.626,0.618,-1,0.100,0.048
6.000,864,244.1,4.1,0.611,0.597,0.627,-1,0.096,0.032
7.000,1008,226.3,4.4,0.672,0.611,0.623,-1,0.111,0.055
8.000,1152,228.2,4.4,0.651,0.618,0.624,-1,0.100,0.035
9.000,1296,239,4.2,0.634,0.589,0.619,-1,0.096,0.032
10.000,1440,239.4,4.2,0.645,0.580,0.609,-1,0.097,0.038
11.000,1583,239.7,4.2,0.596,0.588,0.607,-1,0.099,0.032
12.000,1727,231.6,4.3,0.597,0.603,0.613,-1,0.095,0.032
13.000,1871,233.5,4.3,0.646,0.592,0.570,-1,0.095,0.032
14.000,2015,241.8,4.1,0.619,0.584,0.572,-1,0.097,0.032
15.000,2159,235.3,4.2,0.608,0.604,0.583,-1,0.096,0.032
16.000,2303,262.7,3.8,0.654,0.622,0.580,-1,0.096,0.032
17.000,2447,237.7,4.2,0.634,0.627,0.595,-1,0.095,0.034
18.000,2591,231.5,4.3,0.598,0.666,0.630,-1,0.096,0.034
19.000,2735,236.8,4.2,0.632,0.606,0.621,-1,0.096,0.033
20.000,2878,226.3,4.4,0.676,0.622,0.642,-1,0.129,0.038
21.000,3022,233.6,4.3,0.643,0.644,0.630,-1,0.102,0.038
22.000,3166,224.5,4.5,0.662,0.630,0.615,-1,0.099,0.043
23.000,3310,233.7,4.3,0.615,0.641,0.613,-1,0.099,0.035
24.000,3454,225.3,4.4,0.583,0.658,0.610,-1,0.096,0.032
25.000,3598,239.1,4.2,0.607,0.641,0.585,-1,0.097,0.032
26.000,3742,231.8,4.3,0.642,0.663,0.572,-1,0.096,0.032
