time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
84.000,5946,16.3,61.5,7.599,2.596,5.039,-1,0.093,0.031
85.000,6004,15.4,64.9,9.190,2.547,4.951,-1,0.093,0.031
86.000,6064,15.6,64,9.058,2.394,4.628,-1,0.093,0.031
87.000,6122,15.3,65.4,9.233,2.494,4.573,-1,0.093,0.031
88.000,6184,16.6,60.2,8.060,2.351,4.884,-1,0.094,0.031
89.000,6254,18.6,53.7,6.060,2.569,4.482,-1,0.093,0.051
90.000,6329,19.2,52,6.253,2.043,4.297,-1,0.112,0.031
91.000,6407,20.9,47.9,6.199,1.855,3.806,-1,0.097,0.031
92.000,6494,22.9,43.7,5.385,1.811,3.386,-1,0.093,0.047
93.000,6580,22.1,45.2,5.511,1.883,3.635,-1,0.097,0.031
94.000,6656,18.5,54.1,6.584,2.038,4.287,-1,0.093,0.031
95.000,6726,17.8,56,6.913,2.368,4.596,-1,0.094,0.032
96.000,6794,17.3,57.7,6.498,2.609,5.144,-1,0.093,0.031
97.000,6855,15.4,64.9,8.342,2.462,5.077,-1,0.094,0.031
98.000,6913,15.2,65.7,9.374,2.591,4.705,-1,0.093,0.052
99.000,6972,15,66.6,9.405,2.343,4.784,-1,0.093,0.031
100.000,7031,16,62.5,8.837,2.315,4.753,-1,0.093,0.031
101.000,7096,17.5,57.2,7.153,2.386,4.789,-1,0.113,0.031
102.000,7169,18.6,53.7,5.992,2.234,4.806,-1,0.093,0.031
103.000,7244,19.8,50.5,6.316,1.963,4.172,-1,0.097,0.031
104.000,7326,21.5,46.6,5.891,1.752,3.556,-1,0.093,0.031
105.000,7414,22.8,43.8,5.334,1.755,3.574,-1,0.097,0.031
106.000,7497,20.9,47.9,5.969,1.858,3.651,-1,0.094,0.031
107.000,7570,18.6,53.8,6.878,2.233,4.303,-1,0.097,0.031
108.000,7639,18,55.6,6.586,2.434,4.926,-1,0.093,0.050
109.000,7704,16.3,61.2,7.294,2.738,5.126,-1,0.097,0.031
110.000,7763,15.3,65.4,8.980,2.593,4.895,-1,0.093,0.031
111.000,7821,15,66.6,9.535,2.349,4.776,-1,0.093,0.031
112.000,7880,15,66.8,9.282,2.456,4.647,-1,0.093,0.031
113.000,7941,16.4,61.1,8.211,2.378,4.877,-1,0.093,0.031
114.000,8010,18.6,53.6,6.213,2.511,4.544,-1,0.113,0.050
115.000,8084,19.3,51.7,6.159,2.105,4.408,-1,0.093,0.031
116.000,8161,20.6,48.5,6.244,1.918,3.929,-1,0.093,0.031
117.000,8246,22.8,43.8,5.493,1.651,3.547,-1,0.093,0.031
118.000,8334,22.1,45.1,5.389,1.851,3.527,-1,0.093,0.032
119.000,8412,19.6,51.1,6.523,2.078,3.899,-1,0.094,0.031
