time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,47,11.3,88.5,9.729,5.488,6.793,-1,0.096,0.032
2.000,90,11.2,89.1,10.580,5.486,7.500,-1,0.096,0.032
3.000,132,11.2,89.5,10.689,5.679,6.179,-1,0.096,0.032
4.000,177,11.8,84.7,9.684,4.824,6.221,-1,0.096,0.032
5.000,222,11.9,84.3,10.144,5.021,5.926,-1,0.096,0.031
6.000,268,12.5,80.2,9.883,4.613,6.140,-1,0.096,0.031
7.000,316,12.4,80.9,9.063,4.545,6.637,-1,0.096,0.031
8.000,364,12.1,82.6,9.646,4.805,5.927,-1,0.096,0.032
9.000,408,11,91.1,10.945,5.216,6.451,-1,0.096,0.031
10.000,451,11.5,86.9,10.572,4.918,6.291,-1,0.095,0.032
11.000,495,11.2,89.5,10.479,5.425,6.823,-1,0.098,0.031
12.000,535,10.3,97.4,11.426,5.441,7.177,-1,0.096,0.032
13.000,579,11.6,85.9,9.933,4.848,6.226,-1,0.097,0.031
14.000,625,11.9,83.9,9.891,4.993,6.725,-1,0.097,0.032
15.000,669,11.4,87.5,10.736,4.915,6.159,-1,0.096,0.031
16.000,715,12.3,81.5,10.137,4.947,5.531,-1,0.096,0.031
17.000,763,12.5,80.2,9.884,4.600,5.411,-1,0.096,0.031
18.000,810,12.2,82,10.306,5.244,5.570,-1,0.096,0.031
19.000,857,12.4,80.5,9.376,4.943,6.429,-1,0.096,0.031
20.000,905,12.4,80.8,9.195,4.586,6.433,-1,0.125,0.032
21.000,952,11.8,85.1,9.955,5.489,6.257,-1,0.096,0.031
22.000,995,11.2,89.5,10.522,5.022,6.896,-1,0.096,0.031
23.000,1039,11.5,86.9,10.360,4.745,6.241,-1,0.097,0.031
24.000,1081,10.5,94.9,10.925,6.000,8.151,-1,0.132,0.032
25.000,1122,10.9,91.3,10.729,5.816,6.558,-1,0.097,0.032
26.000,1168,11.9,84.1,9.676,4.865,5.925,-1,0.097,0.031
27.000,1213,11.7,85.7,10.364,4.672,6.149,-1,0.096,0.031
28.000,1257,11.6,86.5,10.658,5.420,5.717,-1,0.096,0.031
29.000,1305,12.5,80,9.861,4.501,6.102,-1,0.096,0.032
30.000,1353,12.6,79.5,10.021,4.516,5.853,-1,0.096,0.032
31.000,1399,12.2,81.9,9.837,4.580,6.027,-1,0.095,0.031
32.000,1447,12.4,80.5,9.204,4.602,6.419,-1,0.125,0.032
33.000,1495,12.2,81.6,9.358,4.855,5.837,-1,0.095,0.032
34.000,1540,11.2,89.3,10.688,5.283,6.188,-1,0.097,0.031
35.000,1583,11.4,87.4,10.606,5.497,6.873,-1,0.096,0.031
36.000,1627,11.1,89.7,10.450,5.009,6.451,-1,0.096,0.031
37.000,1668,10.5,95.5,11.364,5.434,6.205,-1,0.096,0.031
38.000,1711,11.5,87.2,10.288,5.391,6.780,-1,0.096,0.032
39.000,1757,11.9,83.7,9.754,4.965,6.493,-1,0.097,0.031
40.000,1802,11.5,87.2,10.726,4.869,6.111,-1,0.096,0.031
41.000,1847,12.1,82.7,10.266,4.660,5.587,-1,0.096,0.031
42.000,1895,12.4,80.6,9.659,4.479,5.879,-1,0.125,0.032
43.000,1942,12.1,82.5,10.254,4.930,5.575,-1,0.096,0.032
44.000,1990,12.5,80.2,9.374,4.694,5.792,-1,0.096,0.031
45.000,2038,12.3,81,9.263,4.561,6.622,-1,0.096,0.032
46.000,2085,11.8,84.5,9.660,5.256,6.914,-1,0.096,0.031
47.000,2128,11.1,90.4,10.999,5.296,6.922,-1,0.096,0.031
48.000,2171,11.5,86.7,10.383,4.754,5.925,-1,0.096,0.031
49.000,2214,10.7,93.9,10.836,5.723,6.680,-1,0.097,0.032
50.000,2255,10.8,92.7,10.868,5.776,7.732,-1,0.096,0.031
51.000,2300,11.9,84,9.582,5.110,6.486,-1,0.097,0.031
52.000,2346,11.5,86.8,10.158,5.190,6.236,-1,0.097,0.031
53.000,2390,11.4,87.4,10.773,4.908,6.462,-1,0.096,0.061
54.000,2437,12.5,80.1,9.938,4.566,5.761,-1,0.096,0.031
55.000,2485,12.5,80,9.949,4.451,5.987,-1,0.121,0.032
56.000,2531,12,83.1,10.166,5.171,6.310,-1,0.096,0.032
57.000,2579,12.5,80.1,9.214,4.613,6.658,-1,0.096,0.031
58.000,2627,12.2,81.7,9.036,4.660,6.361,-1,0.096,0.031
59.000,2672,11.3,88.6,10.707,5.042,6.615,-1,0.097,0.031
60.000,2715,11.3,88.9,10.582,5.821,7.270,-1,0.096,0.031
61.000,2759,11.2,89,10.326,5.565,7.399,-1,0.095,0.032
62.000,2800,10.4,96.3,11.282,5.845,6.566,-1,0.096,0.031
63.000,2843,11.4,87.4,10.144,5.249,6.505,-1,0.097,0.031
64.000,2889,12,83.4,9.765,4.893,6.211,-1,0.096,0.032
65.000,2934,11.4,87.4,10.604,4.910,6.297,-1,0.097,0.031
66.000,2979,11.9,83.7,10.350,4.980,5.708,-1,0.096,0.031
67.000,3027,12.5,80.3,9.847,4.435,6.370,-1,0.126,0.031
68.000,3074,12.3,81.5,10.195,4.889,5.642,-1,0.096,0.031
69.000,3121,12.3,81.6,9.694,4.964,6.032,-1,0.096,0.031
70.000,3169,12.4,80.7,8.935,4.564,6.494,-1,0.096,0.031
71.000,3217,12.1,82.9,9.730,4.815,6.083,-1,0.097,0.031
72.000,3260,11,90.9,11.046,4.904,6.947,-1,0.096,0.032
73.000,3304,11.5,86.8,10.388,4.742,5.900,-1,0.096,0.032
74.000,3346,10.7,93.4,10.618,6.103,8.193,-1,0.096,0.031
75.000,3387,10.6,94.7,11.288,5.822,6.447,-1,0.096,0.031
76.000,3432,11.9,83.9,9.636,5.331,6.968,-1,0.127,0.031
77.000,3477,11.6,86.6,10.202,4.657,6.285,-1,0.097,0.031
78.001,3522,11.3,88.3,10.768,5.447,6.105,-1,0.096,0.031
79.000,3568,12.3,81,10.054,4.736,6.167,-1,0.126,0.032
80.000,3616,12.5,80.2,9.987,4.565,5.646,-1,0.096,0.032
81.000,3663,12.3,81.6,10.365,4.570,5.972,-1,0.096,0.031
82.000,3711,12.5,80.3,9.220,4.687,6.323,-1,0.095,0.031
83.000,3759,12.3,81.2,8.907,4.617,6.607,-1,0.096,0.031
84.000,3805,11.5,87,10.288,4.727,5.901,-1,0.096,0.031
85.000,3848,11.3,88.7,10.865,5.321,6.103,-1,0.096,0.031
86.000,3892,11.3,88.7,10.359,4.871,7.004,-1,0.097,0.032
87.000,3933,10.5,95.5,11.121,5.354,7.088,-1,0.126,0.031
88.000,3975,11.3,88.8,10.332,5.014,6.466,-1,0.097,0.031
89.000,4021,12,83.1,9.678,5.029,6.749,-1,0.097,0.031
90.000,4066,11.5,86.9,10.460,5.417,7.235,-1,0.096,0.031
91.000,4111,11.8,84.5,10.575,4.857,6.135,-1,0.095,0.031
92.000,4158,12.5,79.8,9.741,4.463,6.135,-1,0.122,0.031
93.000,4206,12.4,80.9,10.086,4.573,5.705,-1,0.126,0.031
94.000,4253,12.5,80.1,9.960,4.754,5.784,-1,0.097,0.032
95.000,4301,12.4,80.6,9.119,4.579,6.384,-1,0.095,0.032
96.000,4349,12.1,82.8,9.366,4.708,6.230,-1,0.096,0.032
97.000,4393,11.1,89.8,11.022,4.986,5.847,-1,0.096,0.031
98.000,4436,11.4,87.5,10.399,5.481,6.599,-1,0.097,0.031
99.000,4480,11.1,89.7,10.495,5.073,6.343,-1,0.096,0.031
100.000,4521,10.5,95.3,11.354,5.354,7.003,-1,0.097,0.031
101.000,4564,11.7,85.1,9.829,4.797,6.252,-1,0.097,0.031
102.000,4610,11.8,85,9.877,5.093,6.597,-1,0.096,0.031
103.000,4654,11.3,88.3,10.805,5.160,6.580,-1,0.096,0.031
104.000,4700,12.1,82.7,10.118,4.626,5.968,-1,0.096,0.031
105.000,4748,12.5,80,9.921,4.560,5.616,-1,0.096,0.031
106.000,4795,12.1,82.4,10.341,4.950,5.617,-1,0.096,0.032
107.000,4843,12.4,80.4,9.516,4.641,6.152,-1,0.148,0.032
108.000,4891,12.4,80.4,9.280,4.556,6.606,-1,0.095,0.031
109.000,4937,11.7,85.6,10.150,5.022,6.276,-1,0.096,0.031
110.000,4980,11.2,89.5,10.880,5.223,6.911,-1,0.096,0.061
111.000,5024,11.5,87,10.353,4.769,5.979,-1,0.097,0.031
112.000,5066,10.5,95.7,10.963,5.265,6.752,-1,0.096,0.031
113.000,5108,11,90.8,10.760,4.862,6.184,-1,0.097,0.031
114.000,5154,12,83.4,9.575,5.037,6.443,-1,0.096,0.031
115.000,5199,11.5,86.6,10.353,4.946,6.217,-1,0.097,0.031
116.000,5243,11.5,86.9,10.751,4.924,7.616,-1,0.095,0.032
117.000,5291,12.6,79.2,9.744,4.569,5.424,-1,0.096,0.031
118.000,5339,12.6,79.2,10.023,4.544,5.449,-1,0.096,0.031
119.001,5386,12.3,81.6,9.958,4.630,5.569,-1,0.096,0.031
