time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,145,160.2,6.2,0.809,0.692,2.247,-1,0.095,0.031
2.000,288,165.9,6,0.757,0.848,2.063,-1,0.104,0.034
3.000,432,174,5.7,0.792,0.618,1.955,-1,0.101,0.031
4.000,576,189.3,5.3,0.659,0.581,1.991,-1,0.102,0.032
5.000,720,190.1,5.3,0.726,0.592,1.950,-1,0.099,0.032
6.000,864,191.3,5.2,0.701,0.585,1.962,-1,0.116,0.037
7.000,1008,172.7,5.8,0.714,0.588,2.197,-1,0.095,0.032
8.000,1152,179.7,5.6,0.737,0.575,2.173,-1,0.108,0.031
9.000,1296,206.4,4.8,0.667,0.528,1.748,-1,0.152,0.059
10.000,1440,205.6,4.9,0.546,0.490,1.906,-1,0.095,0.032
11.000,1583,204.5,4.9,0.553,0.634,1.891,-1,0.095,0.032
12.000,1727,193,5.2,0.674,0.695,1.876,-1,0.105,0.039
13.000,1871,191.1,5.2,0.742,0.582,2.041,-1,0.104,0.032
14.000,2015,178,5.6,0.735,0.595,2.149,-1,0.100,0.031
15.000,2159,193.8,5.2,0.739,0.608,2.092,-1,0.097,0.031
16.000,2303,193.9,5.2,0.720,0.607,1.969,-1,0.103,0.032
17.000,2447,197.3,5.1,0.676,0.560,1.994,-1,0.095,0.032
18.000,2591,194.1,5.2,0.735,0.599,2.044,-1,0.097,0.040
19.000,2734,187.3,5.3,0.701,0.610,2.242,-1,0.121,0.037
20.000,2878,173.1,5.8,0.724,0.647,2.290,-1,0.095,0.034
21.000,3022,184.7,5.4,0.701,0.643,2.029,-1,0.112,0.046
22.000,3166,200.3,5,0.609,0.703,1.670,-1,0.098,0.032
23.000,3310,220.9,4.5,0.521,0.568,1.660,-1,0.098,0.032
24.000,3454,214,4.7,0.614,0.525,1.679,-1,0.128,0.047
25.000,3598,172.7,5.8,0.711,0.573,1.762,-1,0.096,0.032
26.000,3742,168.3,5.9,0.752,0.588,2.091,-1,0.096,0.031
27.001,3886,179.1,5.6,0.727,0.593,2.356,-1,0.097,0.031
28.000,4029,166,6,0.765,0.656,2.094,-1,0.127,0.045
29.000,4173,162.6,6.1,0.658,0.792,1.895,-1,0.136,0.034
30.000,4317,175,5.7,0.702,0.649,1.787,-1,0.109,0.031
31.000,4461,174.2,5.7,0.697,0.668,1.911,-1,0.117,0.038
32.000,4605,172.3,5.8,0.704,0.621,1.973,-1,0.099,0.032
33.000,4749,166.2,6,0.711,0.580,1.861,-1,0.096,0.032
34.000,4893,207.6,4.8,0.661,0.543,1.606,-1,0.120,0.052
35.000,5037,224.4,4.5,0.567,0.490,1.612,-1,0.096,0.032
36.001,5181,221.3,4.5,0.531,0.500,1.592,-1,0.095,0.032
37.000,5324,180.5,5.5,0.656,0.533,1.929,-1,0.139,0.034
38.000,5468,190.4,5.3,0.763,0.582,2.294,-1,0.104,0.032
39.000,5612,168.3,5.9,0.764,0.749,2.079,-1,0.106,0.033
40.000,5756,178.5,5.6,0.733,0.729,2.036,-1,0.095,0.032
41.000,5900,199,5,0.748,0.596,1.996,-1,0.095,0.032
42.000,6044,208.6,4.8,0.651,0.547,2.088,-1,0.094,0.032
43.000,6188,190.7,5.2,0.737,0.598,1.874,-1,0.094,0.031
44.000,6332,202.4,4.9,0.708,0.574,2.041,-1,0.124,0.031
45.000,6476,169.6,5.9,0.709,0.579,2.044,-1,0.100,0.036
46.000,6619,173.7,5.8,0.701,0.554,2.078,-1,0.120,0.037
47.000,6763,178.9,5.6,0.615,0.626,1.805,-1,0.096,0.032
48.000,6907,213.7,4.7,0.518,0.706,1.607,-1,0.097,0.032
49.000,7051,205.8,4.9,0.593,0.613,1.600,-1,0.103,0.032
50.000,7195,184.7,5.4,0.703,0.561,1.874,-1,0.095,0.034
51.000,7339,185.4,5.4,0.742,0.609,2.134,-1,0.095,0.031
52.000,7483,197.9,5.1,0.752,0.596,2.103,-1,0.097,0.031
53.000,7627,188.4,5.3,0.751,0.612,2.088,-1,0.148,0.046
54.000,7770,204.8,4.9,0.678,0.574,2.036,-1,0.095,0.031
55.000,7914,183,5.5,0.685,0.588,2.108,-1,0.099,0.031
56.000,8058,192.7,5.2,0.708,0.765,2.144,-1,0.098,0.032
57.000,8202,196.3,5.1,0.710,0.752,2.170,-1,0.096,0.031
58.000,8346,194.8,5.1,0.725,0.637,2.101,-1,0.094,0.034
59.000,8490,203.7,4.9,0.670,0.531,1.824,-1,0.119,0.037
60.000,8634,221.3,4.5,0.576,0.510,1.696,-1,0.095,0.032
61.000,8778,224.8,4.4,0.537,0.495,1.598,-1,0.097,0.032
62.000,8922,201.8,5,0.649,0.530,1.874,-1,0.119,0.044
63.000,9065,183.4,5.5,0.731,0.594,2.129,-1,0.122,0.031
64.000,9209,161.5,6.2,0.744,0.617,2.412,-1,0.095,0.034
65.000,9353,163,6.1,0.718,0.662,1.918,-1,0.096,0.035
66.000,9497,174,5.7,0.754,0.629,1.925,-1,0.099,0.037
67.000,9641,182.7,5.5,0.645,0.579,1.901,-1,0.097,0.032
68.000,9785,167.5,6,0.721,0.597,1.785,-1,0.096,0.032
69.000,9929,190.2,5.3,0.705,0.600,1.952,-1,0.097,0.031
70.000,10073,199.2,5,0.725,0.583,2.077,-1,0.094,0.031
71.001,10217,176.6,5.7,0.709,0.557,1.885,-1,0.103,0.035
72.000,10360,177.8,5.6,0.629,0.515,1.841,-1,0.098,0.039
73.000,10504,191.2,5.2,0.527,0.591,1.791,-1,0.095,0.032
74.000,10648,201.3,5,0.573,0.736,1.781,-1,0.097,0.032
75.000,10792,204,4.9,0.701,0.637,1.980,-1,0.108,0.031
76.000,10936,175.7,5.7,0.737,0.591,2.008,-1,0.097,0.032
