time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,144,158.7,6.3,1.302,0.648,1.490,-1,0.112,0.044
2.000,288,179.2,5.6,1.166,0.629,1.841,-1,0.100,0.032
3.000,432,192.1,5.2,1.156,0.646,1.708,-1,0.106,0.031
4.000,576,187.9,5.3,1.253,0.761,1.451,-1,0.094,0.031
5.000,720,175.1,5.7,1.096,0.695,1.986,-1,0.096,0.036
6.000,864,184,5.4,1.108,0.691,1.907,-1,0.102,0.031
7.001,1008,170.7,5.9,1.228,0.750,1.640,-1,0.094,0.031
8.000,1151,168.1,5.9,1.193,0.843,1.580,-1,0.094,0.031
9.000,1295,158.9,6.3,1.284,0.714,1.663,-1,0.105,0.031
10.000,1439,177.5,5.6,1.287,0.697,1.803,-1,0.104,0.031
11.000,1583,163.2,6.1,1.102,0.656,1.564,-1,0.098,0.032
12.000,1727,165.5,6,1.132,0.651,1.612,-1,0.094,0.032
13.000,1871,176.6,5.7,1.156,0.678,1.420,-1,0.095,0.032
14.000,2015,169.5,5.9,1.110,0.627,1.512,-1,0.096,0.037
15.000,2159,165,6.1,1.090,0.630,1.589,-1,0.095,0.032
16.000,2302,162.9,6.1,1.193,0.752,1.501,-1,0.095,0.031
17.000,2446,165.7,6,1.308,0.724,1.674,-1,0.094,0.031
18.000,2590,170.2,5.9,1.195,0.675,1.895,-1,0.094,0.031
19.000,2734,179.5,5.6,1.163,0.745,1.546,-1,0.096,0.032
20.000,2878,166.3,6,1.229,0.705,1.525,-1,0.097,0.031
21.000,3022,166.7,6,1.157,0.718,1.563,-1,0.095,0.032
22.000,3166,174.9,5.7,1.176,0.741,1.499,-1,0.094,0.032
23.000,3310,190.5,5.2,1.140,0.720,1.607,-1,0.094,0.031
24.000,3454,171,5.8,1.030,0.656,1.693,-1,0.099,0.031
25.000,3598,165.7,6,1.105,0.638,1.921,-1,0.117,0.031
26.000,3741,168.7,5.9,1.256,0.700,1.567,-1,0.112,0.049
27.000,3885,169.3,5.9,1.221,0.632,1.725,-1,0.107,0.052
28.000,4029,172.7,5.8,1.178,0.629,1.613,-1,0.110,0.037
