time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,104,26.9,37.1,4.415,1.632,2.972,-1,0.093,0.031
2.000,212,28.2,35.4,4.305,1.511,2.700,-1,0.096,0.031
3.000,323,28.9,34.6,4.146,1.467,2.652,-1,0.096,0.031
4.000,440,31,32.3,3.918,1.392,2.464,-1,0.094,0.032
5.000,556,29.9,33.5,3.977,1.456,2.763,-1,0.093,0.031
6.000,665,28.3,35.3,4.432,1.513,2.685,-1,0.093,0.031
7.000,768,26.7,37.4,4.700,1.592,2.914,-1,0.093,0.031
8.000,866,25,40.1,4.844,1.789,3.016,-1,0.096,0.031
9.000,958,23.1,43.3,5.588,1.684,3.016,-1,0.094,0.031
10.000,1048,23.5,42.5,5.875,1.598,2.906,-1,0.094,0.032
11.000,1141,24.2,41.3,5.808,1.602,2.867,-1,0.094,0.031
12.000,1233,24,41.6,5.641,1.634,2.944,-1,0.099,0.031
13.000,1330,25.9,38.6,4.841,1.646,2.936,-1,0.093,0.032
14.000,1437,28.2,35.4,4.206,1.616,2.823,-1,0.093,0.031
15.000,1549,28.9,34.6,4.158,1.493,2.600,-1,0.095,0.031
16.000,1665,30.5,32.8,3.962,1.361,2.404,-1,0.094,0.032
17.000,1784,30.9,32.4,3.881,1.437,2.434,-1,0.096,0.031
18.000,1898,28.9,34.5,4.145,1.524,2.584,-1,0.093,0.031
19.000,2004,27,37,4.544,1.563,2.824,-1,0.109,0.031
20.000,2105,26,38.5,4.720,1.683,2.949,-1,0.093,0.031
21.000,2201,24,41.6,5.149,1.759,3.014,-1,0.093,0.031
22.000,2291,23.2,43.1,5.747,1.660,2.998,-1,0.093,0.031
23.000,2383,24.2,41.2,5.740,1.601,2.818,-1,0.096,0.032
24.000,2475,24,41.6,5.840,1.651,2.841,-1,0.093,0.033
25.000,2568,24.5,40.8,5.372,1.646,2.983,-1,0.096,0.031
26.000,2670,27.3,36.6,4.446,1.612,2.936,-1,0.096,0.031
27.000,2779,28.9,34.6,4.187,1.486,2.722,-1,0.093,0.031
28.000,2892,29.4,34,4.079,1.479,2.582,-1,0.093,0.031
29.000,3010,31.4,31.8,3.818,1.444,2.457,-1,0.093,0.031
30.000,3129,30.4,32.9,3.899,1.441,2.466,-1,0.093,0.031
31.000,3239,28.2,35.5,4.398,1.534,2.692,-1,0.093,0.043
32.000,3343,26.8,37.3,4.692,1.656,2.844,-1,0.093,0.032
33.000,3442,25,40,4.736,1.738,3.098,-1,0.093,0.031
34.000,3534,23.3,42.8,5.483,1.732,2.991,-1,0.093,0.031
35.000,3625,23.3,42.9,5.916,1.644,2.956,-1,0.093,0.033
36.000,3717,24.2,41.2,5.772,1.602,2.845,-1,0.096,0.031
37.000,3809,24.2,41.4,5.691,1.637,2.914,-1,0.093,0.031
38.000,3905,25.3,39.5,4.933,1.682,2.891,-1,0.093,0.031
39.000,4011,28.2,35.4,4.270,1.591,2.869,-1,0.093,0.044
40.000,4122,28.9,34.5,4.178,1.465,2.603,-1,0.096,0.043
41.000,4238,30,33.3,3.963,1.344,2.502,-1,0.096,0.033
42.000,4356,31,32.2,3.890,1.386,2.445,-1,0.096,0.031
43.000,4472,29.3,34.2,4.083,1.472,2.584,-1,0.093,0.031
44.000,4579,27.6,36.2,4.522,1.504,2.756,-1,0.093,0.043
45.000,4681,26.2,38.2,4.698,1.623,2.971,-1,0.096,0.031
46.000,4778,24.3,41.1,5.029,1.713,3.035,-1,0.093,0.031
47.000,4868,23.1,43.3,5.680,1.651,3.031,-1,0.093,0.031
48.000,4960,24.1,41.5,5.796,1.580,2.845,-1,0.093,0.031
49.000,5052,24.1,41.4,5.823,1.598,2.900,-1,0.095,0.035
50.000,5145,24.4,41,5.453,1.623,2.978,-1,0.096,0.031
51.000,5245,26.9,37.1,4.506,1.641,2.961,-1,0.093,0.031
52.000,5354,28.6,35,4.193,1.529,2.751,-1,0.093,0.045
53.000,5467,29.4,34,4.137,1.441,2.630,-1,0.093,0.031
54.000,5584,31,32.3,3.872,1.404,2.378,-1,0.096,0.031
55.000,5703,30.6,32.7,3.895,1.381,2.470,-1,0.094,0.031
56.000,5815,28.2,35.4,4.336,1.521,2.733,-1,0.093,0.031
57.000,5919,26.8,37.4,4.633,1.597,2.873,-1,0.096,0.031
58.000,6019,25.4,39.4,4.749,1.694,2.988,-1,0.093,0.031
59.000,6112,23.3,43,5.429,1.713,3.113,-1,0.093,0.031
60.000,6203,23.3,42.9,5.878,1.615,2.960,-1,0.096,0.032
61.000,6295,24.2,41.3,5.770,1.598,2.829,-1,0.093,0.031
62.000,6386,23.9,41.9,5.802,1.629,2.889,-1,0.096,0.031
63.000,6481,24.8,40.3,5.061,1.620,2.954,-1,0.095,0.031
64.000,6586,28,35.7,4.292,1.583,2.924,-1,0.093,0.031
65.000,6697,28.8,34.7,4.202,1.492,2.633,-1,0.106,0.034
66.000,6811,29.7,33.7,3.945,1.348,2.588,-1,0.093,0.031
67.000,6930,31.3,31.9,3.858,1.429,2.423,-1,0.093,0.031
68.000,7047,29.7,33.7,3.972,1.427,2.540,-1,0.095,0.033
69.000,7155,27.9,35.8,4.526,1.535,2.731,-1,0.107,0.044
70.000,7257,26.4,37.9,4.693,1.652,2.927,-1,0.096,0.031
71.000,7355,24.6,40.7,4.942,1.728,3.030,-1,0.093,0.031
72.000,7446,23.1,43.3,5.652,1.668,3.071,-1,0.093,0.031
73.000,7537,23.9,41.9,5.842,1.576,2.863,-1,0.095,0.031
74.000,7629,24,41.7,5.839,1.592,2.896,-1,0.096,0.031
75.000,7722,24.2,41.3,5.535,1.638,2.915,-1,0.096,0.031
76.000,7820,26.6,37.6,4.665,1.620,2.955,-1,0.093,0.031
77.000,7929,28.7,34.9,4.187,1.565,2.781,-1,0.093,0.031
78.000,8041,29.2,34.3,4.093,1.406,2.623,-1,0.096,0.031
79.000,8158,30.8,32.5,3.901,1.417,2.396,-1,0.093,0.032
80.000,8277,30.7,32.5,3.910,1.443,2.460,-1,0.098,0.031
81.000,8390,28.5,35.1,4.179,1.509,2.586,-1,0.095,0.031
82.000,8495,27,37.1,4.649,1.547,2.852,-1,0.093,0.031
83.000,8596,25.6,39.1,4.741,1.691,3.072,-1,0.093,0.031
84.000,8690,23.6,42.5,5.351,1.682,3.021,-1,0.093,0.031
85.000,8781,23.3,42.9,5.802,1.625,2.984,-1,0.093,0.047
86.000,8873,24.4,41.1,5.723,1.593,2.826,-1,0.094,0.033
