time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,62,20.6,48.6,7.876,1.250,2.930,-1,0.094,0.031
2.000,150,23.7,42.2,7.822,0.762,1.919,-1,0.094,0.030
3.000,241,23.6,42.3,7.473,0.905,2.242,-1,0.092,0.030
4.000,323,21.4,46.8,7.447,1.354,2.805,-1,0.092,0.030
5.000,409,22.5,44.4,6.302,1.384,3.175,-1,0.092,0.030
6.000,493,20.5,48.9,6.596,1.489,3.588,-1,0.092,0.030
7.000,567,19,52.7,7.747,1.580,3.583,-1,0.092,0.030
8.000,645,20.6,48.4,7.250,1.422,3.169,-1,0.093,0.031
9.000,728,21.2,47.2,7.976,1.153,2.360,-1,0.092,0.030
10.000,800,18,55.5,8.194,1.677,3.939,-1,0.093,0.030
11.000,873,19.2,52.1,7.050,1.683,3.950,-1,0.092,0.030
12.000,951,20.3,49.4,6.825,1.610,3.733,-1,0.110,0.047
13.000,1026,19.4,51.6,7.847,1.386,3.395,-1,0.092,0.033
14.000,1108,22.3,44.9,7.772,0.978,2.398,-1,0.111,0.031
15.000,1199,23.9,41.9,7.556,0.791,1.870,-1,0.108,0.030
16.000,1286,22.2,45.1,7.466,1.067,2.550,-1,0.093,0.031
17.000,1369,21.3,47,6.981,1.348,3.003,-1,0.099,0.030
18.000,1455,22.3,44.8,6.313,1.432,3.328,-1,0.093,0.030
19.000,1534,19.3,51.8,7.268,1.596,3.485,-1,0.093,0.030
20.000,1608,19.1,52.3,7.735,1.608,3.497,-1,0.092,0.030
21.000,1691,22.2,45.1,7.697,1.157,2.436,-1,0.095,0.031
22.000,1770,19.2,52.2,7.934,1.505,3.153,-1,0.092,0.050
23.000,1839,17.8,56.3,7.907,1.726,4.061,-1,0.092,0.030
24.000,1915,20.2,49.5,6.689,1.606,4.020,-1,0.093,0.030
25.000,1992,19.5,51.2,7.349,1.527,3.579,-1,0.097,0.030
26.000,2068,20.2,49.6,7.907,1.350,2.980,-1,0.093,0.033
27.001,2156,23.4,42.7,7.756,0.817,1.914,-1,0.093,0.031
28.000,2246,23.8,41.9,7.437,0.898,2.089,-1,0.110,0.030
29.000,2330,21.3,47,7.509,1.177,3.092,-1,0.093,0.031
30.000,2414,22.1,45.2,6.465,1.357,3.173,-1,0.093,0.030
31.000,2499,20.9,47.9,6.479,1.523,3.461,-1,0.093,0.030
32.000,2574,19,52.7,7.672,1.597,3.564,-1,0.093,0.030
33.000,2651,20.3,49.1,7.207,1.523,3.230,-1,0.093,0.030
34.000,2735,21.9,45.7,8.073,1.075,2.206,-1,0.093,0.031
35.000,2807,18.1,55.2,8.150,1.643,3.781,-1,0.093,0.030
36.000,2879,19,52.6,7.194,1.677,4.006,-1,0.093,0.031
37.000,2957,20.4,48.9,6.779,1.582,3.885,-1,0.093,0.031
38.000,3032,19.4,51.7,7.725,1.491,3.382,-1,0.093,0.031
39.000,3113,21.7,46,7.801,1.030,2.608,-1,0.097,0.031
40.000,3203,24.1,41.6,7.592,0.745,1.829,-1,0.093,0.030
41.000,3292,22.5,44.5,7.511,1.030,2.442,-1,0.093,0.031
42.000,3374,21.5,46.6,7.119,1.249,3.268,-1,0.093,0.030
43.000,3460,22.1,45.3,6.204,1.421,3.249,-1,0.093,0.031
44.000,3541,19.7,50.7,7.016,1.517,3.473,-1,0.093,0.030
45.000,3615,19.1,52.4,7.704,1.587,3.571,-1,0.093,0.031
46.000,3696,21.6,46.2,7.411,1.212,2.662,-1,0.093,0.031
47.000,3777,20,50.1,7.742,1.415,3.010,-1,0.093,0.032
48.000,3846,17.5,57,8.175,1.729,4.049,-1,0.093,0.030
49.000,3921,20,50.1,6.698,1.674,4.000,-1,0.093,0.030
50.000,3999,19.9,50.3,7.093,1.526,3.718,-1,0.093,0.030
51.000,4074,20.1,49.7,7.924,1.327,3.167,-1,0.093,0.030
52.000,4159,22.8,43.9,7.741,0.879,2.067,-1,0.096,0.030
53.000,4251,23.8,42,7.527,0.850,2.008,-1,0.096,0.030
54.000,4335,21.4,46.6,7.525,1.210,2.749,-1,0.093,0.030
55.000,4419,22,45.5,6.624,1.352,3.116,-1,0.096,0.030
56.000,4504,21.5,46.6,6.373,1.517,3.365,-1,0.097,0.032
57.000,4580,18.9,52.9,7.594,1.540,3.639,-1,0.096,0.031
58.000,4656,19.8,50.6,7.368,1.590,3.399,-1,0.093,0.030
59.001,4740,22.3,44.8,7.934,1.001,2.117,-1,0.109,0.031
60.000,4814,18.4,54.4,8.024,1.592,3.643,-1,0.093,0.031
61.000,4885,18.2,55,7.370,1.727,4.013,-1,0.093,0.031
62.000,4962,20.3,49.3,6.751,1.564,3.862,-1,0.111,0.031
63.000,5038,19,52.8,7.724,1.516,3.507,-1,0.093,0.030
64.000,5117,21,47.6,7.750,1.101,2.710,-1,0.094,0.031
65.000,5207,24,41.7,7.627,0.782,1.864,-1,0.093,0.031
66.000,5296,22.7,44.1,7.550,0.994,2.332,-1,0.093,0.031
67.000,5378,21.6,46.4,7.304,1.466,2.837,-1,0.093,0.030
68.000,5464,22.1,45.1,6.269,1.396,3.257,-1,0.093,0.030
69.000,5546,20.3,49.3,6.813,1.584,3.406,-1,0.093,0.031
70.000,5620,18.8,53.1,7.729,1.582,3.590,-1,0.093,0.049
71.001,5700,21.3,46.9,7.245,1.324,3.082,-1,0.093,0.031
72.000,5782,20.7,48.4,7.745,1.328,2.722,-1,0.100,0.031
73.000,5852,17.6,56.7,8.168,1.703,4.036,-1,0.093,0.030
74.000,5926,19.6,51,6.746,1.645,4.047,-1,0.093,0.030
75.000,6004,19.9,50.2,7.001,1.508,3.719,-1,0.110,0.031
76.000,6080,19.7,50.9,7.916,1.372,3.299,-1,0.093,0.031
77.000,6163,22.6,44.3,7.773,0.892,2.176,-1,0.093,0.031
78.000,6255,23.8,42,7.551,0.818,1.976,-1,0.096,0.030
79.000,6340,21.7,46.2,7.512,1.095,2.651,-1,0.093,0.032
80.000,6424,21.7,46.1,6.779,1.301,3.251,-1,0.093,0.031
81.000,6509,21.9,45.7,6.306,1.463,3.328,-1,0.093,0.030
82.000,6587,19,52.6,7.507,1.565,3.575,-1,0.097,0.030
83.000,6661,19.2,52.1,7.585,1.566,3.459,-1,0.093,0.031
84.000,6745,22.6,44.3,7.843,1.005,2.235,-1,0.093,0.031
85.000,6821,18.7,53.5,8.043,1.542,3.450,-1,0.113,0.030
86.000,6891,18.2,54.8,7.631,1.673,4.111,-1,0.093,0.030
87.000,6968,20.2,49.4,6.833,1.576,3.980,-1,0.093,0.030
88.000,7044,19,52.5,7.542,1.465,3.635,-1,0.093,0.031
89.000,7122,20.7,48.2,7.876,1.254,2.873,-1,0.093,0.031
90.000,7211,23.8,42.1,7.614,0.803,1.891,-1,0.096,0.030
91.000,7301,23.3,42.9,7.452,0.945,2.301,-1,0.095,0.030
92.000,7383,21.5,46.5,7.382,1.471,2.794,-1,0.116,0.030
93.000,7469,22.1,45.3,6.327,1.363,3.203,-1,0.093,0.030
