time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,78,20,50.1,8.005,2.073,2.425,-1,0.094,0.031
2.000,154,19.9,50.4,7.356,2.299,2.969,-1,0.095,0.031
3.000,222,17.5,57.2,8.063,2.774,3.631,-1,0.152,0.031
4.000,291,18.3,54.6,7.805,2.474,3.280,-1,0.123,0.031
5.000,365,19.4,51.4,7.083,2.580,3.181,-1,0.124,0.031
6.000,436,18.7,53.4,7.802,2.411,3.090,-1,0.114,0.031
7.000,510,19.5,51.3,7.277,2.220,3.222,-1,0.113,0.031
8.000,583,19.1,52.4,7.600,2.493,3.111,-1,0.095,0.032
9.000,658,19.9,50.3,7.655,2.076,2.557,-1,0.095,0.031
10.000,735,20.1,49.8,8.357,1.833,2.319,-1,0.095,0.031
11.002,814,21.2,47.2,7.681,1.804,2.246,-1,0.098,0.031
12.000,892,20.3,49.2,8.232,1.731,2.310,-1,0.098,0.031
13.000,968,20,50,8.507,1.840,2.329,-1,0.098,0.031
14.000,1045,20.5,48.8,7.707,2.092,2.485,-1,0.095,0.031
15.000,1120,18.7,53.6,7.671,2.593,2.925,-1,0.095,0.031
16.000,1190,18.4,54.4,7.941,2.513,3.295,-1,0.095,0.031
17.000,1263,19.1,52.5,7.285,2.230,3.226,-1,0.095,0.031
18.000,1338,19.1,52.3,7.322,2.262,3.103,-1,0.095,0.032
19.000,1410,18.3,54.5,7.834,2.519,3.425,-1,0.095,0.030
20.001,1484,19.2,52,7.808,2.192,3.001,-1,0.095,0.031
21.000,1556,19,52.6,8.149,2.264,2.985,-1,0.113,0.031
22.000,1632,20.2,49.5,8.159,2.049,2.385,-1,0.095,0.033
23.000,1709,20.3,49.3,8.087,1.793,2.264,-1,0.095,0.031
24.000,1788,20.8,48.1,7.914,1.763,2.256,-1,0.095,0.031
25.000,1865,20.1,49.8,8.196,1.828,2.284,-1,0.095,0.031
26.000,1941,20.2,49.6,7.908,1.946,2.425,-1,0.095,0.031
27.000,2020,20.5,48.8,7.152,2.320,2.580,-1,0.095,0.031
28.000,2091,18.2,54.9,7.583,3.054,3.443,-1,0.095,0.031
29.000,2162,18.8,53.1,7.892,2.280,3.030,-1,0.095,0.031
30.000,2238,20.2,49.6,7.057,2.261,3.130,-1,0.095,0.048
31.000,2310,18.8,53.2,8.121,2.462,3.119,-1,0.095,0.031
32.000,2382,19.2,52.1,7.431,2.270,2.931,-1,0.115,0.031
33.000,2456,18.9,52.8,7.804,2.337,3.087,-1,0.095,0.031
34.000,2529,19.5,51.3,8.214,2.161,2.788,-1,0.113,0.031
35.000,2606,20.3,49.2,8.365,1.908,2.287,-1,0.095,0.031
36.000,2684,20.8,48,8.010,1.755,2.263,-1,0.098,0.031
37.000,2763,20.3,49.1,8.308,1.720,2.254,-1,0.095,0.031
38.000,2839,20,49.9,8.004,1.811,2.365,-1,0.095,0.031
39.000,2916,20.5,48.8,7.815,2.102,2.437,-1,0.095,0.032
40.000,2993,19.3,51.8,7.464,2.271,2.852,-1,0.095,0.031
41.000,3063,18.3,54.5,7.717,2.456,3.259,-1,0.094,0.031
42.000,3135,19,52.6,7.901,2.355,2.976,-1,0.112,0.032
43.000,3210,19.5,51.2,7.430,2.234,3.067,-1,0.115,0.031
44.000,3281,18.5,54.2,7.726,2.542,3.149,-1,0.094,0.031
45.000,3355,19.7,50.9,7.155,2.296,2.917,-1,0.095,0.031
46.001,3428,18.8,53.1,7.688,2.311,3.032,-1,0.112,0.031
