time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
84.000,12087,159.1,6.3,1.394,0.552,1.939,-1,0.095,0.031
85.000,12231,156.6,6.4,1.440,0.649,2.270,-1,0.111,0.031
86.000,12375,139.2,7.2,1.965,0.713,2.314,-1,0.095,0.031
87.000,12519,146.7,6.8,1.955,0.656,2.141,-1,0.094,0.031
88.000,12663,150.8,6.6,2.148,0.578,1.969,-1,0.094,0.031
89.001,12807,161.2,6.2,1.377,0.635,2.278,-1,0.100,0.034
90.000,12950,173.6,5.8,1.099,0.625,2.352,-1,0.098,0.030
91.000,13094,159.9,6.3,1.176,0.628,2.457,-1,0.094,0.035
92.000,13238,159.6,6.3,1.772,0.651,1.945,-1,0.095,0.031
93.000,13382,160,6.2,2.176,0.581,1.670,-1,0.097,0.030
94.000,13526,158.5,6.3,2.058,0.605,1.880,-1,0.094,0.031
95.000,13670,148.6,6.7,2.018,0.635,2.153,-1,0.094,0.031
96.000,13814,166.7,6,1.367,0.614,1.919,-1,0.109,0.039
97.000,13958,164.8,6.1,1.286,0.589,1.879,-1,0.094,0.031
98.000,14101,147.6,6.8,1.632,0.739,2.373,-1,0.094,0.031
99.000,14245,140.6,7.1,2.029,0.732,2.200,-1,0.100,0.030
100.004,14390,153.3,6.5,2.183,0.594,1.975,-1,0.095,0.030
101.000,14533,152.4,6.6,1.915,0.662,2.200,-1,0.098,0.032
102.000,14677,160.7,6.2,1.235,0.621,2.219,-1,0.134,0.053
103.000,14821,162.3,6.2,1.087,0.625,2.157,-1,0.095,0.034
104.000,14965,165.7,6,1.340,0.679,2.036,-1,0.133,0.041
105.000,15109,155.8,6.4,2.169,0.548,1.849,-1,0.095,0.031
106.000,15253,155.4,6.4,2.158,0.546,1.861,-1,0.098,0.030
107.000,15396,144.4,6.9,2.094,0.623,2.105,-1,0.095,0.030
108.000,15540,149.4,6.7,1.747,0.814,2.186,-1,0.094,0.030
109.000,15684,164.4,6.1,1.357,0.658,1.933,-1,0.094,0.031
110.000,15828,158.4,6.3,1.443,0.663,2.222,-1,0.102,0.034
111.000,15972,140.8,7.1,1.889,0.775,2.302,-1,0.095,0.031
112.000,16116,145.6,6.9,1.922,0.659,2.209,-1,0.094,0.031
113.000,16260,157.7,6.3,2.211,0.580,1.900,-1,0.095,0.031
114.000,16404,161.4,6.2,1.449,0.680,2.256,-1,0.109,0.036
115.000,16548,161.4,6.2,1.096,0.620,2.313,-1,0.097,0.058
116.000,16691,159.1,6.3,1.122,0.620,2.177,-1,0.098,0.047
117.000,16835,160.3,6.2,1.653,0.673,2.157,-1,0.102,0.030
118.000,16979,158.1,6.3,2.259,0.555,1.676,-1,0.096,0.031
119.000,17123,157.3,6.4,2.097,0.572,1.852,-1,0.098,0.032
