time,run,ssim_global,ssim_indirect,lpips_global,lpips_indirect,psnr_global,psnr_indirect
0.1,1,0.625373,0.6272177,0.3869493007659912,0.41220420598983765,23.99390667944335,25.51173381730342
0.212,1,0.625373,0.70634794,0.3869493007659912,0.3426459729671478,23.99390667944335,27.751974453504502
0.315,1,0.7778186,0.76442164,0.27175173163414,0.29134252667427063,27.953921522037636,29.485451946504263
0.45,1,0.83758765,0.80145097,0.2197353094816208,0.2601531744003296,29.974051429279854,30.707752281529743
0.613,1,0.87086654,0.8231508,0.18950116634368896,0.23956197500228882,31.35020298609762,31.47807745821225
0.625,1,0.88260573,0.8748887,0.17795032262802124,0.1848270744085312,31.898993652676886,33.61666591899584
0.781,1,0.8964944,0.84738845,0.16295820474624634,0.21440134942531586,32.60788265076399,32.42061259178142
0.914,1,0.9105313,0.86514384,0.1460549235343933,0.1973050832748413,33.41180095346945,33.170906259234705
0.924,1,0.9162367,0.88321334,0.1382906436920166,0.17775532603263855,33.76559997424768,34.01611941898918
1.116,1,0.9274142,0.90074474,0.12385749816894531,0.15486429631710052,34.530697457794915,34.94812751132216
1.152,1,0.9293173,0.9046472,0.12105727195739746,0.14898930490016937,34.66807362420599,35.17017389482308
1.315,1,0.9372439,0.91630286,0.11039640009403229,0.13411208987236023,35.288310117167725,35.88149176031728
1.353,1,0.9386422,0.9207545,0.10824673622846603,0.12870652973651886,35.403802116971605,36.17512995447722
1.451,1,0.94246435,0.8887679,0.10076654702425003,0.17060139775276184,35.728666870755816,34.295619954464385
1.582,1,0.9457443,0.8965476,0.09628167748451233,0.16155906021595,36.02638173196461,34.706643434311474
1.683,1,0.9497175,0.92694813,0.0906299501657486,0.12012805044651031,36.40482022466627,36.610442275590344
1.717,1,0.9505666,0.9296084,0.08929479122161865,0.11604689806699753,36.486843422105466,36.80549321383626
1.851,1,0.9531064,0.93266827,0.08568188548088074,0.11293433606624603,36.744878919145606,37.0368923420395
1.953,1,0.9560771,0.9355256,0.07961313426494598,0.10849715769290924,37.07048818761316,37.26190508039999
2.053,1,0.9580288,0.91041476,0.0759890154004097,0.14278720319271088,37.29140844131832,35.51206189951771
2.218,1,0.9609,0.93861085,0.07142738997936249,0.10384327173233032,37.631833301979654,37.51469998732348
2.253,1,0.961435,0.94088507,0.07051640748977661,0.10063089430332184,37.69967199233906,37.710619559652024
2.415,1,0.9638064,0.94342333,0.06678809225559235,0.09601783007383347,38.00739321144095,37.93923576038077
2.452,1,0.9642536,0.9441614,0.0662086009979248,0.09467840194702148,38.06514303380644,38.00821055250193
2.581,1,0.9656141,0.9500406,0.06329826265573502,0.08414286375045776,38.2512794744655,38.56998479788273
2.6,1,0.96717924,0.95130324,0.060723926872015,0.08222455531358719,38.47308498742595,38.6985489753047
2.714,1,0.96754146,0.95246965,0.06038644164800644,0.08094937354326248,38.52723547954072,38.82022345218951
2.85,1,0.9689657,0.9541004,0.05732859671115875,0.07815001159906387,38.74084533106577,38.99544184911508
2.984,1,0.97016054,0.9693182,0.05467113107442856,0.052926186472177505,38.92870890352583,40.97742017353055
3.019,1,0.9704502,0.9556002,0.05422547087073326,0.07622097432613373,38.97609414726701,39.163051922652954
3.151,1,0.97158223,0.9569981,0.052003175020217896,0.07362733781337738,39.16160115970861,39.31993693415982
3.314,1,0.97261983,0.95832807,0.04985092952847481,0.07168987393379211,39.336550194911005,39.47475374659556
3.321,1,0.97310406,0.95935565,0.048893041908741,0.0703083723783493,39.42001367884621,39.59624611260662
3.519,1,0.9742696,0.9612837,0.04674117639660835,0.06710053235292435,39.62765257019763,39.83706033944292
3.556,1,0.97448486,0.96181244,0.04625193029642105,0.06593523174524307,39.66659670896381,39.90403761203045
3.686,1,0.97530895,0.9626674,0.04467827081680298,0.06480834633111954,39.82674323858048,40.01328805308785
3.723,1,0.97549725,0.96329,0.04426416754722595,0.06392756849527359,39.86385127912309,40.098223979964956
3.885,1,0.97629005,0.9639177,0.0430300310254097,0.06256167590618134,40.0161267841997,40.18137286496609
3.954,1,0.976819,0.94782305,0.04210517182946205,0.08836844563484192,40.12422973485023,38.35157435928527
4.001,1,0.9773467,0.94884473,0.04126308858394623,0.08666268736124039,40.23311872585019,38.45095656460392
4.1,1,0.97800606,0.8401163,0.04004500061273575,0.22505497932434082,40.37201954102068,32.128192128260274
4.218,1,0.97800606,0.9645233,0.04004500061273575,0.06176809221506119,40.37201954102068,40.26726641526462
4.387,1,0.97887045,0.9652241,0.038160838186740875,0.06015663594007492,40.56340353957002,40.363706770124416
4.422,1,0.9790322,0.9659171,0.03759115934371948,0.05899866297841072,40.59810766287669,40.4607110271457
4.52,1,0.97942305,0.9665888,0.03698364645242691,0.05759792774915695,40.68949343222754,40.55905924508216
4.652,1,0.9798317,0.9672208,0.03630215302109718,0.05677177011966705,40.78260967436546,40.651964472199744
4.785,1,0.9804669,0.96759695,0.034875765442848206,0.056062109768390656,40.93136626109977,40.707700108494805
4.822,1,0.98058206,0.9681671,0.03444833308458328,0.055323611944913864,40.959613746226715,40.798232578396565
4.986,1,0.9810865,0.96876484,0.033551741391420364,0.05393519997596741,41.079906213455445,40.88927171182823
5.003,1,0.98142505,0.9715288,0.03283051401376724,0.04921843856573105,41.163609958436574,41.33751674097107
5.185,1,0.9818613,0.97212726,0.03216756135225296,0.048478975892066956,41.274605954820956,41.44308384628583
5.22,1,0.9819748,0.97244745,0.03193550184369087,0.04775296151638031,41.301305040723896,41.50152677244428
5.383,1,0.98245734,0.972794,0.031249769032001495,0.04724309220910072,41.43279431227769,41.56104671371473
