time,run,ssim_global,ssim_indirect,lpips_global,lpips_indirect,psnr_global,psnr_indirect
0.101,1,0.90666676,0.8915374,0.11507650464773178,0.1275750696659088,30.17108913940533,29.19201943178856
0.213,1,0.90666676,0.89686483,0.11507650464773178,0.12318046391010284,30.17108913940533,29.718379825855223
0.3,1,0.9489276,0.93043846,0.07938428223133087,0.09721581637859344,34.896299510321285,33.26951683843627
0.4,1,0.96449965,0.9494769,0.06186826527118683,0.07782146334648132,37.189836746628764,35.58523445075021
0.5,1,0.9730053,0.960444,0.050098542124032974,0.06562967598438263,38.771668415168705,37.16390525427347
0.6,1,0.97792274,0.96681625,0.042347852140665054,0.05696476995944977,39.87096916803789,38.2367971248719
0.7,1,0.98123336,0.97141886,0.03647729754447937,0.05048006400465965,40.726630455918944,39.088572680831305
0.8,1,0.98385286,0.9750685,0.03189695253968239,0.04488428309559822,41.50257002612328,39.84099355485755
0.9,1,0.98571354,0.9777815,0.02816101908683777,0.04058506339788437,42.12288068561803,40.466595386932426
1.0,1,0.98724574,0.980058,0.025238335132598877,0.0368557944893837,42.67603244949634,41.02298344196949
1.1,1,0.9884112,0.98181695,0.02272713929414749,0.03315410390496254,43.14398785972395,41.49741754551044
1.2,1,0.9893868,0.9831937,0.02074204385280609,0.03043622523546219,43.564206383691314,41.91506547257394
1.3,1,0.99024343,0.9845093,0.018923833966255188,0.028069403022527695,43.96343273010912,42.32413428595825
1.4,1,0.99091595,0.9855764,0.01723870076239109,0.025792356580495834,44.313643076648646,42.68283328125279
1.5,1,0.9915736,0.9864703,0.015770889818668365,0.02401771768927574,44.66371320420579,43.00414193090639
1.6,1,0.9920843,0.98729944,0.014598171226680279,0.022400811314582825,44.94603189526943,43.303683301627075
1.7,1,0.99253416,0.9879859,0.013629879802465439,0.020818594843149185,45.220552312321836,43.58355090481247
1.8,1,0.9929487,0.9886191,0.012608169578015804,0.019400086253881454,45.49593195373472,43.85417625369905
1.9,1,0.99332446,0.98921114,0.011721253395080566,0.01795259863138199,45.740774709099206,44.096567335450985
2.0,1,0.99365586,0.9897361,0.011069165542721748,0.0168711319565773,45.979155488687894,44.330982908566874
2.1,1,0.9939546,0.99015975,0.010357245802879333,0.01600499451160431,46.19623099218817,44.54003765314088
2.2,1,0.99419886,0.990578,0.009782791137695312,0.015144675970077515,46.40332269391466,44.748173653631504
2.3,1,0.99444556,0.9909523,0.009248428046703339,0.014243368990719318,46.60272148497715,44.94912827177042
2.4,1,0.99464965,0.99130845,0.00898206140846014,0.013556595891714096,46.774381186937,45.14037681587092
2.5,1,0.99485755,0.99164534,0.008373016491532326,0.01273745484650135,46.94815720062003,45.32626517990191
2.6,1,0.9950606,0.99196535,0.007935533300042152,0.012160674668848515,47.13280967426944,45.50489724116751
