time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
269.9,0,0.09547,33.912,12.4,80.9
553.8,3,0.09270,33.763,9.9,100.9
773.6,5,0.09238,27.387,9.7,102.7
994.3,7,0.09371,31.219,10,100.3
1191.3,9,0.09393,24.837,10.5,95
1365.9,11,0.09323,24.316,11,91.1
1550.2,13,0.09326,22.914,11.5,87.2
1716.1,15,0.09252,24.939,12.3,81.6
1888.1,17,0.09327,24.430,12.8,78.4
2058.0,19,0.09213,21.641,13,76.7
2236.2,21,0.09111,22.545,13.5,74.3
2393.1,23,0.09031,23.253,13.2,75.8
2568.3,25,0.08939,21.660,13.1,76.6
2741.4,27,0.08828,21.927,12.8,78
2936.4,29,0.08776,25.883,12.7,79
3113.4,31,0.08803,23.944,11.8,84.5
3308.4,33,0.08746,24.244,11.2,89.2
3525.6,35,0.08767,31.402,11,90.9
3713.0,37,0.08569,30.678,10.6,94.7
3932.4,39,0.08552,25.817,10.2,98.3
4150.1,41,0.08395,28.158,10.3,97.1
4367.1,43,0.08263,30.095,10.5,95.5
4568.6,45,0.08127,27.689,10.5,95.3
4783.0,47,0.08048,29.551,10.6,94.6
5070.6,50,0.07938,28.577,11.4,87.4
5343.4,53,0.07840,29.603,11.2,89.5
5635.3,56,0.07651,29.951,11.3,88.3
5941.2,59,0.07670,29.072,11,90.6
6220.2,62,0.07465,30.643,10.6,94
6467.1,64,0.07418,30.782,9.9,101.2
6698.3,66,0.07246,31.653,8.5,118.3
6958.2,68,0.07123,31.743,9.2,108.9
7291.8,71,0.07100,34.846,9.6,104.1
7594.0,74,0.07154,33.265,10.3,96.8
7872.5,77,0.06969,30.824,10.8,92.5
8083.0,79,0.06971,29.843,11.1,90.3
8355.2,82,0.07056,28.455,12,83.5
8591.7,85,0.07208,21.858,12.9,77.7
8771.8,87,0.07282,23.230,12.2,82
8981.5,89,0.07013,26.374,11.4,87.4
9190.4,91,0.06905,27.694,11,91
9427.2,93,0.06814,29.878,10.4,96.2
9694.2,95,0.06803,36.452,9.6,104
10026.9,98,0.06840,37.977,9,111.6
10374.4,101,0.06898,38.258,8.8,113.3
10705.6,104,0.06965,36.119,9,111.2
10972.4,106,0.07036,35.291,9.3,107.9
11297.6,109,0.07166,35.131,9.7,103.4
11572.7,112,0.07227,34.203,10.1,99.3
11826.3,114,0.07295,34.176,9.8,102.2
12111.4,117,0.07330,30.669,10.2,98.2
12369.2,119,0.07421,27.949,9.8,102.3
12678.4,122,0.07494,30.888,9.7,103
12924.6,124,0.07578,29.913,9.6,104.3
13144.2,126,0.07571,32.937,9.6,103.9
13379.2,128,0.07649,26.819,9.9,100.8
13660.7,131,0.07692,30.034,10.7,93.5
13838.0,133,0.07720,24.012,11,90.9
14047.0,135,0.07699,22.442,10.3,97.5
14230.1,137,0.07748,22.840,10.9,91.9
14395.5,139,0.07913,23.238,12.2,81.8
14575.0,141,0.07913,22.214,12.8,77.9
14745.3,143,0.07848,24.009,13.1,76.2
14914.7,145,0.07811,21.430,13.4,74.9
15085.9,147,0.07801,20.071,13.4,74.7
15255.3,149,0.07682,20.773,13.3,74.9
15435.1,151,0.07655,21.432,13.1,76.1
15638.1,153,0.07635,23.037,12.9,77.5
15896.6,156,0.07612,27.897,12,83.2
16119.2,158,0.07533,31.018,11.2,89.1
16323.6,160,0.07518,30.252,10.8,93
16522.0,162,0.07359,27.845,10.5,95.5
16747.0,164,0.07303,24.815,10.5,94.9
17031.9,167,0.07182,29.364,11,90.7
17322.4,170,0.07090,27.420,11.5,86.6
17599.0,173,0.06973,27.065,11.4,87.4
17829.9,175,0.06906,28.257,11.4,87.4
18088.9,178,0.06842,29.767,11.3,88.8
18322.2,180,0.06801,29.388,11,90.9
18604.2,183,0.06687,29.413,10.7,93.3
18906.9,186,0.06597,31.114,10.4,96.2
19148.5,188,0.06558,28.184,9.8,102.4
19458.7,191,0.06436,30.871,9.7,103.2
19689.2,193,0.06419,30.745,9.5,105.2
19957.6,195,0.06338,34.447,9.7,103.3
20264.1,198,0.06340,33.033,10.4,96.2
20508.3,201,0.06276,26.185,11.1,89.8
20776.1,204,0.06325,25.897,11.6,86.4
21036.5,207,0.06620,28.380,12.4,80.7
21283.9,210,0.06703,26.713,12.7,78.8
21491.7,212,0.06562,25.440,12,83.5
21720.7,214,0.06259,27.649,11,90.5
