time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
223.9,0,0.07159,29.360,42.5,23.5
464.2,5,0.06183,30.128,23.3,43
698.1,10,0.05576,28.936,22.3,44.8
910.2,14,0.05319,28.823,21.1,47.4
1160.3,19,0.05410,29.827,21.5,46.4
1417.7,24,0.05463,29.700,22.2,45.1
1654.5,29,0.05443,30.560,22.3,44.9
1872.3,34,0.05384,29.499,21.5,46.5
2101.4,38,0.05358,28.963,21.2,47.1
2331.0,43,0.05370,29.131,21.5,46.5
2540.1,47,0.05377,29.074,21.2,47.3
2747.8,51,0.05420,30.069,20.6,48.6
2938.9,55,0.05406,27.767,20.2,49.6
3161.8,59,0.05414,26.684,20.6,48.6
3373.4,64,0.05413,27.628,21.9,45.7
3562.3,68,0.05376,26.047,21.9,45.7
3745.7,72,0.05394,24.766,21.5,46.4
3932.2,76,0.05407,25.391,21.5,46.4
4105.4,80,0.05415,24.832,21.5,46.4
4303.3,84,0.05406,25.233,21.2,47.2
4489.5,88,0.05402,25.675,21.6,46.3
4678.1,92,0.05402,26.709,21.5,46.6
4858.9,96,0.05384,26.003,21.3,46.9
5050.8,100,0.05388,26.517,20.6,48.5
5260.1,104,0.05352,26.674,20.2,49.5
5460.1,108,0.05364,26.690,20.3,49.2
5662.9,112,0.05363,27.945,19.9,50.2
5865.8,116,0.05336,29.193,20.2,49.5
6069.0,120,0.05306,28.159,20.6,48.6
6268.2,124,0.05295,28.916,20.4,48.9
6466.1,128,0.05284,28.889,20.3,49.3
6669.7,132,0.05264,29.340,20.3,49.4
6874.5,136,0.05261,29.515,20.2,49.5
7108.1,141,0.05229,29.946,21.4,46.8
7313.9,145,0.05222,28.730,21.5,46.6
7517.5,149,0.05213,29.177,20.4,49.1
7717.6,153,0.05234,28.286,20.4,49
7918.5,157,0.05210,28.788,20.8,48
8138.6,162,0.05240,28.661,21.6,46.3
8336.6,166,0.05221,28.356,22,45.5
8533.1,170,0.05246,28.875,21.2,47.1
8731.1,174,0.05276,29.077,21.3,47
8946.6,179,0.05270,28.216,22.6,44.3
9150.7,183,0.05250,29.005,23.5,42.6
9353.4,188,0.05274,25.806,23.1,43.4
9551.9,193,0.05248,25.536,23.9,41.8
9758.2,198,0.05256,26.088,25,40.1
9966.0,203,0.05258,25.611,26.1,38.3
10161.4,208,0.05261,25.561,26.8,37.3
10352.8,213,0.05253,24.917,25.9,38.6
10563.0,218,0.05251,25.322,26.1,38.4
10747.3,223,0.05241,25.645,25.4,39.3
10939.4,228,0.05247,26.066,24.3,41.1
11140.8,233,0.05245,26.010,24.2,41.4
11323.1,237,0.05245,25.640,23.4,42.8
11539.8,241,0.05261,27.404,23.2,43.1
11752.6,246,0.05259,27.999,23.3,42.9
11940.3,250,0.05241,27.925,22,45.5
12144.9,254,0.05239,27.805,21.5,46.6
12345.4,258,0.05242,28.861,21.7,46.1
12549.4,262,0.05227,27.970,21.4,46.7
12749.4,266,0.05219,29.218,21.4,46.8
12956.1,270,0.05198,29.360,21.1,47.5
13205.9,275,0.05196,28.427,22.6,44.2
13440.0,280,0.05197,29.859,23.1,43.2
13665.0,285,0.05179,29.578,22.5,44.4
13893.8,290,0.05204,30.704,22,45.4
14141.4,295,0.05186,29.622,22.9,43.7
14376.3,300,0.05205,29.149,23.3,42.9
14600.3,305,0.05236,28.870,22.4,44.7
14833.2,310,0.05261,28.716,22.1,45.2
15053.3,315,0.05289,29.509,22.5,44.5
15248.1,319,0.05299,27.665,21.1,47.3
15448.5,323,0.05294,25.321,20.3,49.3
15647.8,327,0.05320,26.567,20.9,47.8
15836.0,331,0.05310,26.471,20.5,48.7
16021.9,335,0.05319,25.479,20.8,48.2
16202.1,339,0.05314,25.238,21.6,46.3
16381.7,343,0.05336,24.860,21.8,45.9
16562.2,347,0.05306,24.805,21.9,45.7
16740.1,351,0.05310,24.639,21.8,45.9
16924.9,355,0.05305,25.908,22.3,44.9
17104.9,359,0.05298,26.039,22.2,45
17288.3,363,0.05309,25.327,22.3,44.8
17469.3,367,0.05313,25.538,22,45.4
17659.1,371,0.05311,25.094,21.5,46.6
17857.6,375,0.05316,25.502,20.9,47.9
18055.4,379,0.05283,25.989,20.6,48.6
18255.2,383,0.05277,29.271,20.5,48.8
18450.4,387,0.05270,28.746,20.5,48.9
18654.4,391,0.05256,27.658,20.6,48.5
18866.9,395,0.05228,30.050,20.9,47.7
19092.7,400,0.05188,28.099,21.9,45.7
19302.8,404,0.05216,28.530,21.9,45.7
19530.4,409,0.05188,28.784,21.4,46.8
19738.9,413,0.05165,28.763,21.5,46.4
19965.5,418,0.05167,30.362,21.6,46.4
20189.6,422,0.05181,29.458,22.3,44.8
20398.6,427,0.05177,28.037,22.2,45
20624.1,432,0.05187,29.369,22.6,44.2
20848.8,437,0.05223,27.733,23.4,42.8
21058.5,441,0.05230,28.909,22.8,43.8
21247.6,445,0.05215,27.395,21.5,46.6
21446.0,449,0.05231,28.684,21.2,47.2
21654.7,453,0.05233,28.187,22.6,44.3
21853.4,458,0.05256,26.871,23.3,42.9
22063.7,463,0.05225,26.077,24,41.7
22256.1,468,0.05267,25.739,24.8,40.3
22437.5,472,0.05245,24.631,24.4,41
22645.3,477,0.05236,25.212,25.2,39.7
22822.7,482,0.05232,25.475,25.2,39.7
23021.7,487,0.05223,24.818,24.9,40.2
23210.8,492,0.05250,25.639,25.3,39.5
23388.7,496,0.05241,25.042,24.9,40.2
23572.2,500,0.05240,25.491,24.6,40.7
23763.2,504,0.05250,24.578,24,41.6
23972.4,509,0.05249,26.256,23.6,42.4
24185.2,514,0.05242,26.961,23.8,42
24399.6,519,0.05244,28.032,23.8,42
24597.5,523,0.05221,28.051,22.6,44.2
24811.3,527,0.05221,27.954,22.2,45
25039.1,532,0.05205,29.177,23.3,43
25261.5,537,0.05184,28.896,23.2,43
25490.9,542,0.05167,28.546,22.9,43.7
25730.1,547,0.05171,29.297,23.1,43.3
25956.1,552,0.05169,29.507,22.7,44
26180.5,557,0.05176,28.621,22.4,44.7
26419.6,562,0.05172,29.430,22.6,44.2
26646.9,567,0.05181,29.689,22.5,44.5
