time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
306.0,0,0.04458,48.147,21.6,46.3
612.4,3,0.03877,40.922,9.6,104.1
925.1,6,0.03626,40.946,9.8,102.5
1218.0,9,0.03533,41.887,9.3,107.4
1524.8,12,0.03595,43.423,9.2,108.1
1851.0,15,0.03679,43.475,9.7,102.8
2147.8,18,0.03773,41.656,9.2,108.8
2464.4,21,0.03918,41.182,9.5,105.6
2786.9,24,0.04101,40.977,9.4,106
3080.0,27,0.04195,38.215,9,111
3395.4,30,0.04309,37.795,8.9,111.9
3709.6,33,0.04239,36.539,9,111.4
4031.1,36,0.04183,37.023,9.1,110.2
4292.3,38,0.04185,37.068,9,111.6
4589.7,41,0.04194,36.353,8.9,112.6
4831.9,43,0.04243,37.285,8.8,113.5
5152.7,46,0.04318,37.845,9.6,104.5
5465.1,49,0.04245,38.368,9.4,106
5801.7,52,0.04128,39.981,10.6,94
6098.7,55,0.03993,41.964,10.4,95.8
6403.2,58,0.03814,40.568,10.5,95.4
6678.0,61,0.03731,40.407,9.9,101.5
6964.0,64,0.03653,41.421,9.9,101.1
7265.9,67,0.03545,42.718,9.9,100.8
7561.9,70,0.03506,39.800,9.6,103.8
7896.8,73,0.03572,42.213,10.6,94.5
8202.8,76,0.03612,41.138,10.4,96.4
8547.2,80,0.03812,42.798,11.9,84.3
8856.0,84,0.03934,41.407,11.1,90.4
9124.2,87,0.04045,41.338,11.4,87.5
9379.2,90,0.04134,36.045,11.3,88.5
9637.0,93,0.04188,37.144,12.1,82.4
9892.8,96,0.04125,37.165,12.4,80.4
10140.1,99,0.04024,37.382,12.2,81.7
10400.0,102,0.03984,36.151,11.7,85.5
10683.0,105,0.03970,37.314,11.4,88
10988.7,109,0.04001,37.745,12,83.5
11260.3,112,0.04081,37.366,12,83.2
11548.8,116,0.04066,39.026,11.6,86
11823.7,119,0.04014,42.524,11.4,88.1
12092.7,122,0.03899,38.875,10.9,92.1
12379.8,125,0.03755,40.621,10.1,99.3
12679.9,128,0.03653,39.704,9.7,102.7
12972.9,131,0.03491,39.780,10,99.8
13268.1,134,0.03415,39.369,9.5,105.2
13588.9,137,0.03354,40.284,10.3,97.4
13906.5,140,0.03376,39.885,10,100.1
14213.0,143,0.03438,44.879,9.8,101.7
14531.4,146,0.03502,41.190,10,100
14811.1,149,0.03641,41.860,9.2,108.2
15102.9,152,0.03804,39.985,9.6,103.9
15407.7,155,0.04004,39.661,9.5,105.4
15707.0,158,0.04120,38.783,9.3,107.8
16015.7,161,0.04170,38.913,9.2,108.7
16359.1,164,0.04102,37.502,10,100.1
16667.7,167,0.04046,37.357,9.5,105.5
16971.9,170,0.04051,37.944,9.4,106.6
17271.4,173,0.04068,36.407,9.3,107
17568.3,176,0.04141,35.140,9.6,103.8
17861.8,179,0.04147,37.577,9.9,100.9
18164.6,182,0.04041,37.925,10.2,98.5
18457.5,185,0.03917,38.852,10,100.1
18768.7,188,0.03766,39.998,10.4,96.2
19051.3,191,0.03633,39.931,10,100.4
19359.8,194,0.03533,41.851,10.2,98.4
19681.7,198,0.03429,43.050,10.8,93
19973.0,201,0.03376,39.951,9.9,101
20294.1,204,0.03398,39.920,10.5,95.2
20563.9,207,0.03407,39.739,10.2,98.1
20865.4,210,0.03533,42.496,10.4,95.8
21189.6,214,0.03709,40.246,11.2,89.5
21466.8,217,0.03842,41.663,10.8,92.6
21747.8,220,0.03948,39.108,11.4,87.8
22010.7,223,0.04039,38.339,11.7,85.2
22258.4,226,0.04026,35.125,12.1,82.8
22533.2,229,0.03985,36.453,11.9,83.9
22839.6,233,0.03898,37.904,12.3,81.5
23101.9,236,0.03843,35.831,12,83.2
23370.4,239,0.03891,35.886,11.5,87.2
23622.8,242,0.03888,37.280,11.6,86.3
23894.6,245,0.03970,36.100,11.9,84.2
24166.5,248,0.04004,41.751,11.1,89.9
24435.2,251,0.03928,39.573,11,91.2
24706.0,254,0.03817,38.254,10.9,91.4
24989.7,257,0.03686,39.422,10.5,95.3
25285.2,260,0.03541,39.849,9.9,101.2
25592.9,263,0.03399,39.527,10.1,98.8
25880.9,266,0.03314,40.908,9.7,103.2
26179.1,269,0.03296,40.004,9.6,104.2
26483.1,272,0.03339,40.749,9.5,105
26810.3,275,0.03374,42.249,10.5,95.3
27105.0,278,0.03521,42.495,9.8,101.7
27407.9,281,0.03638,43.301,9.8,102.3
27697.8,284,0.03805,40.288,9.4,106.2
27995.9,287,0.03945,40.062,9.4,106.4
28297.0,290,0.04082,38.892,9.3,107.5
28596.6,293,0.04100,37.570,9.3,107.7
28844.2,295,0.04084,36.766,9.3,107.9
29150.9,298,0.04013,37.928,9.4,106.6
29456.3,301,0.04012,36.521,9.4,106.9
29763.4,304,0.04041,36.584,9.3,107.6
30070.2,307,0.04151,36.961,9.5,104.8
30392.1,310,0.04134,37.147,10.1,99.4
30693.2,313,0.04027,37.738,10.1,99
30977.5,316,0.03927,40.760,10,99.6
31264.5,319,0.03768,40.888,9.9,100.6
31571.2,322,0.03630,40.316,10.5,95.2
31856.0,325,0.03526,41.976,10.3,97.5
32151.0,328,0.03416,45.040,9.8,102
32451.5,331,0.03339,39.787,9.9,100.6
32743.0,334,0.03364,39.594,9.8,102.4
33051.1,337,0.03405,42.513,9.9,100.8
33338.6,340,0.03474,40.882,10.2,98.1
33637.6,343,0.03577,42.037,10.4,96.1
33909.6,346,0.03721,40.170,10.3,96.9
34184.7,349,0.03864,42.796,11.3,88.5
34436.3,352,0.03969,38.370,11.3,88.3
34698.9,355,0.04026,37.035,12,83.1
34971.3,358,0.03994,37.543,11.8,84.6
35221.2,361,0.03894,37.916,12.2,81.9
35479.3,364,0.03815,38.246,12,83.4
35763.0,367,0.03834,35.368,11.4,87.8
36072.0,371,0.03863,38.202,12,83.5
36324.6,374,0.03912,39.356,11.5,87.3
36583.0,377,0.03973,37.837,12,83.6
36856.2,380,0.03957,43.826,11,90.8
37138.0,383,0.03875,38.491,10.9,91.9
