time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
355.2,0,0.04170,46.908,13.6,73.7
696.2,4,0.03981,43.085,11.8,84.6
1033.7,8,0.03831,44.710,11.2,89.6
1410.6,12,0.03869,44.424,12.1,82.5
1754.6,16,0.03906,43.492,10.9,91.4
2119.7,20,0.04045,43.091,10.9,92.1
2462.0,23,0.04145,43.571,10.3,97.5
2794.8,27,0.04380,41.013,10.8,92.6
3084.8,30,0.04528,40.427,10,100.2
3366.2,33,0.04728,36.379,9.3,107.1
3677.2,36,0.04788,35.434,9.9,100.6
3977.1,39,0.04763,38.181,9.5,105.3
4274.6,42,0.04784,35.960,9.5,105.2
4589.9,45,0.04765,38.035,10.3,97
4874.0,48,0.04784,37.712,10.4,95.8
5164.4,51,0.04713,37.267,11,90.8
5447.3,54,0.04548,37.726,10.9,91.5
5743.1,57,0.04413,41.403,10.6,94.2
6093.0,61,0.04137,43.084,12.5,80.3
6425.3,65,0.03970,43.902,12.2,82.3
6763.8,69,0.03832,42.333,11.7,85.6
7112.1,73,0.03717,41.465,12.6,79.1
7434.1,77,0.03618,40.856,12,83.2
7754.3,81,0.03625,40.732,12.2,81.8
8099.5,85,0.03772,41.065,12.1,83
8444.4,89,0.04029,41.092,11.9,84.1
8756.5,93,0.04461,39.504,12.9,77.5
9039.7,97,0.04953,40.173,12.9,77.4
9355.0,101,0.05504,38.693,13.8,72.3
9620.2,105,0.05941,36.158,13.8,72.6
9900.1,109,0.06011,34.081,14.3,69.8
10184.2,113,0.05830,36.519,14.3,70
10497.7,117,0.05687,40.575,13.3,75.2
10821.4,121,0.05640,37.661,13.6,73.5
11140.5,126,0.05580,34.843,13.7,73
11471.1,130,0.05432,37.767,13.4,74.8
11779.7,134,0.05174,40.342,12.6,79.4
12104.0,138,0.04846,39.931,12.4,80.7
12426.5,142,0.04459,40.887,11.2,88.9
12741.3,145,0.04152,42.887,10.3,97.1
13104.1,149,0.03905,43.235,13.1,76.6
13425.3,153,0.03775,42.269,12,83.2
13737.2,157,0.03708,43.458,11.3,88.4
14068.3,161,0.03706,40.011,11.6,86.5
14422.0,165,0.03808,40.076,12.2,82.2
14760.2,169,0.03875,42.375,11.8,84.8
15096.5,173,0.04100,42.249,11,90.7
15397.6,176,0.04249,42.281,9.8,102.1
