time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
172.4,0,0.12881,18.518,25.4,39.3
342.9,3,0.11598,18.700,20.5,48.7
549.0,6,0.10879,18.923,18.4,54.5
726.8,9,0.10342,18.824,18.1,55.2
909.3,12,0.10001,19.301,18.3,54.8
1050.9,14,0.10032,16.495,18.5,54.1
1214.1,17,0.10124,17.663,18.6,53.8
1396.0,20,0.10118,15.399,17.7,56.4
1526.4,22,0.09911,14.730,17.8,56.2
1702.6,25,0.09845,15.542,19.3,51.8
1867.7,28,0.09698,20.412,20.9,47.8
2016.4,31,0.09515,14.274,21.2,47.2
2196.3,34,0.09461,15.219,21,47.6
2363.2,37,0.09404,13.889,21.2,47.1
2514.1,40,0.09202,14.983,21.4,46.8
2680.3,43,0.09078,14.980,21.9,45.7
2845.6,46,0.08908,13.781,21.5,46.5
2988.0,49,0.08734,13.553,21.2,47.2
3173.5,52,0.08430,18.355,20.7,48.4
3330.3,55,0.08233,18.042,20.2,49.5
3497.1,58,0.08128,18.169,20,50
3667.9,61,0.08009,18.202,19.9,50.4
3836.6,64,0.07840,18.290,19.5,51.3
3979.9,66,0.07623,18.313,18.8,53.2
4143.9,68,0.07582,15.410,18.5,54
4301.8,71,0.07520,17.953,18.9,52.9
4478.9,74,0.07275,17.390,19.9,50.2
4650.9,77,0.07165,14.864,20.6,48.5
4819.8,80,0.07011,14.418,20.7,48.4
5002.4,83,0.06817,15.965,21,47.7
5156.6,86,0.06770,14.609,20.6,48.6
5320.5,89,0.06700,14.965,20.5,48.7
5475.3,92,0.06622,15.961,20.5,48.8
5652.5,95,0.06484,18.139,20.7,48.4
5806.1,98,0.06378,16.718,20.3,49.3
5974.0,101,0.06251,15.239,19.7,50.7
6159.7,104,0.06174,16.696,19.3,51.7
6327.2,107,0.06109,15.652,18.9,53
6485.3,109,0.06074,17.378,18.5,54
6655.8,112,0.06023,17.631,17.8,56.2
6796.3,114,0.05965,17.501,16.3,61.4
6955.7,116,0.05895,18.034,15.8,63.4
7131.8,119,0.05791,18.057,16.3,61.5
7291.7,121,0.05732,17.752,17.1,58.4
7490.4,124,0.05630,17.948,17.2,58
7654.5,127,0.05564,15.428,17.8,56.3
7843.7,130,0.05460,19.342,17.8,56.1
7999.7,132,0.05385,18.781,17.3,57.7
8144.6,134,0.05289,17.676,17.5,57
8321.8,137,0.05242,17.161,18.5,54
8489.9,140,0.05169,17.847,19.3,51.9
8660.9,143,0.05232,18.594,19.4,51.5
8836.6,146,0.05340,18.005,19.3,51.9
8979.8,148,0.05282,18.704,18.4,54.4
9164.9,151,0.05235,18.144,17.9,55.8
9308.7,153,0.05348,16.282,17.4,57.4
9504.0,156,0.05370,16.710,17.1,58.5
9706.1,159,0.05443,18.655,16.2,61.8
9917.2,162,0.05448,18.508,15.7,63.6
10113.1,165,0.05499,16.864,15.8,63.5
10309.3,168,0.05620,18.959,15.5,64.4
10462.5,170,0.05620,18.496,16,62.5
10611.5,172,0.05646,17.996,14.8,67.4
10778.5,174,0.05671,16.439,15.4,64.9
10945.6,177,0.05767,15.802,17.1,58.4
11124.9,180,0.05838,15.626,17.9,56
11277.1,182,0.05902,15.842,18.1,55.3
11464.0,185,0.06042,17.379,18.2,54.9
11633.1,188,0.06008,15.919,18.9,52.8
11799.4,191,0.06049,16.760,19.1,52.4
11979.4,194,0.06127,16.941,19.2,52.1
12162.6,197,0.06262,17.008,18.8,53.1
12340.7,200,0.06224,17.463,18.7,53.5
12532.8,203,0.06294,17.678,18.4,54.4
12707.3,206,0.06377,18.911,18.4,54.5
12885.6,209,0.06444,18.438,18,55.4
13076.5,212,0.06502,14.919,18,55.5
13251.8,215,0.06621,19.460,18.3,54.7
13427.3,218,0.06549,17.619,18.6,53.6
13613.3,221,0.06701,18.824,19.1,52.4
13779.4,224,0.06721,17.582,19.9,50.2
13927.7,227,0.06795,17.186,20.4,49.1
14068.6,229,0.06801,17.837,20.2,49.5
14230.7,232,0.06972,13.960,20.5,48.9
14366.5,235,0.07029,15.891,20.7,48.4
14524.1,238,0.07160,14.756,21.6,46.2
14681.0,241,0.07061,16.049,21.7,46
14826.0,244,0.07006,14.653,22.2,45
14995.7,247,0.07096,14.564,22.4,44.6
15153.7,250,0.06999,12.309,22.3,44.8
15298.8,253,0.06938,11.046,21.9,45.7
15463.4,256,0.06878,15.544,21.3,46.9
15629.9,259,0.06772,17.811,20.8,48
15795.2,262,0.06676,15.756,20.9,47.8
15958.2,265,0.06613,18.141,20.8,48
16148.1,268,0.06568,18.035,20.9,47.7
16298.4,271,0.06565,17.364,20.5,48.8
16465.1,274,0.06464,16.580,20.7,48.4
16641.3,277,0.06421,16.914,20.6,48.5
16805.3,280,0.06417,17.956,20.8,48
16982.7,283,0.06303,15.253,20.9,47.8
17128.5,286,0.06271,16.010,20.6,48.4
17308.6,289,0.06141,20.121,20.6,48.6
17467.4,292,0.06080,14.395,21,47.7
17635.7,295,0.06085,14.113,20.9,47.8
17806.3,298,0.05921,14.257,21.2,47.1
17967.0,301,0.05936,15.602,21,47.7
18129.4,304,0.05866,16.317,20.7,48.4
18288.3,307,0.05722,16.420,20.6,48.5
18454.9,310,0.05734,16.734,20.3,49.3
18625.7,313,0.05645,15.384,19.8,50.5
18803.2,316,0.05604,15.633,18.9,52.8
18942.1,318,0.05604,15.137,18.3,54.7
19082.4,320,0.05575,17.362,17.6,56.8
19227.4,322,0.05498,17.257,16.9,59.2
19361.2,324,0.05468,17.473,16.5,60.7
19545.4,327,0.05432,17.718,16.9,59
19694.8,329,0.05326,18.167,16.9,59
19824.8,331,0.05324,18.404,16.6,60.1
19965.2,333,0.05284,17.485,16.1,62.2
20155.3,336,0.05146,16.202,17.1,58.6
20334.5,339,0.05132,17.874,17.8,56.2
20519.5,342,0.05018,18.408,17.9,55.9
20657.8,344,0.05027,19.062,18,55.4
20832.3,347,0.05010,18.685,18.3,54.6
21004.7,350,0.04956,17.924,19.2,51.9
21175.7,353,0.04870,17.931,19.4,51.6
21370.9,356,0.05072,17.415,19.5,51.4
21522.1,359,0.05029,17.850,19.1,52.3
21678.3,361,0.05130,15.864,18.5,54.2
21876.0,364,0.05047,17.736,17.4,57.6
22067.2,367,0.05132,18.882,15.8,63.2
22222.1,369,0.05217,19.711,15.8,63.1
22369.1,371,0.05246,18.953,15.7,63.7
22591.2,374,0.05284,17.372,16.1,62.3
22771.1,377,0.05283,19.729,15.4,65
22929.7,379,0.05379,18.337,14.6,68.5
23102.7,381,0.05445,17.366,14.8,67.6
23301.2,384,0.05561,16.315,16.6,60.2
23481.1,387,0.05571,17.895,17.5,57
23653.0,390,0.05633,16.952,17.8,56.2
