time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
330.5,0,0.03364,40.087,9.6,103.7
644.6,3,0.03267,33.979,7.1,140.1
957.6,5,0.03420,39.936,6.6,151.8
1215.6,7,0.03649,36.765,7.8,127.9
1434.0,9,0.03969,30.187,8.6,115.9
1667.8,11,0.04326,32.520,8.8,113.7
1903.3,13,0.04377,31.891,8.8,113.2
2156.5,15,0.04515,29.130,9,111.2
2367.7,17,0.04443,31.791,9.1,110.2
2618.5,19,0.04244,30.412,9.2,109
2852.5,21,0.03833,31.872,8.8,113.6
3124.5,23,0.03447,32.061,7.9,125.8
3419.9,25,0.03152,41.445,7.7,130.5
3712.8,27,0.02925,38.766,7.1,141.4
4005.4,29,0.02728,33.621,6.7,148.4
4315.6,31,0.02531,32.406,6.6,152.4
4625.2,33,0.02374,36.264,6.8,146.8
4920.9,35,0.02248,36.253,6.9,144.4
5212.0,37,0.02120,35.655,6.9,144
5500.8,39,0.02068,35.709,7,143.4
5819.1,41,0.01973,41.818,7,142.8
6106.5,43,0.01902,41.802,6.8,147.1
6417.1,45,0.01840,40.499,6.4,155.6
6766.5,47,0.01757,44.668,6.5,154.8
7100.0,49,0.01767,41.559,6.7,149.9
7405.5,51,0.01896,37.887,6.1,162.7
7735.2,53,0.02142,34.925,7.2,139.6
8012.1,55,0.02371,38.138,7.9,126.7
8237.9,57,0.02547,33.061,8.4,118.8
8475.1,59,0.02875,36.619,8,124.6
8702.7,61,0.03107,31.447,8.2,121.9
8958.9,63,0.02890,33.499,8.6,115.8
9200.5,65,0.02436,29.094,8.6,115.8
9470.7,67,0.02208,39.075,7.5,133.4
9826.5,69,0.02027,39.606,7.2,138.2
10132.1,71,0.01901,37.674,6.3,159.3
10458.3,73,0.01733,38.923,6.5,153.6
10766.9,75,0.01750,38.558,6.4,155.3
11070.2,77,0.01832,38.000,6.6,152.3
11370.4,79,0.01925,37.634,6.8,147.9
11698.1,81,0.02008,36.190,6.8,147.4
11992.4,83,0.02089,40.814,6.5,153.3
12292.6,85,0.02231,42.124,6.5,153.1
12604.8,87,0.02332,41.804,6.4,156.5
12936.3,89,0.02486,39.710,6.4,157.2
13227.2,91,0.02651,35.878,6,167.1
13444.9,92,0.02757,33.139,6.2,161
13731.1,94,0.03027,36.770,7.3,137.8
13951.5,96,0.03364,27.266,7.9,126.8
14211.6,98,0.03580,26.195,8.5,117.4
14428.7,100,0.03752,28.123,9.1,109.9
14657.6,102,0.03961,29.352,9,110.6
14898.9,104,0.03936,29.798,8.5,117
15058.8,105,0.03778,24.155,7.9,126.3
15318.5,107,0.03604,27.436,8.5,117.3
15558.9,109,0.03280,34.389,8.9,112.5
15840.7,111,0.03020,32.153,8,124.8
16132.2,113,0.02818,42.271,7.5,134.2
16434.0,115,0.02716,38.692,7.1,140.1
16708.5,117,0.02568,39.829,6.8,147.7
17014.5,119,0.02392,29.730,6.8,146.4
17308.2,121,0.02244,36.049,7.1,141.7
17594.7,123,0.02158,35.546,7,141.9
17879.4,125,0.02053,35.905,7.1,140.9
18177.7,127,0.01965,40.674,7,142.2
18478.3,129,0.01906,41.098,6.9,144.6
18788.9,131,0.01831,42.901,6.7,149.7
19102.0,133,0.01778,38.654,6.2,161.5
19431.1,135,0.01720,42.930,6.4,156.6
19746.8,137,0.01773,38.574,6.5,153.8
20055.7,139,0.01914,38.577,6.5,154.6
20336.9,141,0.02151,37.755,7.2,138.7
20601.0,143,0.02350,37.495,8,125.3
20831.5,145,0.02503,35.375,8.5,118
21069.9,147,0.02891,36.465,8.5,117.4
21312.5,149,0.02979,32.599,8,125.2
21562.9,151,0.02715,33.572,8,124.4
21884.5,153,0.02323,29.514,7.7,129.9
22185.9,155,0.02107,38.910,7.3,136.8
22486.8,157,0.01952,40.048,6.8,146.2
22803.8,159,0.01824,37.781,6.2,161.8
23128.3,161,0.01720,38.796,6.3,157.8
23433.6,163,0.01748,38.240,6.5,153.6
23736.6,165,0.01835,38.001,6.6,151.5
24044.4,167,0.01914,40.204,6.7,148.8
24386.9,169,0.02012,40.742,6.9,144.9
24652.1,171,0.02107,40.911,6.6,151.8
24960.0,173,0.02188,41.961,6.5,153.1
25283.0,175,0.02396,42.511,6.4,157.4
25577.2,177,0.02513,42.528,6.2,160.8
25886.9,179,0.02757,41.544,6.4,155.2
26193.8,181,0.02898,37.401,6.9,143.9
26436.8,183,0.03199,35.154,8,125.2
26652.0,185,0.03419,30.279,8.8,113.7
26903.2,187,0.03656,32.350,8.4,118.7
