time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
236.6,0,0.02350,29.737,15.9,62.7
415.7,3,0.01658,26.673,14.9,66.9
620.1,6,0.01401,26.375,13,76.9
816.2,8,0.01369,29.140,11.6,86
983.5,10,0.01336,24.108,11.2,89.2
1157.7,12,0.01349,23.337,11.6,86.1
1328.1,14,0.01364,22.451,12.2,81.7
1479.1,16,0.01343,20.686,12.4,80.6
1652.0,18,0.01346,21.808,12.8,78.2
1806.3,20,0.01352,19.409,13,77
1964.7,22,0.01345,18.983,13.1,76.1
2124.2,24,0.01310,18.963,13,76.7
2289.5,26,0.01328,21.601,13.1,76.4
2443.0,28,0.01332,19.210,13,77
2609.5,30,0.01323,22.164,13.2,76
2768.1,32,0.01329,23.216,13.4,74.9
2930.1,34,0.01313,23.311,13.4,74.4
3100.7,36,0.01305,23.669,13.2,75.6
3272.6,38,0.01292,24.025,12.8,78.4
3446.4,40,0.01285,24.088,12.3,81.2
3623.4,42,0.01276,26.133,12,83.7
3797.0,44,0.01274,23.772,12.2,82.3
3974.3,46,0.01255,25.942,11.8,84.4
4144.5,48,0.01244,20.635,12.1,82.8
4342.3,50,0.01244,24.004,11.9,84.1
4509.6,52,0.01237,24.870,11.9,83.7
4671.1,54,0.01232,23.999,12.1,82.8
4840.1,56,0.01215,23.944,12.3,81.1
5010.4,58,0.01204,24.915,12.6,79.5
5175.1,60,0.01207,24.677,12.5,79.8
5336.7,62,0.01203,24.301,12.6,79.1
5507.5,64,0.01218,24.168,12.7,79
5676.6,66,0.01203,24.185,12.5,79.8
5846.2,68,0.01212,24.347,12.4,80.7
6022.2,70,0.01219,25.121,12.2,81.8
6201.1,72,0.01195,28.324,11.8,84.7
6389.8,74,0.01205,26.463,11.1,89.8
6587.2,76,0.01204,29.409,10.6,94.7
6784.7,78,0.01209,27.815,10.6,94.3
6983.1,80,0.01219,29.763,10.6,94.5
7181.8,82,0.01233,27.825,10.6,94.2
7375.1,84,0.01240,27.443,10.9,91.6
7562.3,86,0.01277,26.744,11,91
7750.6,88,0.01290,27.355,11,90.6
7956.0,90,0.01305,26.418,11.1,90
8134.7,92,0.01316,27.872,11.3,88.7
