frame,train_loss,val_loss,baseline_loss,time_ms
0,0.022412428632378578,0.022412428632378578,0.01049378328025341,15.095702998223715
1,0.014749131165444851,0.014749131165444851,0.010404137894511223,13.905586994951591
2,0.011798953637480736,0.011798953637480736,0.010635670274496078,13.687186990864575
3,0.011083818972110748,0.011083818972110748,0.01041379850357771,12.77432699862402
4,0.01113332062959671,0.01113332062959671,0.010508665814995766,13.420203002169728
5,0.010793094523251057,0.010793094523251057,0.010456634685397148,13.608923996798694
6,0.010696320794522762,0.010696320794522762,0.010462715290486813,13.454871994326822
7,0.010887335054576397,0.010887335054576397,0.010568245314061642,12.919097993290052
8,0.01065873447805643,0.01065873447805643,0.010456433519721031,13.499731998308562
9,0.010623342357575893,0.010623342357575893,0.010552734136581421,13.086483988445252
10,0.010574760846793652,0.010574760846793652,0.010496140457689762,12.711594012216665
11,0.010580806992948055,0.010580806992948055,0.010434640571475029,12.377980994642712
12,0.010421528480947018,0.010421528480947018,0.01036843378096819,12.405351997585967
13,0.010408766567707062,0.010408766567707062,0.010407748632133007,12.314097009948455
14,0.010481451638042927,0.010481451638042927,0.010452366434037685,12.485300001571886
15,0.010543886572122574,0.010543886572122574,0.010497615672647953,12.53542400081642
16,0.010370795615017414,0.010370795615017414,0.010373738594353199,12.305120006203651
17,0.010268927551805973,0.010268927551805973,0.010309172794222832,13.379682000959292
18,0.010480177588760853,0.010480177588760853,0.010487103834748268,13.16928600135725
19,0.010455867275595665,0.010455867275595665,0.010450624860823154,13.213008001912385
20,0.010468198917806149,0.010468198917806149,0.010504834353923798,13.516471008188091
21,0.010347218252718449,0.010347218252718449,0.010406983084976673,13.591431998065673
22,0.010398260317742825,0.010398260317742825,0.010443112812936306,12.742278006044216
23,0.010376263409852982,0.010376263409852982,0.010417725890874863,13.05473099637311
24,0.010287375189363956,0.010287375189363956,0.010367032140493393,13.734534994000569
25,0.0104913879185915,0.0104913879185915,0.010581063106656075,13.273332006065175
26,0.01045420952141285,0.01045420952141285,0.010531095787882805,13.071155990473926
27,0.010487336665391922,0.010487336665391922,0.010570090264081955,13.489211007254198
28,0.010358627885580063,0.010358627885580063,0.010477987118065357,12.842395997722633
29,0.01025467924773693,0.01025467924773693,0.010360630229115486,13.339614000869915
30,0.010415966622531414,0.010415966622531414,0.010524280369281769,13.179069006582722
31,0.010378839448094368,0.010378839448094368,0.010509933345019817,12.832622000132687
32,0.010340554639697075,0.010340554639697075,0.010485454462468624,12.757529999362305
33,0.010353450663387775,0.010353450663387775,0.010498635470867157,12.812324988772161
34,0.010328670963644981,0.010328670963644981,0.010482929646968842,13.346193009056151
35,0.010344032198190689,0.010344032198190689,0.010526460595428944,12.801275996025652
36,0.010360416024923325,0.010360416024923325,0.010553493164479733,12.953921002917923
37,0.010263653472065926,0.010263653472065926,0.01043127104640007,12.314223000430502
38,0.010409146547317505,0.010409146547317505,0.010596576146781445,12.702206004178151
39,0.010417977347970009,0.010417977347970009,0.010627134703099728,12.172433998784982
40,0.01031701359897852,0.01031701359897852,0.010512914508581161,12.384285000734963
41,0.010254149325191975,0.010254149325191975,0.010473361238837242,12.514898990048096
42,0.010197851806879044,0.010197851806879044,0.010421892628073692,12.482393998652697
43,0.010195274837315083,0.010195274837315083,0.010417417623102665,12.807906998204999
44,0.010226964950561523,0.010226964950561523,0.010469443164765835,12.247120990650728
45,0.010243995115160942,0.010243995115160942,0.010476124472916126,12.198060998343863
46,0.010279431939125061,0.010279431939125061,0.010536940768361092,12.549277002108283
47,0.010333873331546783,0.010333873331546783,0.010602675378322601,13.189076009439304
48,0.01021275669336319,0.01021275669336319,0.010474278591573238,13.245390000520274
49,0.010058525018393993,0.010058525018393993,0.010342231951653957,13.001553001231514
50,0.010291822254657745,0.010291822254657745,0.010566046461462975,13.04441700631287
51,0.010259050875902176,0.010259050875902176,0.010527119971811771,13.133996006217785
52,0.010141211561858654,0.010141211561858654,0.010414080694317818,12.630803001229651
53,0.010248605161905289,0.010248605161905289,0.010547609999775887,12.867589990491979
54,0.010187710635364056,0.010187710635364056,0.010477825999259949,12.131993004004471
55,0.010156791657209396,0.010156791657209396,0.010464579798281193,12.377816005027853
56,0.010028575547039509,0.010028575547039509,0.010336952283978462,12.497678006184287
57,0.010099735110998154,0.010099735110998154,0.010393522679805756,12.32320700364653
58,0.010192519053816795,0.010192519053816795,0.010526226833462715,12.243618999491446
59,0.01014264952391386,0.01014264952391386,0.01045901793986559,12.327072996413335
60,0.010136084631085396,0.010136084631085396,0.010480174794793129,13.51394499943126
61,0.010115215554833412,0.010115215554833412,0.010439659468829632,13.525336005841382
62,0.01017245277762413,0.01017245277762413,0.010503280907869339,13.531988995964639
63,0.010078919120132923,0.010078919120132923,0.010428709909319878,13.427837009658106
64,0.010126536712050438,0.010126536712050438,0.010490664280951023,12.550726998597383
65,0.010143070481717587,0.010143070481717587,0.010500090196728706,12.72824099578429
66,0.010055487044155598,0.010055487044155598,0.010418412275612354,12.154815005487762
67,0.01011690590530634,0.01011690590530634,0.010493427515029907,12.18219600559678
68,0.010277200490236282,0.010277200490236282,0.01065022125840187,12.462831000448205
69,0.010020372457802296,0.010020372457802296,0.010355659760534763,12.294496991671622
70,0.010102563537657261,0.010102563537657261,0.01048158947378397,12.505774007877335
71,0.01011689007282257,0.01011689007282257,0.010494546964764595,12.406381996697746
72,0.01020008884370327,0.01020008884370327,0.010608773678541183,13.549789000535384
73,0.010033831931650639,0.010033831931650639,0.010418664664030075,13.62519699614495
74,0.010062148794531822,0.010062148794531822,0.010461488738656044,13.307938002981246
75,0.010040589608252048,0.010040589608252048,0.010432022623717785,13.288905989611521
76,0.0101228728890419,0.0101228728890419,0.010511142201721668,13.258723993203603
77,0.00999542511999607,0.00999542511999607,0.0104001984000206,12.600156012922525
78,0.010065160691738129,0.010065160691738129,0.010467736050486565,12.560063012642786
79,0.010072036646306515,0.010072036646306515,0.010465933009982109,12.217145995236933
80,0.010007084347307682,0.010007084347307682,0.010406462475657463,12.780817996826954
81,0.009978151880204678,0.009978151880204678,0.010375765152275562,12.803824007278308
82,0.01005062647163868,0.01005062647163868,0.01045232079923153,12.40640299511142
83,0.009951535612344742,0.009951535612344742,0.010377835482358932,12.841787000070326
84,0.00996412243694067,0.00996412243694067,0.010374442674219608,12.551487001474015
85,0.010057101026177406,0.010057101026177406,0.010486461222171783,12.282807991141453
86,0.010005190968513489,0.010005190968513489,0.010414179414510727,12.266235004062764
87,0.010010913014411926,0.010010913014411926,0.010431703180074692,12.649283002247103
