time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,37,9,111.6,13.198,9.452,4.042,1.963,0.095,0.031
2.000,73,9.1,110.5,12.593,9.782,3.994,1.997,0.134,0.032
3.000,110,10,99.6,11.483,8.154,3.413,2.160,0.139,0.031
4.000,149,9.9,101.3,10.762,8.551,3.371,1.948,0.220,0.031
5.000,188,10.2,98.2,10.737,8.419,3.109,2.037,0.096,0.031
6.000,229,10.9,92.1,10.162,7.355,3.659,1.951,0.095,0.031
7.000,272,11,90.8,9.766,7.097,3.833,2.068,0.097,0.031
8.000,315,11.3,88.4,10.252,6.240,3.769,2.033,0.095,0.032
9.000,360,11.8,84.6,9.817,5.840,3.704,2.042,0.095,0.031
10.000,408,12.3,81.3,8.864,5.841,3.274,2.007,0.095,0.031
11.000,455,11.8,84.4,9.547,5.904,3.370,2.126,0.096,0.031
12.001,494,9.4,106.5,13.403,8.146,3.715,1.957,0.096,0.031
13.000,529,9.2,109.1,13.492,8.837,3.890,1.971,0.096,0.031
14.000,564,9.1,110.4,12.457,9.082,3.945,2.050,0.096,0.031
15.000,601,9.6,104.4,12.085,8.428,3.586,2.119,0.097,0.031
16.000,640,10.3,96.8,10.888,7.625,3.216,2.035,0.126,0.031
17.000,679,10,100.2,10.278,8.953,3.593,2.011,0.097,0.034
18.000,720,10.5,95,9.998,8.124,3.150,2.103,0.096,0.034
19.000,762,11,91,10.160,7.094,3.631,2.042,0.095,0.031
20.000,805,11.3,88.9,10.264,6.392,3.763,2.115,0.095,0.031
21.000,849,11.4,87.5,10.634,5.799,3.737,2.051,0.097,0.031
22.000,895,12.3,81.2,8.313,6.382,3.589,2.043,0.096,0.031
23.000,944,12.6,79.2,8.159,6.233,3.330,2.086,0.120,0.031
24.000,988,11,90.6,10.598,6.541,3.515,2.023,0.101,0.031
25.000,1024,9.5,105,13.636,7.988,3.615,1.971,0.096,0.031
26.000,1059,9.3,107.5,12.908,8.528,3.851,2.008,0.096,0.031
27.000,1095,9.4,106.4,12.313,9.174,3.754,1.987,0.096,0.031
28.000,1133,10.2,97.7,11.513,7.675,3.549,2.033,0.097,0.031
29.000,1173,10.1,99.3,10.591,8.401,3.297,2.071,0.096,0.031
30.000,1212,10.2,98.5,10.790,8.974,3.300,2.055,0.095,0.031
31.000,1253,10.9,91.7,10.277,7.437,3.539,2.047,0.096,0.031
32.000,1296,11.1,90.2,9.521,6.889,3.774,2.004,0.096,0.031
33.000,1339,11.4,88.1,10.463,6.416,3.765,2.056,0.096,0.031
34.000,1383,11.6,86.2,10.210,5.957,3.751,1.993,0.095,0.031
35.000,1432,12.2,81.8,8.379,6.316,3.460,1.957,0.095,0.031
36.000,1479,11.9,84.3,9.171,6.410,3.402,2.096,0.100,0.031
37.000,1519,9.5,105.3,13.575,7.765,3.569,2.003,0.096,0.031
38.000,1554,9.3,107.6,13.425,8.524,3.803,2.022,0.096,0.031
39.000,1589,9.2,109,12.627,9.198,4.010,2.039,0.096,0.031
40.000,1625,9.3,107.6,12.456,8.997,3.805,2.060,0.097,0.031
41.000,1665,10.4,95.9,10.931,7.989,3.353,2.014,0.133,0.031
42.000,1704,9.9,100.6,11.440,8.658,3.523,1.989,0.103,0.031
43.000,1744,10.5,94.9,10.444,8.266,3.125,1.985,0.095,0.032
44.000,1786,10.9,91.3,10.232,7.159,3.616,2.025,0.101,0.031
45.001,1830,11.1,89.9,9.418,7.047,3.771,2.050,0.099,0.031
46.000,1873,11.5,87.2,10.591,5.702,3.615,2.117,0.100,0.032
47.000,1920,12.4,80.9,8.047,5.967,3.439,2.140,0.095,0.031
48.000,1968,12.7,78.8,8.284,6.169,3.391,2.069,0.095,0.031
49.000,2014,11.9,83.9,10.248,5.881,3.405,2.029,0.095,0.031
50.000,2050,9.5,105,13.482,8.027,3.530,2.051,0.096,0.032
51.000,2086,9.2,109.1,13.314,8.669,3.860,2.061,0.097,0.031
52.000,2122,9.3,107.2,12.447,9.269,3.780,2.022,0.095,0.032
53.000,2159,10,99.9,11.515,7.820,3.634,2.017,0.096,0.031
54.000,2199,10.2,98,11.155,8.312,3.346,2.036,0.096,0.073
55.000,2238,10.1,98.8,10.757,8.812,3.396,2.052,0.095,0.035
56.000,2279,10.8,92.3,10.186,7.973,3.503,2.015,0.144,0.031
57.001,2322,11,90.6,10.373,7.106,3.757,1.953,0.095,0.031
58.000,2365,11.4,88.1,9.472,6.332,3.759,2.024,0.095,0.031
59.000,2409,11.5,87.2,10.513,5.911,3.623,1.985,0.095,0.031
60.000,2457,12.6,79.3,9.092,5.779,3.283,2.076,0.095,0.031
61.000,2505,12.3,81.2,8.803,6.364,3.282,2.018,0.095,0.031
