time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
82.000,3995,12.5,80.3,8.483,5.898,3.772,1.927,0.094,0.031
83.000,4044,13.1,76.3,8.299,5.578,3.904,1.941,0.094,0.031
84.001,4096,13.6,73.4,8.093,4.797,3.639,1.972,0.095,0.032
85.000,4154,15.8,63.2,6.303,4.275,3.348,1.978,0.094,0.031
86.000,4219,16.4,60.8,5.483,4.409,3.156,2.004,0.094,0.031
87.000,4273,12.7,78.4,8.913,4.907,3.286,1.953,0.095,0.031
88.000,4313,10.2,97.6,12.596,6.277,3.638,2.044,0.094,0.031
89.000,4351,9.7,102.9,13.516,6.920,3.828,1.915,0.094,0.031
90.000,4390,10,99.5,12.529,6.639,3.621,2.027,0.095,0.031
91.000,4433,11.7,85.4,10.146,6.129,3.263,2.045,0.099,0.031
92.000,4483,13.3,75,7.723,5.896,3.358,1.937,0.094,0.031
93.000,4535,13.3,75.2,7.767,5.828,3.066,2.036,0.097,0.031
94.000,4584,12.5,80.2,8.408,6.057,3.576,1.945,0.094,0.031
95.000,4632,12.8,78.1,8.475,5.862,3.782,1.954,0.095,0.031
96.000,4682,13.1,76.1,8.591,5.290,3.816,1.930,0.094,0.031
97.000,4736,14.3,69.8,7.242,4.573,3.639,1.932,0.119,0.031
98.000,4799,16.9,59.1,5.318,4.347,3.163,1.939,0.094,0.054
99.000,4861,15.4,65.1,6.142,4.783,3.353,1.932,0.117,0.031
100.000,4907,11.1,90.1,11.319,5.590,3.468,1.961,0.094,0.031
101.000,4946,10,100.4,13.305,6.660,3.680,1.940,0.094,0.031
102.000,4984,9.9,100.8,13.127,6.900,3.867,1.913,0.094,0.032
103.000,5024,10.8,92.3,11.660,6.352,3.545,1.998,0.095,0.031
104.000,5071,12,83.2,9.325,5.803,3.142,2.072,0.094,0.031
105.000,5122,13.6,73.6,7.311,5.906,3.299,2.013,0.094,0.056
106.000,5173,12.8,78.1,8.331,5.924,3.230,1.963,0.095,0.031
107.001,5222,12.4,80.5,8.500,5.966,3.728,1.961,0.094,0.031
108.000,5270,12.9,77.4,8.345,5.590,3.782,1.978,0.094,0.032
109.000,5321,13.3,74.9,8.309,5.020,3.759,1.950,0.094,0.031
110.000,5379,15.7,63.7,6.233,4.355,3.353,1.982,0.094,0.032
111.000,5443,16.8,59.6,5.004,4.393,3.213,2.025,0.095,0.031
112.000,5499,13.7,72.7,8.146,4.728,3.204,1.989,0.124,0.031
113.000,5540,10.5,95.2,12.414,6.159,3.594,1.985,0.095,0.032
114.000,5579,9.8,101.7,13.408,6.783,3.675,1.929,0.094,0.031
115.000,5617,10,99.7,12.955,6.625,3.605,1.966,0.094,0.031
116.000,5660,11.4,87.7,10.561,6.181,3.311,1.963,0.094,0.031
117.000,5709,13.1,76.5,8.242,5.744,3.147,1.979,0.120,0.031
118.000,5761,13.7,73.2,7.089,5.971,3.125,1.949,0.094,0.031
119.001,5811,12.6,79.7,8.297,5.926,3.411,1.967,0.100,0.031
