time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,54,13.1,76.2,9.464,3.906,3.801,2.020,0.094,0.031
2.000,105,13.5,73.9,9.380,3.766,3.522,2.068,0.131,0.031
3.000,161,14.7,67.9,8.152,3.509,3.142,2.080,0.094,0.031
4.000,222,16.1,62.1,7.109,3.081,3.097,2.048,0.096,0.031
5.000,287,16.9,59.1,6.647,3.141,2.975,1.972,0.094,0.031
6.000,350,16,62.4,6.920,3.343,3.268,1.980,0.094,0.031
7.000,410,15.7,63.7,6.936,3.504,3.514,2.002,0.094,0.031
8.000,470,15.6,64.1,7.156,3.156,3.547,2.013,0.098,0.031
9.000,534,17.1,58.4,6.093,2.869,3.427,2.019,0.094,0.031
10.000,606,19.1,52.2,5.328,2.603,3.167,1.959,0.094,0.049
11.000,680,18.4,54.2,5.326,3.009,3.156,2.024,0.094,0.031
12.000,739,14.4,69.3,8.478,3.432,3.389,1.934,0.094,0.031
13.000,792,13.3,75.2,9.379,3.664,3.571,2.011,0.095,0.031
14.000,843,13.3,75.2,9.384,3.670,3.526,2.058,0.093,0.031
15.000,897,14.3,70,8.731,3.644,3.325,2.005,0.099,0.031
16.000,956,15.8,63.4,7.598,3.320,3.027,1.992,0.094,0.031
17.000,1020,16.9,59.3,6.611,3.084,3.045,1.963,0.094,0.031
18.000,1085,16.9,59.1,6.714,3.291,2.925,2.056,0.094,0.031
19.000,1146,15.9,63.1,7.005,3.392,3.437,2.016,0.094,0.031
20.000,1206,15.6,64.2,7.059,3.361,3.634,1.999,0.094,0.031
21.000,1267,16,62.5,6.914,3.020,3.554,2.111,0.094,0.031
22.000,1335,18.4,54.3,5.503,2.747,3.303,2.007,0.094,0.031
23.000,1410,19.7,50.6,4.797,2.667,3.064,1.998,0.094,0.031
24.000,1478,17,58.7,6.361,2.964,3.222,1.996,0.094,0.031
25.000,1533,14.1,70.8,9.044,3.554,3.464,1.974,0.097,0.031
26.000,1585,13.2,75.6,9.275,3.817,3.604,1.983,0.094,0.031
27.000,1636,13.5,74,9.391,3.617,3.372,2.098,0.094,0.031
28.000,1692,14.8,67.5,8.093,3.559,3.128,1.965,0.094,0.031
29.000,1754,16.4,61.1,7.296,3.078,3.086,1.934,0.094,0.031
30.000,1819,16.9,59.1,6.622,3.108,3.026,1.952,0.094,0.031
31.000,1882,16.1,62.2,6.883,3.295,3.295,1.959,0.094,0.031
32.000,1943,15.8,63.2,6.985,3.427,3.525,1.999,0.098,0.031
33.000,2003,15.6,64.3,7.048,3.166,3.573,2.021,0.110,0.031
34.000,2066,16.8,59.6,6.380,3.019,3.568,1.973,0.094,0.031
35.000,2137,18.9,53,5.463,2.569,3.132,2.032,0.095,0.048
36.000,2210,18.5,54,5.391,2.887,3.093,2.039,0.095,0.032
37.000,2272,14.8,67.7,8.228,3.311,3.321,1.996,0.095,0.031
38.000,2325,13.2,75.9,9.281,3.712,3.610,1.995,0.095,0.031
39.000,2376,13.3,75.1,9.112,3.745,3.665,2.034,0.095,0.031
40.000,2429,14.1,71.1,8.902,3.585,3.401,2.038,0.095,0.031
41.000,2488,15.5,64.5,7.653,3.314,3.066,2.031,0.095,0.031
42.000,2551,16.6,60.1,6.713,3.105,3.096,1.942,0.095,0.031
43.000,2615,16.7,59.8,6.791,3.292,3.085,1.937,0.094,0.031
44.000,2677,15.8,63.2,7.001,3.437,3.400,2.009,0.094,0.031
45.000,2737,15.7,63.8,6.924,3.454,3.684,2.013,0.095,0.031
46.000,2797,15.6,64,7.037,2.954,3.593,2.070,0.095,0.031
47.000,2864,17.8,56.2,5.681,2.749,3.367,2.030,0.095,0.031
48.000,2938,19.5,51.2,4.912,2.648,3.135,1.990,0.099,0.031
49.000,3008,17.7,56.6,5.938,3.033,3.336,1.969,0.114,0.031
50.000,3064,14.1,71,9.007,3.471,3.393,2.010,0.095,0.055
51.000,3115,13.1,76.6,9.393,3.810,3.557,2.023,0.095,0.032
52.000,3167,13.4,74.5,9.256,3.783,3.482,2.028,0.137,0.031
53.000,3222,14.6,68.7,8.167,3.603,3.284,2.016,0.095,0.031
54.000,3282,15.8,63.2,7.436,3.105,3.002,2.022,0.094,0.031
55.000,3347,17,58.7,6.500,3.105,2.995,1.940,0.094,0.032
56.000,3411,16.2,61.8,6.730,3.283,3.173,2.042,0.104,0.031
57.000,3471,15.9,62.8,6.911,3.423,3.443,2.063,0.095,0.031
58.000,3531,15.4,64.7,6.917,3.224,3.534,2.107,0.094,0.032
59.000,3593,16.3,61.3,6.593,2.997,3.595,2.013,0.095,0.031
60.000,3663,18.9,52.8,5.430,2.593,3.193,2.037,0.095,0.031
61.001,3738,19.2,52.1,5.134,2.679,3.031,2.000,0.112,0.031
62.000,3801,15.1,66.2,7.847,3.212,3.331,1.993,0.095,0.031
63.000,3854,13.4,74.4,9.257,3.602,3.462,2.071,0.094,0.031
64.000,3905,13.2,75.6,9.217,3.830,3.672,1.992,0.095,0.031
65.000,3958,13.9,71.9,9.142,3.574,3.442,2.033,0.094,0.031
66.000,4016,15.3,65.4,7.666,3.353,3.127,2.043,0.099,0.031
67.000,4078,16.4,61.1,6.981,2.958,3.157,1.986,0.095,0.031
68.000,4143,16.7,59.9,6.688,3.115,2.923,2.136,0.094,0.031
69.000,4205,15.9,62.9,6.999,3.343,3.326,1.966,0.095,0.031
70.000,4265,15.8,63.3,6.929,3.483,3.671,1.985,0.094,0.031
71.000,4325,15.6,64.2,7.098,3.085,3.584,2.052,0.120,0.031
72.000,4390,17.5,57.2,5.850,2.907,3.455,1.999,0.095,0.033
73.000,4463,19.4,51.5,5.115,2.613,3.183,2.000,0.113,0.032
74.000,4535,17.8,56.2,5.550,2.904,3.296,2.012,0.095,0.031
75.000,4592,14.2,70.5,8.667,3.414,3.408,1.960,0.095,0.031
76.000,4644,13.2,75.7,9.383,3.773,3.692,1.949,0.095,0.031
77.000,4696,13.4,74.7,9.167,3.703,3.556,2.041,0.101,0.032
78.000,4750,14.4,69.3,8.462,3.575,3.302,2.002,0.095,0.032
79.000,4810,15.8,63.2,7.571,3.186,3.082,1.971,0.095,0.053
80.000,4874,16.9,59.3,6.551,3.037,3.005,2.014,0.094,0.031
81.000,4938,16.8,59.7,6.647,3.275,3.224,1.975,0.095,0.031
82.000,4999,15.8,63.3,7.042,3.404,3.543,2.003,0.099,0.031
83.000,5059,15.4,65.1,7.054,3.395,3.687,1.967,0.095,0.031
84.000,5121,16.2,61.7,6.676,2.957,3.518,2.067,0.094,0.031
85.000,5190,18.8,53.3,5.381,2.653,3.261,2.029,0.095,0.031
86.000,5264,19.6,50.9,4.934,2.729,3.033,1.983,0.095,0.031
87.000,5329,15.6,64,7.377,3.034,3.156,2.070,0.095,0.031
88.000,5383,13.6,73.4,9.219,3.581,3.577,1.985,0.095,0.031
89.000,5435,13.1,76.3,9.254,3.799,3.625,1.995,0.100,0.031
90.000,5487,13.6,73.3,9.247,3.621,3.437,2.096,0.095,0.031
91.000,5544,15,66.5,7.897,3.482,3.097,2.044,0.099,0.031
92.000,5605,16.4,60.9,7.005,3.042,3.188,1.950,0.099,0.031
93.000,5670,16.8,59.6,6.623,3.138,2.982,2.069,0.095,0.031
94.000,5733,15.8,63.3,6.850,3.370,3.306,1.940,0.099,0.031
95.000,5793,15.8,63.5,6.974,3.434,3.583,2.021,0.095,0.031
96.000,5853,15.4,65,7.135,3.159,3.610,2.025,0.095,0.031
97.000,5917,17.3,57.9,6.071,2.858,3.439,2.038,0.095,0.035
98.000,5990,19.1,52.4,5.204,2.587,3.189,1.987,0.095,0.031
99.000,6062,18,55.4,5.422,2.928,3.170,2.035,0.099,0.031
100.000,6121,14.4,69.7,8.560,3.408,3.424,1.943,0.095,0.031
101.000,6173,13.2,75.8,9.382,3.728,3.445,2.095,0.095,0.031
102.000,6225,13.4,74.8,9.263,3.798,3.669,1.985,0.095,0.031
103.000,6278,14.3,69.8,8.689,3.523,3.301,2.044,0.095,0.056
104.001,6338,15.6,64.1,7.554,3.295,3.077,2.023,0.095,0.032
105.000,6402,16.7,59.9,6.586,3.118,3.009,1.932,0.095,0.031
106.000,6466,16.9,59.3,6.611,3.417,3.123,1.930,0.116,0.057
107.000,6527,15.9,62.7,7.025,3.425,3.468,1.963,0.095,0.031
108.000,6587,15.5,64.7,6.935,3.309,3.615,2.049,0.094,0.031
109.000,6648,15.9,62.8,6.940,3.002,3.582,2.041,0.116,0.031
110.000,6716,18.5,54,5.447,2.714,3.244,2.098,0.095,0.031
111.000,6791,19.6,51.1,4.856,2.663,3.075,1.979,0.130,0.048
112.000,6858,16.6,60.2,6.782,2.995,3.197,2.022,0.095,0.031
113.000,6912,13.9,72.2,9.145,3.541,3.509,2.016,0.095,0.031
