time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,54,13.2,75.7,13.244,2.090,1.422,2.036,0.096,0.031
2.000,108,13.9,72.1,13.428,1.192,1.007,1.939,0.094,0.031
3.000,164,14.9,67.1,12.742,1.255,1.137,2.003,0.094,0.035
4.000,218,14,71.4,12.085,1.982,1.555,2.019,0.094,0.031
5.000,278,16.1,62.3,9.280,2.386,1.640,2.008,0.094,0.031
6.000,340,15.6,63.9,9.337,2.565,1.835,1.994,0.094,0.031
7.000,393,13.5,73.9,12.152,2.469,1.957,2.077,0.094,0.031
8.000,448,14.8,67.7,10.843,2.398,1.862,1.967,0.094,0.031
9.000,503,13.9,71.8,13.271,1.534,1.487,1.955,0.095,0.032
10.000,554,13,76.9,12.490,2.591,2.192,2.039,0.095,0.031
11.000,609,15,66.7,9.861,2.607,2.157,2.002,0.094,0.032
12.000,668,15.1,66.3,9.773,2.595,2.055,1.956,0.094,0.031
13.000,721,13.3,75.2,12.816,2.514,1.748,1.969,0.094,0.031
14.000,774,14.2,70.3,13.106,1.499,1.302,2.027,0.095,0.031
15.000,830,14.3,69.8,13.170,1.039,0.928,2.024,0.098,0.031
16.000,886,14.2,70.6,12.904,1.593,1.383,1.958,0.094,0.031
17.000,942,15.3,65.3,10.662,2.210,1.551,2.071,0.094,0.031
18.000,1006,16.3,61.5,8.585,2.400,1.776,2.069,0.094,0.031
19.000,1064,14.1,70.8,11.019,2.602,1.845,1.986,0.118,0.031
20.000,1116,13.8,72.3,11.906,2.484,2.007,2.011,0.094,0.031
21.000,1173,14.6,68.5,12.560,1.469,1.445,1.922,0.094,0.031
22.000,1226,13.7,73.2,12.274,2.428,1.837,2.010,0.094,0.031
23.000,1277,13.3,75.2,12.101,2.636,2.229,2.014,0.094,0.031
24.000,1335,15.3,65.3,9.234,2.695,2.068,2.047,0.094,0.031
25.000,1392,14.5,69,10.940,2.492,1.882,1.957,0.119,0.031
26.000,1444,13.8,72.6,13.022,2.085,1.522,1.950,0.094,0.031
27.000,1499,14.5,69.2,13.243,1.155,0.985,2.030,0.094,0.031
28.000,1555,15.4,64.9,12.333,1.196,1.064,2.016,0.150,0.031
29.000,1611,14,71.3,12.316,1.834,1.492,1.959,0.094,0.031
30.000,1670,16.1,62.2,9.513,2.371,1.713,1.952,0.094,0.031
31.000,1733,15.8,63.3,9.333,2.411,1.865,2.019,0.094,0.031
32.000,1787,13.5,73.9,12.188,2.541,1.960,1.996,0.094,0.031
33.000,1842,14.6,68.7,10.845,2.545,1.916,1.925,0.098,0.031
34.000,1897,13.9,71.7,13.469,1.313,1.284,1.982,0.094,0.035
35.000,1949,13.1,76.4,12.363,2.575,2.191,1.927,0.094,0.031
36.000,2002,14.4,69.4,10.500,2.644,2.268,1.984,0.094,0.031
37.000,2062,15.3,65.4,9.409,2.633,2.038,1.977,0.094,0.031
38.000,2116,13.3,75.1,12.295,2.429,1.733,1.972,0.094,0.031
39.000,2169,14.4,69.5,12.782,1.628,1.355,1.916,0.094,0.031
40.000,2224,14.2,70.3,13.315,1.040,0.919,2.015,0.094,0.031
41.000,2281,14.7,68.1,12.563,1.519,1.188,1.961,0.100,0.031
42.000,2336,14.7,67.8,11.350,2.122,1.469,2.057,0.094,0.031
43.000,2400,16.5,60.6,8.621,2.316,1.781,2.083,0.094,0.031
44.000,2459,14.4,69.4,10.839,2.525,1.914,1.975,0.094,0.032
45.000,2511,13.7,72.7,12.105,2.555,1.960,2.046,0.094,0.031
46.000,2567,14.7,68.1,12.066,1.654,1.560,1.977,0.094,0.031
47.000,2621,13.9,72.2,12.786,2.074,1.703,2.043,0.094,0.031
48.000,2671,13,76.8,12.273,2.676,2.298,2.028,0.094,0.031
49.000,2728,15.3,65.4,9.207,2.697,2.080,1.956,0.095,0.031
50.000,2787,14.7,67.9,10.577,2.538,1.959,1.977,0.116,0.031
51.000,2837,13,77,13.482,2.136,1.634,2.020,0.094,0.031
52.000,2892,14.4,69.5,13.138,1.214,1.079,1.961,0.094,0.035
53.000,2949,15.3,65.2,12.552,1.197,0.987,1.923,0.094,0.031
54.000,3004,14,71.7,12.568,1.753,1.483,1.968,0.094,0.031
55.000,3063,16,62.5,9.608,2.379,1.623,1.994,0.098,0.031
56.000,3126,15.8,63.3,8.955,2.368,1.787,2.028,0.094,0.031
57.000,3181,13.7,73,11.784,2.479,1.983,1.987,0.119,0.031
58.000,3235,14.4,69.2,11.371,2.339,1.983,2.055,0.094,0.031
59.000,3291,14.2,70.3,13.418,1.138,1.264,1.959,0.094,0.031
60.000,3342,13.2,75.9,12.782,2.387,2.036,1.993,0.094,0.032
61.000,3395,14,71.2,10.847,2.842,2.150,1.904,0.094,0.034
62.000,3455,15.3,65.3,9.302,2.661,2.073,1.955,0.094,0.031
63.000,3509,13.7,73,11.592,2.451,1.825,2.028,0.094,0.031
64.000,3562,14.1,70.9,12.772,1.763,1.342,1.951,0.094,0.031
65.000,3617,14.1,70.8,13.189,1.006,0.922,2.002,0.099,0.031
66.000,3673,15,66.8,12.497,1.496,1.145,1.973,0.093,0.031
67.001,3729,14.4,69.3,11.695,2.067,1.446,2.022,0.136,0.031
68.000,3791,16.4,60.8,8.773,2.499,1.649,1.971,0.094,0.031
69.000,3852,14.9,67.1,9.997,2.439,1.844,2.018,0.094,0.052
70.000,3904,13.7,73,11.759,2.464,1.972,2.068,0.094,0.031
71.000,3960,14.8,67.7,11.258,1.862,1.649,2.011,0.094,0.031
72.000,4014,13.8,72.3,12.605,1.771,1.639,1.995,0.094,0.031
73.001,4065,12.9,77.3,12.488,2.655,2.294,1.933,0.094,0.031
74.000,4121,15.1,66.4,9.597,2.652,2.090,2.073,0.094,0.031
75.000,4179,15,66.9,10.016,2.689,1.982,1.933,0.124,0.031
76.000,4231,13,76.8,13.279,2.260,1.673,1.943,0.094,0.031
77.000,4285,14.5,69,13.134,1.290,1.185,1.952,0.094,0.031
78.000,4341,14.8,67.6,12.813,1.069,0.946,2.044,0.094,0.031
79.000,4397,14.2,70.2,12.565,1.732,1.347,1.945,0.094,0.031
80.000,4455,15.7,63.5,10.029,2.337,1.572,2.040,0.098,0.031
81.000,4518,16.2,61.6,8.740,2.349,1.737,2.118,0.094,0.031
82.000,4575,13.9,72.2,11.273,2.569,1.895,2.004,0.094,0.031
83.000,4628,14.2,70.5,11.221,2.449,1.969,2.037,0.094,0.031
84.000,4684,14.2,70.3,13.230,1.226,1.335,1.970,0.094,0.031
85.000,4736,13.4,74.8,12.042,2.492,1.921,1.927,0.094,0.032
86.000,4788,13.8,72.5,11.466,2.762,2.220,1.943,0.094,0.034
87.000,4847,15.4,64.8,9.248,2.614,2.076,2.023,0.098,0.031
88.000,4903,13.9,71.8,11.714,2.584,1.786,1.997,0.094,0.031
89.000,4955,13.7,73,12.953,1.900,1.496,2.042,0.094,0.031
90.000,5010,14.2,70.3,13.313,1.047,0.946,2.004,0.099,0.031
91.000,5066,14.9,67,12.615,1.355,1.137,2.051,0.094,0.031
92.000,5121,14.3,70.1,11.965,1.953,1.452,2.000,0.094,0.031
93.000,5183,16.5,60.7,9.121,2.364,1.655,2.002,0.094,0.032
94.000,5245,15.4,65,9.661,2.489,1.809,2.078,0.094,0.031
95.000,5297,13.6,73.5,12.048,2.534,1.916,2.056,0.119,0.031
96.000,5353,15,66.8,10.677,2.112,1.784,2.075,0.102,0.031
97.000,5408,13.8,72.3,13.065,1.543,1.506,1.943,0.094,0.055
98.000,5458,13,76.9,12.435,2.618,2.182,2.010,0.094,0.031
99.000,5513,14.8,67.6,9.971,2.675,2.169,1.952,0.094,0.031
100.000,5573,15.2,65.6,9.799,2.581,2.005,1.983,0.094,0.031
101.000,5625,13.2,75.9,12.868,2.355,1.720,2.017,0.099,0.031
102.000,5678,14.2,70.5,12.946,1.434,1.215,1.997,0.094,0.032
103.000,5734,14.4,69.4,12.936,1.023,0.929,1.978,0.094,0.031
104.000,5790,14.1,70.7,12.518,1.651,1.255,1.979,0.094,0.031
105.000,5846,15.1,66.4,10.556,2.172,1.548,2.080,0.093,0.032
106.000,5910,16.4,61.1,8.419,2.307,1.809,2.070,0.094,0.031
107.000,5968,14.1,70.9,11.021,2.610,1.842,2.016,0.134,0.031
108.000,6020,13.9,71.7,11.320,2.533,2.031,1.946,0.123,0.031
109.000,6076,14.6,68.6,12.647,1.336,1.444,1.926,0.094,0.031
110.000,6130,13.7,73.1,12.135,2.407,1.851,2.023,0.094,0.032
111.000,6180,13.3,75,11.855,2.679,2.216,2.055,0.094,0.031
112.000,6239,15.4,64.7,9.196,2.677,2.118,1.974,0.095,0.031
113.000,6296,14.3,70,11.400,2.505,1.893,2.019,0.094,0.031
114.000,6347,13.5,74.2,13.192,2.227,1.469,1.974,0.099,0.031
115.000,6403,14.6,68.3,13.262,1.073,0.961,1.998,0.094,0.031
116.000,6459,15.4,64.9,12.444,1.214,1.059,2.065,0.094,0.031
