time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,66,19.1,52.3,8.255,1.213,1.378,1.911,0.093,0.031
2.000,145,20.8,48.1,8.123,0.831,0.943,1.909,0.093,0.033
3.000,225,20.8,48.2,8.005,1.005,1.068,1.922,0.093,0.031
4.000,302,20.1,49.7,7.797,1.288,1.434,1.914,0.093,0.031
5.000,382,20.8,48,6.610,1.400,1.679,1.967,0.093,0.031
6.000,462,19.9,50.2,6.831,1.582,1.741,1.990,0.112,0.031
7.001,534,18.5,54,8.006,1.624,1.960,1.967,0.093,0.031
8.000,606,18.6,53.8,7.793,1.592,1.711,1.943,0.093,0.031
9.000,681,18.9,52.8,8.376,1.239,1.345,1.951,0.093,0.033
10.000,749,17,58.7,8.652,1.750,2.104,1.980,0.094,0.031
11.000,819,18.3,54.6,7.326,1.850,2.017,1.951,0.095,0.031
12.000,894,19.7,50.9,7.180,1.648,1.945,1.954,0.096,0.031
13.000,966,18.5,54.1,8.233,1.474,1.584,2.073,0.093,0.031
14.000,1042,20.1,49.8,8.094,1.008,1.166,1.960,0.093,0.051
15.000,1122,20.8,48.1,8.068,0.814,0.966,1.974,0.093,0.031
16.000,1200,20.4,49.1,7.915,1.119,1.329,1.931,0.093,0.031
17.000,1278,20.1,49.8,7.318,1.423,1.489,1.958,0.093,0.031
18.000,1359,20.9,47.8,6.413,1.470,1.704,1.953,0.093,0.034
19.000,1434,19.1,52.4,7.475,1.569,1.854,1.991,0.132,0.031
20.000,1505,18.5,53.9,7.799,1.662,2.039,2.002,0.093,0.033
21.000,1579,19.5,51.2,8.192,1.164,1.335,1.965,0.094,0.031
22.000,1652,18.3,54.6,8.282,1.533,1.859,1.943,0.113,0.031
23.000,1718,17.3,57.8,8.175,1.874,2.131,1.944,0.098,0.032
24.000,1792,19.3,51.8,7.037,1.712,1.980,1.930,0.094,0.031
25.000,1866,18.9,52.9,7.788,1.581,1.802,1.937,0.093,0.031
26.000,1938,18.7,53.5,8.279,1.284,1.445,1.912,0.093,0.032
27.000,2016,20.6,48.6,8.129,0.826,0.975,1.972,0.100,0.031
28.000,2096,20.6,48.6,7.978,0.923,1.038,2.003,0.098,0.032
29.000,2173,19.8,50.5,7.789,1.323,1.427,1.938,0.111,0.048
30.000,2252,20.7,48.4,6.723,1.461,1.601,1.961,0.094,0.034
31.000,2332,20.2,49.4,6.651,1.543,1.761,1.983,0.097,0.031
32.000,2405,18.5,54,7.936,1.620,1.916,1.987,0.093,0.031
33.000,2476,18.5,54,7.591,1.657,1.843,1.952,0.094,0.031
34.000,2552,19.5,51.3,8.455,1.111,1.330,1.937,0.093,0.031
35.000,2620,17.2,58.2,8.442,1.722,2.097,1.929,0.094,0.031
