time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,65,16.6,60.3,8.864,2.814,1.419,2.015,0.095,0.031
2.000,131,17.3,57.9,7.463,3.115,1.558,2.099,0.095,0.061
3.000,198,17.6,56.8,7.213,3.083,1.567,2.121,0.096,0.032
4.000,264,17,58.8,8.985,2.386,1.357,2.124,0.096,0.031
5.001,331,17.7,56.5,8.689,2.344,1.047,2.118,0.097,0.031
6.000,401,18.4,54.2,7.828,2.290,0.976,2.167,0.097,0.031
7.000,469,17.8,56.2,8.716,2.420,1.063,2.084,0.096,0.031
8.000,540,18.9,52.9,7.464,2.272,1.348,2.018,0.096,0.031
9.001,613,19.4,51.5,7.599,2.389,1.184,2.012,0.101,0.032
10.000,680,17.2,58.1,8.392,2.668,1.245,2.013,0.096,0.031
11.000,742,16.1,62.2,9.228,3.509,1.186,2.069,0.097,0.031
12.000,805,16.2,61.7,9.185,3.269,1.143,2.037,0.102,0.031
13.000,865,15.6,64.2,9.727,2.781,1.299,1.998,0.096,0.034
14.000,930,17.2,58,7.804,2.550,1.528,2.059,0.096,0.031
15.000,999,18,55.5,7.370,2.814,1.549,2.029,0.096,0.031
16.000,1067,17.7,56.5,7.686,2.554,1.450,2.075,0.096,0.031
17.000,1133,17.5,57.2,8.589,2.254,1.166,2.126,0.096,0.031
18.000,1201,18.5,54,8.456,2.304,0.943,2.120,0.097,0.034
19.000,1272,18.1,55.2,8.047,2.352,0.966,2.166,0.096,0.031
20.000,1340,18.3,54.6,8.285,2.611,1.127,2.079,0.116,0.032
21.000,1412,19.2,52.1,7.494,2.299,1.255,2.042,0.097,0.031
22.000,1484,18.3,54.5,7.853,2.394,1.231,2.098,0.097,0.031
23.000,1547,16.2,61.8,8.874,3.154,1.218,2.017,0.097,0.031
24.000,1610,16.4,60.9,8.796,3.404,1.155,1.984,0.096,0.031
25.000,1673,15.9,62.8,9.161,2.842,1.114,2.052,0.097,0.031
26.000,1735,16.6,60.4,8.952,2.645,1.390,2.017,0.096,0.031
27.000,1802,17.8,56.2,7.559,2.623,1.496,2.070,0.096,0.034
28.000,1871,18.2,55,7.535,2.879,1.507,2.046,0.096,0.031
29.000,1938,17.4,57.4,8.369,2.717,1.291,2.082,0.096,0.031
30.000,2005,18,55.6,8.744,2.223,1.087,2.044,0.096,0.031
31.000,2075,18.4,54.5,7.977,2.304,0.938,2.111,0.096,0.034
32.000,2144,17.8,56.2,8.515,2.456,1.035,2.081,0.096,0.031
33.000,2214,18.9,52.9,7.778,2.267,1.338,1.978,0.100,0.031
34.000,2287,19.2,52.1,7.462,2.291,1.192,2.018,0.096,0.032
35.000,2356,17.5,57,8.506,2.665,1.273,2.040,0.097,0.032
36.000,2418,16.1,62.2,9.063,3.246,1.178,2.033,0.096,0.032
37.000,2482,17,58.7,8.480,2.776,1.061,2.105,0.096,0.031
38.000,2543,15.7,63.6,10.078,3.201,1.330,2.084,0.098,0.031
39.000,2607,17,59,8.303,2.814,1.473,2.087,0.100,0.031
40.000,2676,18,55.7,7.294,2.752,1.561,2.159,0.096,0.031
41.000,2745,18.1,55.4,7.283,3.029,1.453,2.021,0.096,0.031
42.000,2812,17.4,57.3,8.873,2.610,1.290,2.007,0.095,0.031
43.000,2880,18.4,54.3,8.475,2.520,0.969,2.056,0.116,0.032
44.000,2951,18.3,54.7,7.648,2.361,0.953,2.210,0.096,0.031
45.000,3018,17.8,56.2,8.576,2.401,1.117,2.035,0.096,0.031
46.000,3091,19.2,52.1,7.382,2.281,1.286,1.978,0.096,0.032
47.000,3163,18.7,53.4,7.654,2.285,1.280,2.054,0.118,0.031
48.000,3228,16.5,60.5,8.952,2.972,1.185,2.017,0.096,0.032
49.000,3289,16.1,62,9.165,3.375,1.182,2.098,0.098,0.031
50.000,3352,16.4,61,8.960,2.727,1.177,2.060,0.097,0.031
51.001,3414,16.3,61.3,9.108,2.963,1.389,1.990,0.096,0.031
52.000,3480,17.5,57.3,7.765,2.777,1.575,2.162,0.120,0.031
53.000,3549,18.1,55.2,7.362,2.564,1.534,2.094,0.096,0.031
54.000,3618,17.5,57.2,7.890,2.707,1.313,2.025,0.095,0.031
55.000,3684,17.9,55.8,8.930,2.177,1.080,2.080,0.116,0.031
56.000,3755,18.4,54.4,7.614,2.327,0.931,2.184,0.095,0.031
57.000,3824,17.6,56.7,8.718,2.407,1.060,2.109,0.098,0.031
58.000,3894,19,52.8,7.889,2.306,1.178,1.983,0.096,0.032
59.000,3966,19.6,51.1,7.310,2.321,1.207,2.000,0.096,0.032
60.000,4037,18.1,55.2,8.108,2.452,1.194,2.080,0.100,0.031
61.000,4099,16.1,62.2,9.125,3.204,1.210,1.970,0.096,0.032
62.000,4163,16.8,59.4,8.537,2.999,1.072,2.013,0.095,0.032
63.000,4224,15.7,63.5,9.661,3.232,1.261,1.993,0.096,0.031
64.000,4287,16.7,60,8.830,2.974,1.445,2.023,0.097,0.054
65.000,4356,17.9,55.9,7.535,2.906,1.554,2.050,0.115,0.051
66.000,4425,17.9,55.8,7.596,2.714,1.461,2.034,0.096,0.031
67.000,4492,17.4,57.4,8.642,2.600,1.223,1.992,0.095,0.031
68.000,4561,18.4,54.5,8.445,2.215,0.943,2.097,0.095,0.031
69.000,4632,18.2,55.1,7.987,2.351,0.977,2.143,0.097,0.031
70.000,4700,17.9,55.9,8.824,2.394,1.132,2.023,0.096,0.031
71.000,4772,19.5,51.4,7.475,2.337,1.174,2.014,0.095,0.031
72.000,4845,19,52.5,7.557,2.464,1.295,2.009,0.116,0.031
73.001,4911,16.2,61.6,8.778,3.058,1.220,2.047,0.098,0.031
74.000,4972,16.1,62.2,8.582,3.369,1.206,1.972,0.097,0.031
75.000,5036,16.5,60.4,9.168,2.942,1.145,2.009,0.096,0.031
76.000,5097,15.9,62.9,9.378,2.642,1.358,2.002,0.096,0.031
77.000,5164,17.6,56.9,7.900,2.609,1.582,2.064,0.096,0.031
78.000,5233,18,55.6,7.313,2.779,1.510,2.042,0.097,0.031
79.000,5302,17.8,56.1,7.499,2.668,1.304,2.056,0.096,0.032
80.000,5368,17.7,56.6,9.052,2.235,1.146,2.045,0.096,0.031
81.000,5438,18.6,53.6,8.214,2.341,0.959,1.967,0.096,0.031
82.000,5507,18,55.4,8.446,2.413,1.023,2.098,0.097,0.032
83.000,5576,18.6,53.9,8.016,2.321,1.169,2.049,0.096,0.032
84.000,5649,19.2,52.1,7.551,2.239,1.182,2.025,0.137,0.114
85.000,5719,18.3,54.5,8.218,2.383,1.232,2.036,0.097,0.031
86.000,5782,16,62.5,9.282,3.794,1.204,1.988,0.096,0.031
87.000,5845,16.7,60,8.781,3.233,1.090,2.033,0.097,0.031
88.000,5908,16,62.6,9.605,2.767,1.154,2.045,0.096,0.031
89.000,5970,16.7,59.7,8.948,2.776,1.414,2.039,0.096,0.031
90.000,6038,17.7,56.6,7.531,2.966,1.506,2.056,0.096,0.050
91.000,6108,18,55.7,7.406,2.571,1.447,2.080,0.096,0.031
92.000,6175,17.3,57.7,8.725,2.759,1.323,1.988,0.095,0.031
93.000,6243,18.3,54.6,8.606,2.238,0.961,2.040,0.100,0.054
94.000,6313,18.4,54.2,7.974,2.355,0.949,2.135,0.096,0.032
95.000,6382,17.9,55.8,8.738,2.403,1.125,1.992,0.119,0.031
96.000,6453,19,52.6,7.610,2.286,1.281,2.021,0.096,0.031
97.000,6526,18.9,52.8,7.614,2.313,1.228,2.086,0.097,0.032
98.000,6593,16.5,60.5,8.816,3.030,1.297,2.058,0.136,0.032
99.000,6654,16,62.6,8.827,3.673,1.199,1.980,0.096,0.031
100.000,6719,16.8,59.7,8.536,2.751,1.062,2.019,0.096,0.031
101.000,6780,15.8,63.4,9.415,2.620,1.407,2.027,0.095,0.031
102.000,6846,17.4,57.3,7.996,2.545,1.521,2.090,0.096,0.031
103.000,6914,18.1,55.1,7.481,2.600,1.519,2.087,0.097,0.031
104.000,6983,17.5,57.1,7.502,2.887,1.412,2.079,0.097,0.031
105.000,7049,17.7,56.6,9.135,2.176,1.167,2.075,0.095,0.034
106.000,7119,18.5,54,7.918,2.288,0.927,2.163,0.096,0.031
107.000,7190,18.4,54.3,8.005,2.328,0.999,2.145,0.096,0.031
108.000,7258,18.3,54.7,7.926,2.351,1.113,2.089,0.119,0.031
109.000,7331,19.5,51.3,7.340,2.375,1.182,2.012,0.096,0.031
110.000,7403,18.6,53.7,7.893,2.310,1.275,2.121,0.096,0.031
111.000,7467,16.1,62.3,9.170,3.158,1.269,2.024,0.097,0.032
112.000,7530,16.7,59.9,8.438,2.860,1.151,2.064,0.100,0.031
113.000,7593,16.2,61.6,9.340,3.004,1.120,2.046,0.096,0.031
114.001,7655,16.6,60.2,9.039,2.731,1.396,2.081,0.096,0.031
115.000,7723,17.7,56.4,7.645,2.638,1.535,2.082,0.096,0.031
116.000,7792,18.1,55.3,7.205,2.775,1.435,2.044,0.096,0.031
117.000,7860,17.4,57.4,8.503,2.531,1.342,2.051,0.096,0.031
118.000,7927,18.1,55.2,8.651,2.211,1.032,2.015,0.095,0.055
119.000,7998,18.5,54.1,7.954,2.298,0.946,2.160,0.097,0.031
