time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
82.000,10592,33.6,29.7,2.802,1.059,1.160,2.015,0.096,0.032
83.000,10722,33.7,29.7,2.373,1.213,1.321,1.993,0.109,0.031
84.000,10859,35.9,27.9,2.136,1.113,1.312,2.061,0.098,0.032
85.000,10993,33.1,30.3,2.205,1.316,1.392,2.042,0.094,0.032
86.000,11117,31.7,31.5,2.763,1.250,1.363,2.027,0.095,0.031
87.000,11242,31.5,31.8,2.727,1.312,1.275,2.027,0.109,0.032
88.000,11366,31.6,31.6,2.981,1.157,1.324,2.023,0.120,0.031
89.000,11491,32.2,31.1,2.351,1.450,1.555,1.983,0.096,0.031
90.000,11617,32.8,30.5,2.048,1.508,1.623,2.046,0.095,0.032
91.000,11747,33.2,30.1,2.054,1.343,1.602,2.014,0.096,0.032
92.000,11877,33.1,30.2,2.549,1.041,1.333,2.040,0.095,0.042
93.000,12007,33.6,29.7,2.904,0.916,1.138,2.023,0.095,0.031
94.000,12141,34.6,28.9,2.636,1.139,1.096,1.988,0.106,0.032
95.000,12271,33,30.3,2.735,1.102,1.251,2.002,0.097,0.031
96.000,12405,35.4,28.2,2.147,1.211,1.296,2.033,0.095,0.042
97.000,12543,35.4,28.3,2.154,1.180,1.329,2.016,0.095,0.031
98.000,12672,32.1,31.1,2.541,1.219,1.375,2.025,0.095,0.033
99.000,12796,31.7,31.5,2.803,1.193,1.308,1.999,0.107,0.031
100.000,12920,31.5,31.8,2.847,1.285,1.291,2.001,0.109,0.032
101.000,13045,31.8,31.5,2.785,1.039,1.467,1.974,0.109,0.031
102.000,13170,32.7,30.6,2.168,1.552,1.596,2.034,0.095,0.031
103.000,13298,33.2,30.2,2.039,1.365,1.601,2.017,0.095,0.032
104.000,13428,33,30.3,2.160,1.325,1.463,2.043,0.095,0.031
105.000,13558,32.7,30.5,2.877,0.914,1.322,2.036,0.097,0.031
106.000,13690,34.3,29.2,2.813,0.919,1.102,2.047,0.095,0.031
107.000,13823,33.8,29.6,2.733,1.109,1.165,1.978,0.095,0.031
108.000,13952,33.4,30,2.475,1.040,1.276,2.041,0.107,0.032
109.000,14090,36,27.8,2.144,1.096,1.280,2.018,0.095,0.032
110.000,14226,34.1,29.3,2.157,1.363,1.373,2.024,0.095,0.032
111.000,14351,31.9,31.4,2.798,1.163,1.381,1.977,0.095,0.032
112.000,14475,31.5,31.7,2.790,1.160,1.315,1.986,0.095,0.032
113.000,14599,31.8,31.4,2.934,1.023,1.337,2.006,0.095,0.033
114.000,14725,32.1,31.1,2.412,1.350,1.520,2.056,0.097,0.031
115.000,14851,32.5,30.7,2.064,1.489,1.650,2.024,0.095,0.031
116.000,14980,33.5,29.9,2.009,1.436,1.545,2.073,0.095,0.032
117.000,15110,33.3,30.1,2.429,1.165,1.394,2.075,0.108,0.033
118.000,15240,33.7,29.7,2.908,0.837,1.178,2.019,0.106,0.032
119.000,15373,34.4,29,2.717,1.071,1.111,1.992,0.133,0.032
