time,run,ssim_global,ssim_indirect,lpips_global,lpips_indirect,psnr_global,psnr_indirect
0.25,1,0.8410904,0.8502383,0.1865459680557251,0.2018505483865738,30.956311431440863,30.288669243987382
0.5,1,0.9042501,0.9041732,0.14103102684020996,0.15777456760406494,34.51407844244477,33.83039335725263
0.75,1,0.93008757,0.9248802,0.11670513451099396,0.1330413818359375,36.41957300956649,35.47396175624839
1.0,1,0.9448065,0.9393347,0.1000174731016159,0.11449626833200455,37.752263341879406,36.76227986127125
1.25,1,0.9541659,0.9495432,0.08832229673862457,0.10100985318422318,38.742963907107764,37.82348014927106
1.5,1,0.9608173,0.9557018,0.07911422848701477,0.09162570536136627,39.56062909713439,38.53822718427554
1.8,1,0.9664774,0.9617776,0.07065801322460175,0.08249147236347198,40.348525144962125,39.32454256841952
2.0,1,0.969151,0.9647402,0.06567959487438202,0.07770302146673203,40.76266908886062,39.74368498281051
2.25,1,0.9721443,0.9680951,0.06073696166276932,0.07141987979412079,41.268534933786654,40.25811792752367
2.5,1,0.9746747,0.97105527,0.05577877536416054,0.06615326553583145,41.73838559625792,40.75688045386049
2.75,1,0.97669774,0.97328824,0.052088454365730286,0.06262721121311188,42.143356019517626,41.158735328414345
3.0,1,0.9784374,0.97517157,0.04977843165397644,0.058912187814712524,42.51729225336352,41.518353886237406
3.25,1,0.97981435,0.9765323,0.046630147844552994,0.05614949017763138,42.83669545967111,41.80087512415155
3.5,1,0.98109484,0.9781184,0.043845806270837784,0.053015902638435364,43.15474196952224,42.14851044476931
3.75,1,0.9822107,0.9792282,0.041162021458148956,0.05079127103090286,43.45018246830854,42.40906172151469
4.0,1,0.98319864,0.9803481,0.03875229135155678,0.04813934862613678,43.72380457300014,42.679954680487896
4.25,1,0.98407865,0.9813567,0.03664524853229523,0.04574759304523468,43.97869847050842,42.93901302228653
4.5,1,0.98490256,0.9822848,0.034625716507434845,0.04387449845671654,44.22679320475912,43.18650912304521
4.751,1,0.98562974,0.9831154,0.032683663070201874,0.04137561842799187,44.456799932053585,43.42004845553335
5.001,1,0.9862518,0.9839309,0.03141193464398384,0.039863310754299164,44.669000422048306,43.657727428517326
5.25,1,0.98678905,0.98452926,0.03000781685113907,0.038247738033533096,44.85603695799688,43.841080483356656
5.5,1,0.9872988,0.9851617,0.028701910749077797,0.0372549369931221,45.04051080944892,44.0329554472812
5.75,1,0.9878138,0.9857374,0.027559980750083923,0.0356706902384758,45.22608237402203,44.22030907980393
6.0,1,0.9882563,0.9862523,0.026607099920511246,0.03413708508014679,45.39901503791154,44.392930071533726
6.25,1,0.98868376,0.98671824,0.025169890373945236,0.032889045774936676,45.57412429195141,44.56270041191722
6.5,1,0.989074,0.9871717,0.024096598848700523,0.03149999678134918,45.73712278899468,44.73066126786694
6.75,1,0.9894285,0.98757666,0.02346738427877426,0.030354008078575134,45.89134305664988,44.880263497222145
7.0,1,0.9897685,0.9879759,0.022506915032863617,0.029032457619905472,46.042602073269066,45.037082907898956
7.25,1,0.99006623,0.9883096,0.021687112748622894,0.028060967102646828,46.18370933814138,45.16794992818696
7.5,1,0.99036855,0.98868257,0.021076355129480362,0.027387185022234917,46.32536311855201,45.31638646732881
7.75,1,0.99063015,0.98900366,0.020268183201551437,0.02657494693994522,46.44929831795586,45.45025384124465
8.0,1,0.9908754,0.98927134,0.019670315086841583,0.025552328675985336,46.579674759628375,45.56412788761627
8.25,1,0.9911298,0.9895852,0.018706539645791054,0.024509426206350327,46.70755177471641,45.70112337365706
8.5,1,0.99135184,0.98985,0.018199831247329712,0.0239411573857069,46.8264726073701,45.81725192333788
8.75,1,0.99156505,0.99010617,0.01740187592804432,0.022951357066631317,46.94100868838796,45.93900423737753
9.0,1,0.9917601,0.9903393,0.017023779451847076,0.022508617490530014,47.05205161087556,46.053017842631014
9.25,1,0.99195457,0.9905987,0.016613688319921494,0.02187464013695717,47.16336468872296,46.178735383510826
9.5,1,0.9921365,0.9908181,0.01618029922246933,0.021505365148186684,47.265594125763855,46.282448906431256
9.75,1,0.99232,0.9910118,0.015830358490347862,0.020708207041025162,47.37389578721676,46.381111817912824
10.0,1,0.9924709,0.99121284,0.015426103956997395,0.02024618722498417,47.46604781599508,46.48505392623798
0.25,2,0.85944206,0.86435604,0.17303107678890228,0.18947428464889526,31.883749173075056,31.14168058146181
0.5,2,0.9104689,0.9068656,0.13293839991092682,0.1509593427181244,34.947747350709605,34.02550264434714
0.75,2,0.93336564,0.9295845,0.11289513111114502,0.12589827179908752,36.70182343522264,35.86944256427455
1.0,2,0.9466922,0.94320554,0.09744368493556976,0.10950876772403717,37.94907796297252,37.1614517536397
1.25,2,0.95533425,0.95011955,0.08589460700750351,0.10068043321371078,38.9026501165557,37.907356082987306
1.5,2,0.96152765,0.95721656,0.07726123929023743,0.08988890796899796,39.6837305614006,38.75075014338251
1.75,2,0.9661887,0.9620068,0.07041026651859283,0.08255548030138016,40.33492065401806,39.38802836358487
2.0,2,0.9698322,0.96560746,0.06445659697055817,0.07705391943454742,40.90153340593237,39.911661045317494
2.25,2,0.9727118,0.96893364,0.05908370390534401,0.07140393555164337,41.39719626831736,40.4385772160504
2.5,2,0.97515106,0.9715962,0.05524683743715286,0.06721417605876923,41.85677578328214,40.89130144154947
2.75,2,0.97720504,0.9737718,0.051049329340457916,0.06303694099187851,42.27668404963609,41.2891139163075
3.0,2,0.9789066,0.9756554,0.04799825698137283,0.05935689061880112,42.64879375128502,41.654568849874835
3.25,2,0.9803098,0.97732455,0.04512222856283188,0.05584217607975006,42.98224425560031,42.015228368096544
3.5,2,0.9814954,0.9785859,0.04248221218585968,0.05266307666897774,43.282048517020044,42.292891409104314
3.75,2,0.9826057,0.97977704,0.040436357259750366,0.05036720633506775,43.5626107311008,42.5681988785787
4.0,2,0.9835398,0.98085195,0.038410790264606476,0.047659702599048615,43.82412410575767,42.83143054313791
4.25,2,0.9843927,0.9818241,0.0366181805729866,0.04549311473965645,44.07858982860497,43.08301779157161
4.5,2,0.9851494,0.9826279,0.03455749526619911,0.043605148792266846,44.31275786300884,43.300738398481535
4.75,2,0.9858355,0.98340887,0.032820288091897964,0.041131556034088135,44.53348385671259,43.52041385845658
5.0,2,0.9864476,0.9841716,0.03161859139800072,0.039201971143484116,44.73536127417904,43.742356791489634
5.25,2,0.98699594,0.98487353,0.02997727319598198,0.0379100926220417,44.92849208300591,43.9598082151402
5.5,2,0.9874995,0.9854944,0.028983689844608307,0.036203160881996155,45.11851580367146,44.1532656902296
5.75,2,0.9880598,0.98601884,0.02779833972454071,0.03525518625974655,45.3257150780655,44.326918978526635
6.0,2,0.98849696,0.98652315,0.026872985064983368,0.03391175717115402,45.49702770851801,44.4940952023859
6.25,2,0.9889009,0.98703283,0.025858497247099876,0.032495640218257904,45.660864814637534,44.677132969012604
6.5,2,0.9892903,0.98742056,0.02487299218773842,0.03164191544055939,45.82182192725618,44.82101390865936
6.75,2,0.9896126,0.9878866,0.024049192667007446,0.03006615862250328,45.96447599165092,45.00146987331672
7.0,2,0.98994285,0.9882035,0.02314595878124237,0.029384220018982887,46.11655732047328,45.12228185750574
7.25,2,0.990228,0.98854905,0.022329632192850113,0.028382744640111923,46.248699703635126,45.265888754442074
7.5,2,0.9905092,0.9889439,0.02132445015013218,0.027133094146847725,46.3904974060402,45.42586500009889
7.75,2,0.9907662,0.989198,0.020735768601298332,0.026259128004312515,46.517300057843315,45.53733891799997
8.0,2,0.99098426,0.9895118,0.020047839730978012,0.025454487651586533,46.62789067926337,45.6730301749091
8.25,2,0.99120456,0.9897726,0.019479569047689438,0.024760976433753967,46.74245009635329,45.786767590476686
8.501,2,0.9914441,0.9900503,0.018809517845511436,0.024095017462968826,46.867724257023234,45.91804843046866
8.75,2,0.99165344,0.9902699,0.018062274903059006,0.023311417549848557,46.98778860055163,46.0218890112302
9.0,2,0.9918582,0.99051404,0.01758446730673313,0.02257746458053589,47.097916037919944,46.14353537513718
9.25,2,0.9920253,0.9906804,0.01708461530506611,0.022353727370500565,47.20025187156419,46.22824023149059
9.5,2,0.9922099,0.9909305,0.016586855053901672,0.021409915760159492,47.30595249246512,46.34762287868023
