time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
329.1,0,0.03559,48.064,16.4,60.8
700.0,5,0.03494,41.323,14,71.5
1047.3,10,0.03509,42.119,13.3,75.4
1374.5,14,0.03499,43.454,12.8,77.9
1726.5,19,0.03471,41.830,13.6,73.4
2044.7,23,0.03479,42.140,13,77
2351.9,27,0.03473,41.683,12.3,81.5
2663.1,31,0.03476,42.739,12.4,81
2983.5,35,0.03451,42.531,13,76.9
3297.8,39,0.03418,42.755,12.6,79.1
3621.2,43,0.03397,42.308,12.9,77.3
3950.1,47,0.03380,43.795,13.3,75.1
4303.4,52,0.03364,42.580,13.3,74.9
4613.4,56,0.03347,41.756,12.5,79.9
4932.5,60,0.03349,43.138,12.9,77.7
5245.6,64,0.03358,44.174,12.4,80.4
5578.2,68,0.03317,41.897,13,76.6
5896.0,72,0.03328,41.755,13.2,75.6
6200.2,76,0.03301,42.854,13.2,75.8
6500.6,80,0.03272,43.427,12.8,78
6830.9,84,0.03288,41.503,13.8,72.5
7179.6,89,0.03281,41.954,14.4,69.4
7526.7,94,0.03262,42.315,14.5,68.8
7865.8,99,0.03237,41.585,14,71.6
8175.4,103,0.03249,41.391,13.5,73.8
8498.2,107,0.03258,40.916,13.9,72.1
8825.8,112,0.03250,42.674,13.9,71.7
9180.2,117,0.03231,41.514,14.7,68.2
9523.8,122,0.03235,40.604,14.2,70.4
9867.6,127,0.03242,41.797,14.2,70.2
10176.7,131,0.03229,41.882,13.4,74.5
10530.1,136,0.03231,42.973,14.7,68.1
10879.3,141,0.03225,41.276,14.6,68.3
11216.9,146,0.03236,42.093,14.2,70.4
11519.1,150,0.03212,41.405,13.3,74.9
11837.5,154,0.03202,43.242,13.7,73.1
12180.3,159,0.03209,41.920,14,71.2
12501.7,163,0.03230,43.406,14,71.7
12840.0,168,0.03216,42.816,14,71.2
13148.7,172,0.03200,41.603,13.5,74.1
13495.0,177,0.03224,41.581,14.3,70.1
13853.3,182,0.03214,42.201,14.7,67.8
14185.2,187,0.03219,40.425,14.1,71.2
14554.1,192,0.03227,41.206,15.1,66.4
14894.9,197,0.03210,41.928,14.3,70.1
15238.7,202,0.03203,42.171,13.7,72.8
15583.4,206,0.03205,42.200,14.3,69.9
15912.5,211,0.03222,41.717,13.7,73.1
16224.9,215,0.03218,42.186,13.5,74.3
16594.0,220,0.03180,42.713,14.8,67.8
16931.5,225,0.03194,42.185,14,71.4
17299.6,230,0.03228,42.321,15.1,66.3
17652.7,235,0.03174,41.579,14.6,68.6
17988.5,240,0.03198,42.533,14,71.7
18341.7,245,0.03172,42.067,14.3,69.7
18697.2,250,0.03206,42.656,14.8,67.4
19040.6,255,0.03181,42.182,14.5,68.8
19406.9,260,0.03192,42.244,14.5,68.8
19744.9,265,0.03177,41.562,14.2,70.6
20108.7,270,0.03197,42.120,14.9,67.3
20438.6,275,0.03190,42.873,14.1,71.1
20787.8,280,0.03191,41.790,14.6,68.3
21131.0,285,0.03178,43.059,14,71.3
21435.1,289,0.03207,41.759,12.9,77.8
21758.9,293,0.03200,41.864,13.6,73.4
22092.6,298,0.03185,42.128,13.9,71.8
22394.2,302,0.03194,42.454,12.8,77.9
22692.4,306,0.03187,42.645,13.2,75.8
23001.8,310,0.03192,43.096,13.4,74.4
23345.4,315,0.03162,43.153,14.2,70.2
23696.6,320,0.03193,40.882,14.2,70.2
24005.7,324,0.03180,42.044,12.9,77.3
24308.9,328,0.03189,41.650,13,76.9
24623.6,332,0.03181,42.050,13.6,73.6
24961.9,337,0.03177,41.769,14,71.5
25308.6,342,0.03179,42.228,14.4,69.5
25665.5,347,0.03182,42.712,14.5,68.8
26000.0,352,0.03192,41.599,14.1,71.1
26366.3,357,0.03180,40.721,14.4,69.2
26714.8,362,0.03183,41.784,14.1,71
27048.9,366,0.03167,42.375,14.1,71.1
27388.5,371,0.03198,42.329,14.3,69.9
27710.1,376,0.03170,41.386,13.6,73.5
28014.4,380,0.03170,42.862,13.3,75
28322.3,384,0.03172,40.975,13.4,74.6
28666.8,389,0.03188,42.222,14.4,69.3
28972.9,393,0.03204,42.112,13.5,74.2
29329.5,398,0.03179,41.174,14.7,68.2
