time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
284.0,0,0.06632,30.255,30.9,32.4
545.5,7,0.06074,28.996,31.1,32.2
809.1,15,0.05893,30.793,34.1,29.3
1052.0,22,0.05885,30.340,33.3,30
1296.7,30,0.05853,30.280,32,31.3
1547.9,37,0.05798,29.645,30,33.3
1810.2,44,0.05818,29.990,30.3,33
2075.9,51,0.05759,29.481,31.7,31.5
2317.3,58,0.05761,29.911,32.6,30.6
2577.9,66,0.05611,30.384,31.4,31.9
2877.5,73,0.05579,30.412,24,41.6
3184.0,80,0.05598,32.518,19.7,50.8
3483.5,87,0.05513,30.432,23.3,42.9
3765.7,94,0.05416,30.920,30.3,33
4049.9,103,0.05334,30.334,31.8,31.5
4329.0,111,0.05258,29.295,31.5,31.7
4612.7,119,0.05216,29.358,29.3,34.1
4886.2,127,0.05210,29.026,29.4,34
5138.6,134,0.05148,29.990,30.6,32.7
5395.3,141,0.05131,29.124,30.4,32.9
5662.9,148,0.05126,29.604,32.6,30.6
5922.1,155,0.05059,29.850,34.2,29.2
6176.3,163,0.05042,28.751,34,29.4
6435.3,171,0.05007,30.042,34.3,29.2
6680.1,178,0.04983,29.764,31.5,31.8
6955.3,185,0.04964,29.186,32.9,30.4
7224.6,193,0.04945,30.169,32.6,30.7
7515.0,200,0.04931,30.147,30,33.4
7807.9,209,0.04922,29.640,31.9,31.4
8105.6,218,0.04883,30.135,32.8,30.5
8375.9,227,0.04900,29.552,33.4,29.9
8656.3,235,0.04872,29.939,34.5,29
8918.8,243,0.04854,30.927,34.6,28.9
9162.9,250,0.04843,30.209,33.1,30.2
9410.6,257,0.04837,29.518,30.5,32.8
9654.2,263,0.04846,30.055,30.4,32.9
9902.2,270,0.04775,29.137,32.4,30.9
10179.4,278,0.04787,29.687,34.2,29.2
10442.1,286,0.04778,29.589,35.7,28
10692.4,294,0.04783,29.789,31.8,31.4
10962.5,301,0.04786,30.099,29.5,33.9
11241.8,308,0.04760,30.209,32.1,31.1
11496.8,316,0.04773,30.497,32.4,30.8
11776.4,323,0.04760,29.067,33.3,30.1
12055.0,332,0.04735,30.438,33.3,30
12321.3,340,0.04773,30.083,32,31.2
12599.1,347,0.04733,29.629,30.2,33.2
12857.7,354,0.04766,30.005,30.2,33.1
13139.8,361,0.04742,30.357,29.7,33.7
13410.2,369,0.04739,29.360,30,33.3
13660.3,376,0.04709,30.165,31.4,31.9
13913.7,383,0.04728,28.918,32.5,30.7
14162.8,390,0.04712,28.726,31,32.2
14428.6,396,0.04756,30.001,31.4,31.9
14707.6,404,0.04698,30.535,31.8,31.5
14991.6,412,0.04724,29.265,30.2,33.1
15249.1,420,0.04709,29.553,33.2,30.1
15516.9,428,0.04728,31.407,33.4,29.9
15773.0,435,0.04684,29.678,31.8,31.4
16039.6,443,0.04672,28.925,30.8,32.5
16308.6,450,0.04699,28.688,30.2,33.1
16599.1,457,0.04694,30.165,29.3,34.1
16861.5,465,0.04681,29.832,30.5,32.7
17139.9,471,0.04662,30.434,32,31.3
17401.7,479,0.04677,29.827,31.2,32
17696.4,487,0.04687,30.979,29.1,34.4
17937.5,494,0.04674,29.025,29.9,33.5
18207.1,501,0.04699,30.746,30.6,32.6
18464.7,508,0.04692,29.886,30.6,32.6
18723.4,515,0.04683,30.678,32.2,31
18997.7,523,0.04681,30.475,31.6,31.6
19249.1,530,0.04657,29.031,30.8,32.5
19497.5,537,0.04685,29.891,30.3,33
19780.6,544,0.04655,31.067,32.7,30.6
20061.9,552,0.04653,30.194,31.4,31.9
20328.5,559,0.04661,29.283,29.5,33.9
20612.3,566,0.04671,30.510,28.9,34.6
20877.9,573,0.04639,29.156,31.4,31.8
21144.7,581,0.04641,29.067,32.2,31.1
21413.6,588,0.04630,29.960,30.8,32.5
21725.1,596,0.04648,29.576,30.7,32.6
22001.6,605,0.04645,30.469,33.3,30
