time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
251.5,0,0.02338,31.565,13,76.8
487.0,3,0.01655,31.656,11.3,88.4
701.7,5,0.01379,31.688,10,100.3
920.9,7,0.01322,30.044,9.9,101.3
1132.4,9,0.01287,31.782,9.8,101.8
1351.4,11,0.01289,30.090,9.8,101.8
1569.3,13,0.01284,32.604,10,100.1
1784.1,15,0.01269,32.976,9.9,100.9
1994.6,17,0.01262,29.794,9.8,102.1
2205.9,19,0.01270,31.668,9.7,103
2420.3,21,0.01258,31.586,9.8,102.4
2651.2,23,0.01260,29.490,9.9,100.8
2851.3,25,0.01277,31.716,9.8,101.8
3066.3,27,0.01261,31.683,9.7,103.4
3281.6,29,0.01267,31.544,9.8,101.8
3497.0,31,0.01262,31.562,9.8,101.8
3711.8,33,0.01246,31.464,9.8,101.9
3927.3,35,0.01245,31.511,9.8,101.9
4143.8,37,0.01238,31.636,9.8,102.4
4357.9,39,0.01256,31.349,9.8,101.8
4573.5,41,0.01241,31.343,9.8,101.9
4792.6,43,0.01246,30.168,9.9,101.5
5006.0,45,0.01236,29.808,10,100.5
5229.7,47,0.01231,29.357,10.1,99.2
5448.0,49,0.01232,31.204,10.1,98.9
5637.8,51,0.01222,31.500,9.8,101.5
5849.8,53,0.01230,31.250,9.8,102.2
6061.8,55,0.01247,31.264,10,100
6273.1,57,0.01223,31.360,10,100.3
6486.4,59,0.01226,31.393,10,99.9
6697.3,61,0.01231,31.628,10,100
6909.5,63,0.01214,31.381,10,100.2
7125.8,65,0.01218,29.453,10,99.6
7337.6,67,0.01218,29.512,10,99.6
7544.5,69,0.01228,31.345,9.9,101.1
7764.4,71,0.01216,31.992,10,99.8
7967.3,73,0.01221,31.676,10,100.1
8192.9,75,0.01214,27.729,10.1,99.5
8405.8,77,0.01214,27.974,10.1,98.8
8612.4,79,0.01212,32.072,10,100.4
8820.0,81,0.01205,29.589,9.9,100.9
9026.2,83,0.01229,31.340,9.9,101.3
9239.2,85,0.01210,31.603,9.9,100.8
9449.8,87,0.01209,31.337,10,100.5
9662.8,89,0.01195,31.134,9.9,101.1
9874.7,91,0.01205,31.408,9.9,101.1
10090.7,93,0.01206,29.952,10,100.1
10302.9,95,0.01217,29.476,10,99.7
10514.1,97,0.01206,29.592,10,100.1
10725.4,99,0.01211,29.499,10,100
10962.1,101,0.01211,31.709,10.2,97.7
11148.3,103,0.01210,29.659,10,100
11356.4,105,0.01201,31.455,9.6,103.8
11568.9,107,0.01205,31.136,9.9,101.5
11788.4,109,0.01219,32.030,10,99.7
11995.3,111,0.01207,29.444,10,99.9
