time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
337.4,0,0.02848,44.694,9.1,109.8
719.1,3,0.02530,43.880,6.7,149.2
1029.5,5,0.02425,42.419,6.4,156
1341.9,7,0.02393,42.237,6.5,154.8
1657.9,9,0.02447,41.938,6.4,156.3
1989.3,11,0.02397,45.065,6.5,154.5
2299.7,13,0.02415,42.235,6.3,159
2614.3,15,0.02395,42.445,6.4,155.4
2927.8,17,0.02353,42.160,6.4,155
3245.6,19,0.02412,42.091,6.4,156.8
3564.1,21,0.02407,42.058,6.3,157.8
3909.9,23,0.02408,41.875,6.7,149.4
4222.7,25,0.02440,42.316,6.5,154.6
4539.7,27,0.02449,42.070,6.4,156.4
4857.1,29,0.02435,42.365,6.4,157
5170.3,31,0.02447,41.830,6.5,154.8
5482.7,33,0.02386,41.536,6.5,154.8
5799.8,35,0.02437,43.633,6.5,154.3
6109.7,37,0.02424,41.682,6.4,155.5
6421.6,39,0.02412,42.014,6.5,154
6731.6,41,0.02398,42.153,6.5,153.8
7043.9,43,0.02442,41.869,6.5,153.9
7359.8,45,0.02374,41.844,6.4,155.9
7694.7,47,0.02383,42.398,6.7,149.6
7983.0,49,0.02433,42.160,6.3,157.7
8326.1,51,0.02399,42.453,6.7,148.2
8604.3,53,0.02407,41.767,6.3,158.2
8915.6,55,0.02407,41.400,6.5,153.9
9235.7,57,0.02394,43.783,6.5,153.2
9601.8,59,0.02401,41.371,6.9,144.8
9885.7,61,0.02402,43.321,6.3,158.4
10201.9,63,0.02389,44.298,6.5,153.4
10509.5,65,0.02418,43.682,6.5,154.8
10817.0,67,0.02396,41.309,6.5,154.9
11130.9,69,0.02419,42.327,6.5,154.9
11438.9,71,0.02447,41.987,6.6,152.6
11752.7,73,0.02440,41.994,6.4,155.1
12066.8,75,0.02400,41.454,6.4,155.7
12410.2,77,0.02434,41.498,6.7,148.2
12721.8,79,0.02440,41.598,6.5,154.2
13033.0,81,0.02418,41.654,6.5,153.4
13354.2,83,0.02431,44.198,6.5,153.3
13665.9,85,0.02415,44.209,6.5,154.5
13969.6,87,0.02402,41.413,6.4,155.3
14286.7,89,0.02455,43.135,6.5,154
14617.0,91,0.02437,42.604,6.7,150
14904.5,93,0.02389,41.694,6.3,157.5
15216.2,95,0.02428,41.282,6.5,154.2
15528.5,97,0.02411,41.268,6.5,154.6
15871.2,99,0.02388,41.250,6.8,147.8
16184.0,101,0.02411,41.457,6.5,155
16526.2,103,0.02398,41.178,6.8,147.8
16837.8,105,0.02410,41.438,6.5,154
17197.3,107,0.02432,43.136,6.9,144.8
17500.3,109,0.02410,44.219,6.5,154.9
17814.8,111,0.02420,36.789,6.6,152.5
18142.0,113,0.02414,41.276,6.7,148.9
18422.3,115,0.02459,41.344,6.3,158.2
18734.7,117,0.02444,41.500,6.5,153.6
19045.1,119,0.02417,41.453,6.5,154.4
19357.2,121,0.02441,41.461,6.5,154
19670.7,123,0.02385,41.341,6.4,155.3
19983.1,125,0.02417,41.792,6.5,153.4
20295.4,127,0.02426,41.518,6.5,154.2
20611.5,129,0.02403,42.989,6.5,153.8
20919.5,131,0.02410,41.612,6.5,154.4
21229.7,133,0.02424,41.808,6.5,153.6
21544.9,135,0.02385,41.516,6.5,153.6
21856.4,137,0.02440,43.165,6.5,153.4
22173.0,139,0.02421,43.974,6.5,153.8
22475.2,141,0.02428,41.685,6.5,154.9
22791.7,143,0.02405,43.799,6.5,153.8
23107.3,145,0.02428,43.882,6.5,153
23416.6,147,0.02403,44.409,6.5,152.9
23720.1,149,0.02404,42.061,6.4,155.3
24041.4,151,0.02427,44.169,6.5,153.1
24377.4,153,0.02416,41.980,6.7,149.6
24669.9,155,0.02459,37.038,6.4,156.7
24984.6,157,0.02414,43.302,6.6,151.8
25289.6,159,0.02420,43.440,6.3,158.6
25597.5,161,0.02450,41.668,6.5,154.6
25908.1,163,0.02436,41.958,6.5,153.7
26220.9,165,0.02420,41.465,6.4,155.4
26564.5,167,0.02422,41.679,6.8,147.8
26876.2,169,0.02387,41.955,6.5,154.5
27220.5,171,0.02394,41.516,6.7,148.4
27499.5,173,0.02440,41.126,6.3,159
27844.9,175,0.02418,41.826,6.8,148.1
28154.7,177,0.02419,41.886,6.5,153.1
28467.6,179,0.02415,41.462,6.5,154.7
28782.5,181,0.02421,42.978,6.5,153.6
29096.9,183,0.02426,44.131,6.6,152.5
29409.6,185,0.02411,44.412,6.5,154.3
29712.7,187,0.02404,41.806,6.4,155.8
30056.8,189,0.02392,42.033,6.7,148.4
30391.6,191,0.02435,42.668,6.7,149.8
30684.6,193,0.02436,43.095,6.4,157.3
31012.6,195,0.02392,43.161,6.5,152.9
31339.8,197,0.02386,41.367,6.6,152.7
31684.3,199,0.02442,42.346,6.8,148.1
31998.0,201,0.02393,43.244,6.5,152.7
32309.1,203,0.02450,43.320,6.5,153.2
32616.0,205,0.02410,41.810,6.5,154.1
32929.9,207,0.02388,42.373,6.4,155.2
33256.1,209,0.02414,37.420,6.6,152.2
33560.3,211,0.02395,43.710,6.4,155.7
33868.6,213,0.02388,41.364,6.5,154.9
34181.3,215,0.02424,41.760,6.5,154.5
34494.8,217,0.02400,41.954,6.4,155.3
34806.3,219,0.02388,41.817,6.5,154.2
35121.6,221,0.02432,42.001,6.4,155.8
35454.8,223,0.02456,42.077,6.7,149
35744.9,225,0.02441,41.677,6.3,158.7
36057.3,227,0.02449,41.537,6.5,154.3
36384.1,229,0.02407,42.734,6.6,150.6
36679.1,231,0.02411,41.421,6.4,156.9
37022.5,233,0.02428,41.139,6.8,148.1
37345.9,235,0.02422,37.440,6.6,151.6
37644.7,237,0.02402,41.578,6.4,155.8
37993.6,239,0.02391,43.754,6.8,148.1
38304.4,241,0.02391,43.112,6.5,154.2
38612.1,243,0.02386,41.340,6.5,154.3
38932.7,245,0.02407,44.164,6.5,152.8
39268.8,247,0.02396,43.145,6.8,146.9
39573.2,249,0.02427,41.816,6.5,153
39884.0,251,0.02381,41.895,6.5,154.3
40201.7,253,0.02435,42.880,6.5,154.5
40540.9,255,0.02398,41.838,6.7,148.8
40853.3,257,0.02353,41.990,6.5,154.6
41170.5,259,0.02435,43.135,6.5,154.6
41478.6,261,0.02403,41.493,6.5,154.4
41801.6,263,0.02399,44.155,6.5,153.6
42101.1,265,0.02432,41.700,6.5,154.6
42415.3,267,0.02414,41.897,6.5,154.7
42728.3,269,0.02452,41.893,6.4,155.2
43038.9,271,0.02412,41.349,6.5,154.3
43381.6,273,0.02468,41.565,6.8,147.8
43692.5,275,0.02406,41.153,6.5,153.7
44035.6,277,0.02411,41.658,6.7,148.4
44346.0,279,0.02396,42.022,6.5,153.8
44657.8,281,0.02417,41.908,6.5,154.9
45005.1,283,0.02423,41.498,6.6,150.5
45351.4,285,0.02430,41.486,6.7,149
45664.4,287,0.02405,41.886,6.5,154.2
45976.2,289,0.02427,41.688,6.5,154.1
46294.7,291,0.02385,43.520,6.4,155
