time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
191.2,0,0.02545,25.419,17.2,58.3
374.1,3,0.01908,23.004,16.6,60.1
553.6,6,0.01632,23.172,16.2,61.9
689.8,8,0.01573,22.956,16.4,61.1
827.0,10,0.01554,23.012,15.9,62.7
979.4,12,0.01559,22.821,15.5,64.4
1127.4,14,0.01543,23.019,15.5,64.4
1279.8,16,0.01531,22.986,15.9,63
1421.1,18,0.01554,22.971,15.7,63.6
1599.2,21,0.01540,23.173,16.2,61.9
1739.9,23,0.01524,23.092,16,62.3
1879.4,25,0.01522,23.088,16,62.5
2013.7,27,0.01519,22.936,15.3,65.6
2152.7,29,0.01515,23.012,15.2,65.8
2310.8,31,0.01521,22.970,15.7,63.7
2618.5,33,0.01523,22.869,11.1,90.2
2809.5,36,0.01520,22.429,19.3,51.8
2985.4,39,0.01512,23.122,17.5,57
3200.1,42,0.01518,20.354,17.1,58.4
3391.9,45,0.01514,21.036,17.1,58.6
3581.3,48,0.01509,23.214,16.4,60.8
3780.9,51,0.01502,23.438,16.4,61.2
3980.4,54,0.01496,23.223,16.7,60
4170.4,57,0.01503,23.260,16.9,59.1
4369.8,60,0.01507,22.114,16.8,59.5
4556.7,63,0.01489,20.883,16.8,59.6
4738.9,66,0.01499,23.283,17.4,57.3
4941.1,69,0.01495,21.716,17.1,58.4
5124.3,72,0.01495,20.632,17.1,58.3
5313.7,75,0.01483,20.933,17.2,58.2
5496.4,78,0.01488,23.320,17.6,56.9
5690.9,81,0.01506,20.935,16.8,59.4
5903.3,84,0.01508,22.306,16.9,59.3
6094.8,87,0.01492,23.048,16.8,59.7
6286.3,90,0.01499,22.945,17.1,58.5
6465.4,93,0.01486,22.109,17.1,58.5
6660.1,96,0.01479,22.251,17.5,57.3
6844.1,99,0.01489,22.127,16.9,59.1
7029.2,102,0.01479,20.605,16.7,59.8
7218.7,105,0.01477,20.734,16.5,60.5
7411.5,108,0.01490,21.998,16.8,59.6
7604.3,111,0.01480,21.581,17.1,58.4
7787.7,114,0.01481,21.173,17,58.9
7990.1,117,0.01483,23.285,16.8,59.5
8155.9,120,0.01482,23.104,17.1,58.6
8352.3,123,0.01482,23.175,17.3,57.9
8586.0,126,0.01488,22.105,15.6,64.2
8788.4,129,0.01491,23.078,16.5,60.6
8967.8,132,0.01475,21.133,17,58.9
9147.2,135,0.01476,20.543,17.6,56.7
9334.0,138,0.01485,23.060,17.2,58.2
9535.4,141,0.01475,23.111,16.6,60.4
9731.7,144,0.01476,20.629,17,58.8
9923.0,147,0.01484,22.042,17,58.9
10112.7,150,0.01479,22.059,16.8,59.6
10310.4,153,0.01482,22.839,16.9,59.1
10483.9,156,0.01475,20.318,17.7,56.6
10677.1,159,0.01475,23.080,16.3,61.3
10888.1,162,0.01477,22.987,15.1,66.3
11103.1,165,0.01479,22.269,16,62.6
11290.4,168,0.01479,21.373,17.1,58.5
11475.6,171,0.01490,21.887,16.9,59.3
11662.4,174,0.01484,20.647,16.8,59.4
11855.3,177,0.01482,22.129,16.9,59.1
12037.2,180,0.01477,20.390,17.8,56.3
12223.9,183,0.01478,23.010,17.2,58.2
12412.5,186,0.01469,23.140,17.5,57.1
12604.7,189,0.01469,20.603,17.6,57
12793.6,192,0.01473,20.631,17.6,56.9
12989.1,195,0.01475,22.167,16.9,59
13172.3,198,0.01479,20.547,17.6,56.7
13361.8,201,0.01466,20.589,17.6,57
13570.8,204,0.01475,22.013,16.6,60.4
13767.0,207,0.01468,20.894,16.5,60.6
13983.4,210,0.01474,23.053,16.8,59.5
14165.7,213,0.01466,23.006,16.9,59
14338.8,216,0.01478,20.887,16.7,59.8
14531.9,219,0.01474,22.140,16.8,59.4
14725.6,222,0.01479,21.458,16.8,59.4
14915.1,225,0.01470,23.032,16.4,61
15147.5,228,0.01474,22.611,15.1,66.1
15342.2,231,0.01476,23.165,15.9,62.7
15525.0,234,0.01471,21.418,16.8,59.6
15709.1,237,0.01483,23.184,16.2,61.7
15930.4,240,0.01477,23.266,14.8,67.4
16143.2,243,0.01469,22.309,16,62.5
16328.4,246,0.01472,21.472,17.1,58.4
16515.3,249,0.01473,20.482,17.6,56.9
16711.9,252,0.01477,22.083,16.8,59.6
16901.6,255,0.01469,22.313,16.9,59.2
17095.8,258,0.01475,21.754,16.9,59.2
17275.2,261,0.01470,20.414,17.7,56.6
17462.7,264,0.01476,23.120,17.6,56.7
17666.2,267,0.01481,23.039,17.1,58.6
17863.4,270,0.01474,23.114,16.8,59.5
18073.8,273,0.01479,22.436,16.9,59.3
18251.0,276,0.01485,22.952,17,58.8
18453.7,279,0.01470,20.558,16.9,59.1
18648.3,282,0.01481,20.709,16.9,59.2
18845.5,285,0.01480,22.368,17,58.9
19028.8,288,0.01470,22.216,16.8,59.4
19209.9,291,0.01466,23.185,17.5,57
19406.5,294,0.01480,23.385,16.6,60.2
19612.2,297,0.01464,22.234,17,58.9
19795.8,300,0.01476,20.488,16.8,59.7
19989.7,303,0.01469,21.005,16.7,60
20185.8,306,0.01467,21.788,16.9,59.1
20378.0,309,0.01463,22.166,16.9,59.3
20561.7,312,0.01477,23.005,16.7,59.8
20758.3,315,0.01477,20.616,16.9,59
20951.1,318,0.01464,21.055,16.8,59.4
21146.7,321,0.01480,21.698,17,59
21328.5,324,0.01473,20.831,16.8,59.6
21518.0,327,0.01474,21.040,16.7,59.7
21715.3,330,0.01469,21.462,16.9,59.1
21898.2,333,0.01472,20.977,16.7,59.7
22084.5,336,0.01475,20.588,17.9,56
22291.5,339,0.01470,21.001,16.6,60.4
22481.7,342,0.01471,20.871,16.6,60.3
22671.4,345,0.01473,20.738,16.8,59.7
