time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
203.7,0,0.08915,25.935,57.8,17.3
401.9,11,0.08413,25.162,53.7,18.6
607.2,21,0.08189,25.769,46.9,21.3
798.2,30,0.08105,25.293,46.7,21.4
987.0,39,0.08113,25.180,45.6,21.9
1184.6,47,0.08188,25.153,45,22.2
1370.1,56,0.08078,25.793,45.7,21.9
1560.8,65,0.08027,25.098,46,21.8
1749.1,74,0.07979,24.780,47.3,21.1
1939.4,84,0.07692,27.294,48.2,20.8
2127.7,93,0.07360,25.438,46.3,21.6
2316.3,101,0.07044,25.466,45.4,22
2503.3,110,0.07082,24.891,45.7,21.9
2712.3,120,0.07058,24.958,45.2,22.1
2926.0,131,0.06830,24.867,47.9,20.9
3126.6,144,0.06584,24.682,48.8,20.5
3335.3,154,0.06416,24.694,47.6,21
3543.3,164,0.06367,24.656,48.5,20.6
3731.5,175,0.06279,24.975,47,21.3
3919.4,183,0.06226,25.282,46.3,21.6
4121.1,192,0.06187,25.360,45.3,22.1
4323.1,203,0.06067,24.724,46.2,21.6
4530.2,213,0.06013,24.892,47.6,21
4733.6,225,0.06031,24.563,49.4,20.2
4942.7,236,0.06013,26.233,49.9,20
5151.0,248,0.05952,24.669,47.7,21
5345.9,258,0.05926,24.773,46.2,21.6
5535.4,268,0.05865,25.119,46.6,21.5
5751.1,276,0.05801,24.454,47.4,21.1
5948.4,288,0.05765,24.405,48.6,20.6
6156.5,298,0.05750,24.818,48.7,20.5
6358.3,309,0.05745,24.524,49.3,20.3
6555.1,319,0.05735,25.069,47.7,21
6747.3,328,0.05742,24.478,47.8,20.9
6941.3,338,0.05684,24.900,46.9,21.3
7135.3,349,0.05676,24.887,48.6,20.6
7359.6,359,0.05647,27.157,50.9,19.7
7567.1,372,0.05631,25.080,52.9,18.9
7754.3,383,0.05646,24.765,49.8,20.1
7956.9,392,0.05610,25.383,49.4,20.2
8160.4,402,0.05558,24.793,48.4,20.7
8345.2,412,0.05623,24.445,48.2,20.7
8542.1,421,0.05600,24.093,48.2,20.8
8741.5,431,0.05579,25.212,47.3,21.2
8950.5,442,0.05563,24.085,48.6,20.6
9150.4,453,0.05532,24.494,49.7,20.1
9347.2,464,0.05506,24.643,48.3,20.7
9546.3,474,0.05542,24.511,48.3,20.7
9762.0,485,0.05521,24.675,50.6,19.8
9944.0,497,0.05531,24.744,49.3,20.3
10139.2,506,0.05521,24.806,48.9,20.5
10333.8,515,0.05484,24.750,48.8,20.5
10520.5,524,0.05519,24.357,47.1,21.2
10718.7,533,0.05509,24.747,47.1,21.2
10905.0,542,0.05492,24.936,46.6,21.5
11105.0,551,0.05488,24.861,48.1,20.8
11299.4,562,0.05489,25.025,48.5,20.6
11494.6,573,0.05465,24.987,48.7,20.5
11689.1,582,0.05480,24.949,47.5,21
11882.0,592,0.05477,24.245,47.5,21.1
12069.8,602,0.05447,24.793,49.4,20.2
12269.0,613,0.05475,24.994,47.7,21
12461.9,623,0.05444,24.345,46,21.7
12655.5,632,0.05482,24.862,46.2,21.7
12862.8,641,0.05470,24.900,48.2,20.7
13084.7,652,0.05456,24.402,52,19.2
13280.3,666,0.05446,24.356,50.6,19.8
13489.2,677,0.05448,24.651,49,20.4
13683.9,688,0.05466,24.844,48.6,20.6
13890.7,699,0.05464,24.500,49.1,20.4
14098.2,710,0.05447,24.550,49.8,20.1
14322.8,721,0.05447,24.834,52,19.2
14509.9,734,0.05427,24.637,50.2,19.9
14702.3,745,0.05414,24.475,49.9,20
14899.4,755,0.05426,24.703,48.9,20.5
15086.3,767,0.05433,24.293,48.6,20.6
15289.1,776,0.05411,25.229,49.1,20.4
15496.0,786,0.05418,24.783,48.5,20.6
15709.8,798,0.05412,24.939,48,20.9
15941.5,808,0.05381,24.763,53.7,18.6
16142.5,820,0.05418,24.601,51.9,19.3
16373.6,831,0.05430,25.105,52.1,19.2
16561.4,844,0.05412,24.734,49.9,20
16768.6,854,0.05441,24.925,48.6,20.6
16956.1,864,0.05370,24.871,49.2,20.3
17172.6,875,0.05425,24.524,48.6,20.6
17372.2,886,0.05431,24.594,48.6,20.6
17572.0,896,0.05395,24.762,47.5,21
17798.5,905,0.05443,24.365,50.5,19.8
17999.9,917,0.05395,24.849,51.2,19.5
18193.9,929,0.05404,24.425,48.8,20.5
18397.4,939,0.05376,24.774,48.3,20.7
18591.6,949,0.05406,24.775,47.1,21.2
18784.9,958,0.05378,24.589,47.4,21.1
18997.5,967,0.05385,24.371,50.1,19.9
19202.3,979,0.05396,24.416,50.4,19.9
19409.5,989,0.05393,24.602,49,20.4
19627.4,1000,0.05387,24.966,49.2,20.3
19841.6,1010,0.05374,24.325,51,19.6
20042.8,1023,0.05398,24.596,50.4,19.8
20272.4,1032,0.05393,24.955,51.8,19.3
20466.0,1044,0.05397,24.631,50.1,20
20660.7,1054,0.05399,24.561,47.5,21
20862.8,1063,0.05399,24.856,47.7,21
21061.7,1074,0.05411,24.872,48,20.8
21276.6,1084,0.05386,24.360,49.3,20.3
21470.8,1096,0.05360,24.605,47.7,20.9
21662.1,1105,0.05409,24.713,45.8,21.8
21883.2,1115,0.05368,24.627,48.8,20.5
22094.0,1128,0.05394,24.551,51.4,19.5
22293.5,1140,0.05342,24.422,48.5,20.6
22495.5,1152,0.05372,24.455,49,20.4
22693.5,1163,0.05379,24.576,48.4,20.7
22905.0,1175,0.05382,25.215,49.2,20.3
23122.7,1187,0.05372,24.960,52,19.2
23329.7,1200,0.05384,25.094,51,19.6
23537.1,1211,0.05361,24.149,50.6,19.8
23733.4,1224,0.05366,24.570,50.2,19.9
23932.4,1234,0.05366,24.653,49.4,20.3
24123.4,1244,0.05340,24.616,48.5,20.6
24310.4,1255,0.05366,25.016,47.8,20.9
24505.4,1266,0.05365,24.757,47.5,21.1
24705.8,1276,0.05341,24.684,47.4,21.1
24892.3,1285,0.05378,24.642,47.5,21
25095.3,1295,0.05346,24.336,47.6,21
25302.3,1305,0.05342,24.871,48.8,20.5
25518.4,1316,0.05373,24.813,50.6,19.8
25714.9,1327,0.05366,24.590,49.4,20.2
25913.8,1337,0.05350,25.160,48.1,20.8
26114.3,1348,0.05379,24.578,48.2,20.7
26330.2,1359,0.05371,24.847,49.8,20.1
26536.1,1372,0.05390,24.459,49.6,20.2
26728.5,1383,0.05358,24.382,46.8,21.4
26931.2,1392,0.05339,24.649,47.2,21.2
27137.9,1401,0.05357,24.489,47.9,20.9
27346.2,1412,0.05378,24.368,50,20
27554.7,1423,0.05348,24.639,50.5,19.8
27764.4,1435,0.05344,25.184,50.7,19.7
27973.6,1447,0.05359,24.397,50,20
28173.8,1459,0.05360,24.597,49.9,20
28371.1,1470,0.05339,24.571,48.6,20.6
28570.3,1481,0.05350,25.168,49.1,20.4
28763.6,1492,0.05372,24.774,47.9,20.9
28961.4,1500,0.05356,24.945,46.7,21.4
29155.4,1510,0.05353,24.644,46.6,21.5
