time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
196.3,0,0.14629,25.185,19.4,51.6
372.9,3,0.13056,22.675,16,62.6
533.7,5,0.12107,24.742,14.3,69.8
692.3,7,0.11534,23.054,13.5,74.1
851.4,9,0.11319,23.048,13.3,75
1009.9,11,0.11463,23.342,13.3,75.3
1170.5,13,0.11532,23.354,13.3,75
1327.6,15,0.11469,23.157,13.3,75
1486.0,17,0.11262,22.776,13.4,74.8
1644.3,19,0.11127,22.893,13.4,74.8
1803.3,21,0.11023,23.036,13.4,74.8
1964.3,23,0.10959,23.524,13.2,75.6
2181.7,26,0.10923,23.168,13.6,73.4
2341.2,28,0.10903,23.322,13.4,74.8
2496.4,30,0.10850,23.040,13.5,74
2670.8,32,0.10729,22.666,13.3,74.9
2832.2,34,0.10660,22.947,13.4,74.4
2990.6,36,0.10562,22.779,13.5,74
3149.0,38,0.10477,22.811,13.4,74.8
3307.7,40,0.10394,23.114,13.4,74.9
3466.5,42,0.10276,23.750,13.3,74.9
3624.7,44,0.10210,23.150,13.3,74.9
3783.3,46,0.10127,22.896,13.3,74.9
3942.1,48,0.10025,22.952,13.3,75
4101.3,50,0.09975,23.561,13.3,75.2
4259.3,52,0.09864,23.155,13.3,75.1
4439.1,54,0.09804,24.560,13.3,75
4637.1,57,0.09675,22.861,13.7,73.2
4827.7,59,0.09663,23.661,13.8,72.7
5013.7,62,0.09564,22.775,13.8,72.7
5177.7,64,0.09497,22.805,13.6,73.5
5397.6,67,0.09387,24.268,13.8,72.7
5600.5,70,0.09331,22.321,14.5,69.1
5764.1,72,0.09263,24.447,13.8,72.7
5975.5,75,0.09219,22.648,14,71.6
6132.7,77,0.09212,22.811,14,71.6
6287.2,79,0.09156,22.712,13.9,71.9
6445.5,81,0.09072,23.129,13.4,74.4
6605.5,83,0.09000,22.589,13.5,74.1
6816.0,86,0.08974,22.911,13.9,72
6973.3,88,0.08937,23.263,13.7,73
7129.1,90,0.08922,23.113,13.7,73.3
7288.3,92,0.08840,24.051,13.6,73.7
7500.8,95,0.08871,23.198,13.7,73
7662.0,97,0.08817,24.436,13.7,73.2
7877.4,100,0.08755,24.220,13.6,73.3
8044.7,102,0.08734,23.112,13.8,72.6
8200.8,104,0.08720,23.043,13.6,73.3
8360.2,106,0.08671,24.076,13.6,73.7
8576.1,109,0.08676,24.122,13.7,72.9
8785.9,112,0.08609,22.540,14.7,68.1
8941.8,114,0.08638,22.685,13.9,72
9100.1,116,0.08604,23.082,13.6,73.6
9269.2,118,0.08575,22.587,13.6,73.3
9425.9,120,0.08552,22.684,13.6,73.5
9583.7,122,0.08556,22.926,13.7,73.1
9740.8,124,0.08510,22.881,13.4,74.7
9911.2,126,0.08510,23.096,13.5,73.9
10113.0,129,0.08478,23.219,13.7,73
10328.9,132,0.08444,22.862,14.3,70
10507.1,134,0.08441,24.078,13.9,72.1
10713.6,137,0.08421,22.769,13.9,72.1
10891.8,139,0.08367,22.646,13.8,72.6
11101.0,142,0.08367,22.659,13.9,71.8
11308.1,145,0.08377,22.485,14.4,69.7
11490.0,147,0.08355,22.850,13.8,72.5
11694.0,150,0.08354,24.195,13.8,72.6
11919.3,153,0.08300,22.735,14.6,68.6
12085.0,155,0.08296,24.222,13.9,71.9
12315.0,158,0.08280,24.358,14.1,71.1
12507.1,161,0.08312,23.151,14.6,68.5
12686.2,163,0.08313,24.109,13.8,72.5
12877.4,166,0.08267,22.590,13.9,72.1
13055.1,168,0.08261,22.880,13.7,72.8
13266.0,171,0.08236,23.256,14,71.4
13430.9,173,0.08246,24.014,13.8,72.6
13641.6,176,0.08216,24.321,13.7,73.2
13872.8,179,0.08211,24.137,14.6,68.3
14108.1,182,0.08212,24.316,15.1,66.3
14307.9,185,0.08157,24.394,14.8,67.6
14470.2,187,0.08180,22.674,13.9,72
14631.2,189,0.08225,24.235,13.6,73.6
14802.4,191,0.08186,24.193,13.6,73.5
15033.0,194,0.08199,23.820,14.1,70.9
15234.1,197,0.08194,24.041,14.6,68.3
15419.4,199,0.08202,24.016,13.8,72.4
15615.4,202,0.08139,22.697,13.9,72.1
15792.7,204,0.08186,22.506,13.7,72.7
15989.8,207,0.08157,23.083,13.7,73
16204.7,210,0.08149,23.211,14.3,69.8
16424.4,213,0.08153,24.234,14.7,67.9
16639.6,216,0.08131,24.059,14.7,68.1
16855.0,219,0.08145,24.307,14.7,68
17066.8,222,0.08153,22.729,14.6,68.5
17259.7,224,0.08113,22.638,14,71.3
17453.5,227,0.08101,22.686,13.9,71.8
17611.4,229,0.08145,23.165,13.7,73
17825.5,232,0.08106,22.739,14,71.7
17988.2,234,0.08114,22.468,13.8,72.7
18194.9,237,0.08094,22.474,13.8,72.5
18359.5,239,0.08103,22.786,13.8,72.6
18574.2,242,0.08122,24.023,13.8,72.6
18755.3,244,0.08084,23.046,14.1,71
18964.7,247,0.08127,24.270,14,71.7
19135.7,249,0.08089,23.941,13.8,72.4
19317.2,251,0.08107,24.130,13.7,73.1
19528.0,254,0.08072,22.641,14,71.3
19729.6,257,0.08071,22.858,14.3,69.8
19903.8,259,0.08074,24.161,13.7,72.8
20100.3,262,0.08068,22.877,13.9,72.1
20287.3,264,0.08031,23.307,13.8,72.3
20477.9,267,0.08091,23.990,13.7,73
20687.7,270,0.08052,22.736,14,71.2
20845.7,272,0.08018,23.028,13.7,73
21012.6,274,0.08088,22.366,13.9,72
21225.6,277,0.08044,24.352,13.8,72.6
21390.8,279,0.08012,23.939,13.7,73
21569.8,281,0.08044,22.468,13.8,72.6
21774.2,284,0.08045,23.055,13.9,72.1
21948.9,286,0.08063,24.141,13.8,72.3
22150.2,289,0.08074,22.683,13.8,72.4
22361.9,292,0.08041,23.028,14.3,69.7
22530.4,294,0.08066,22.439,13.9,72
22686.7,296,0.08027,22.559,13.8,72.3
22857.8,298,0.08045,22.909,13.8,72.5
23056.0,301,0.08058,22.631,13.8,72.4
23215.1,303,0.08013,22.821,13.9,72.2
23372.3,305,0.08044,23.267,13.7,73.2
23546.7,307,0.08033,23.875,13.6,73.3
23755.1,310,0.08029,22.515,13.9,71.9
23964.8,313,0.08055,22.543,14.4,69.4
