time,run,ssim_global,ssim_indirect,lpips_global,lpips_indirect,psnr_global,psnr_indirect
0.1,1,0.7677202,0.5388623,0.327597439289093,0.2833995223045349,26.058795958562303,20.653964449498076
0.2,1,0.82689244,0.54386526,0.2815113663673401,0.2668045461177826,27.730421140222248,20.74467391627455
0.3,1,0.8727777,0.54710454,0.22648651897907257,0.25609877705574036,28.961050392165994,20.79584296541006
0.4,1,0.8893817,0.54838914,0.19603273272514343,0.25218790769577026,29.376890378840663,20.813243845474155
0.5,1,0.8989227,0.54932284,0.17522314190864563,0.2492457777261734,29.61049409367755,20.825587076159522
0.6,1,0.90510744,0.5499287,0.15845520794391632,0.24776704609394073,29.752587204999216,20.833151534160418
0.7,1,0.90869933,0.550333,0.14875853061676025,0.2468283474445343,29.8395688413436,20.837401226052915
0.8,1,0.9114795,0.55061775,0.13947324454784393,0.24610669910907745,29.904190608978084,20.840701610528072
0.9,1,0.9138131,0.55090976,0.13146382570266724,0.24528464674949646,29.96126422904373,20.843699127109648
1.0,1,0.91540504,0.55110973,0.1262109875679016,0.24499815702438354,29.999405730808398,20.846100862271367
1.1,1,0.9168944,0.55125004,0.12158818542957306,0.2449665665626526,30.036012395835566,20.847827996073
1.2,1,0.91797215,0.55138856,0.11721736192703247,0.24447590112686157,30.061842496974695,20.84944520000768
1.3,1,0.9189892,0.55155367,0.1138206198811531,0.24411368370056152,30.083984544798554,20.85071262883417
1.4,1,0.9199038,0.55168414,0.10975638031959534,0.24392499029636383,30.104051820930202,20.851832466857022
1.5,1,0.9205763,0.5517567,0.10707350075244904,0.2437601387500763,30.118633332648827,20.852616832451943
1.6,1,0.92125016,0.5518754,0.10436630994081497,0.24358297884464264,30.13395234490712,20.8534401333119
1.7,1,0.9218109,0.5519901,0.10253991931676865,0.24340702593326569,30.147584861488482,20.854300583025523
1.8,1,0.9222813,0.55207545,0.10094848275184631,0.24326014518737793,30.15882253312686,20.854855701910495
1.9,1,0.92271155,0.5521669,0.0993211567401886,0.24302944540977478,30.16790243676438,20.855433642925284
2.0,1,0.92308635,0.5522379,0.09796129167079926,0.24282103776931763,30.17580396911892,20.855894725304044
2.1,1,0.92344517,0.5522948,0.09652413427829742,0.24280455708503723,30.183919778614605,20.856320046700013
2.2,1,0.92378,0.55235535,0.09509539604187012,0.242814302444458,30.191908583930307,20.85677097165307
2.3,1,0.92405176,0.55241436,0.09402334690093994,0.24259833991527557,30.19927917454418,20.857142963903442
2.4,1,0.92432404,0.552452,0.09322509914636612,0.24267014861106873,30.204819211155936,20.857541423591172
2.5,1,0.9245508,0.552516,0.09235852211713791,0.24251504242420197,30.20994916142913,20.85794399668757
