time,run,ssim_global,ssim_indirect,lpips_global,lpips_indirect,psnr_global,psnr_indirect
0.1,1,0.79065293,0.70601815,0.24655531346797943,0.15870428085327148,29.54976028102817,30.76292411463904
0.224,1,0.79065293,0.71220446,0.24655531346797943,0.14391246438026428,29.54976028102817,31.059298982677465
0.3,1,0.88859457,0.72166276,0.1884004771709442,0.11444784700870514,33.92040153254902,31.45976772440475
0.4,1,0.9218507,0.727643,0.16257765889167786,0.09530027210712433,35.609835110083,31.688211420780807
0.5,1,0.9355518,0.73035115,0.14793848991394043,0.08474256843328476,36.369226865548605,31.785736873969206
0.6,1,0.9447308,0.7319412,0.1366962343454361,0.07824812829494476,36.90397649962063,31.84416036797414
0.7,1,0.9527502,0.7330952,0.1253882199525833,0.07326947152614594,37.384020170942534,31.88364370010712
0.8,1,0.9574123,0.73395604,0.11797744035720825,0.07012174278497696,37.671812267399,31.912813540225983
0.9,1,0.9614668,0.7347792,0.11202196031808853,0.0672074481844902,37.92331777028526,31.941653899598705
1.0,1,0.96468425,0.7353468,0.10644689947366714,0.06527888774871826,38.13442911991703,31.95976958423075
1.1,1,0.9670098,0.73583096,0.10164480656385422,0.06330426037311554,38.27785878055606,31.977210605138637
1.2,1,0.96914154,0.7362197,0.09684252738952637,0.06195961683988571,38.41426021069481,31.9896457983058
1.3,1,0.97095484,0.73652714,0.09219922125339508,0.060959313064813614,38.53192614612279,32.00156851429693
1.4,1,0.97245914,0.73682326,0.08871687948703766,0.059870004653930664,38.62959189418846,32.01035752254909
1.5,1,0.9737498,0.73707885,0.08631628751754761,0.05903364717960358,38.708737750602246,32.01952601472068
1.6,1,0.9747582,0.7373174,0.08367578685283661,0.058541640639305115,38.77820994549793,32.02604430925605
1.7,1,0.9757814,0.7374935,0.08133815973997116,0.05820227414369583,38.85176912978991,32.03162945256579
1.8,1,0.9767308,0.73767424,0.07838214933872223,0.05761227011680603,38.91665314731354,32.03650477449593
1.9,1,0.97753596,0.73780584,0.07627593725919724,0.05724559724330902,38.97106461966199,32.04015705064083
2.0,1,0.97819346,0.7379777,0.07434479147195816,0.056831181049346924,39.01314127001579,32.04584608290653
2.1,1,0.97883385,0.738074,0.0721258893609047,0.0565582737326622,39.058598114100846,32.04964836130506
2.2,1,0.97940904,0.73818773,0.07027122378349304,0.05612702667713165,39.100874181948825,32.053306261488146
2.3,1,0.9799404,0.7383063,0.06833189725875854,0.055578842759132385,39.13675677658454,32.057301926522456
2.4,1,0.98041487,0.7383955,0.06611666828393936,0.055401988327503204,39.173902972460375,32.059562311502546
2.5,1,0.98088187,0.73848695,0.06494531035423279,0.05523049831390381,39.20865580146116,32.06228987169533
2.6,1,0.98131317,0.73859245,0.06363421678543091,0.055026110261678696,39.24059834845675,32.06600203331867
2.7,1,0.98172206,0.73867446,0.062085069715976715,0.054715149104595184,39.2733716677541,32.06824726299752
2.8,1,0.98202366,0.7387335,0.06082461029291153,0.05448523908853531,39.29467405173523,32.07010091298245
2.9,1,0.9823715,0.7388218,0.05957482010126114,0.05430623143911362,39.32194544660799,32.072000377587024
3.0,1,0.98268956,0.73889685,0.0584866926074028,0.05398593842983246,39.34118511303328,32.075095781848404
3.1,1,0.9829359,0.73895794,0.05758950114250183,0.05381719395518303,39.35792007412233,32.0767098642692
3.2,1,0.9832012,0.73899746,0.05668799951672554,0.053739722818136215,39.37757032256846,32.07755878560389
3.3,1,0.9834451,0.73903656,0.05569498986005783,0.05354095250368118,39.39532922402706,32.07889361034492
3.4,1,0.9837064,0.7390728,0.0545809306204319,0.05346694961190224,39.41403214847568,32.08020649726645
3.5,1,0.983936,0.73912954,0.05385163053870201,0.053586445748806,39.42815966333579,32.08152403202838
3.6,1,0.98409265,0.7391877,0.05320555716753006,0.05326066538691521,39.441022631322,32.08298163073621
3.7,1,0.9842933,0.7392408,0.05217496678233147,0.05295085534453392,39.45553728635238,32.0845021640626
3.8,1,0.9845179,0.7392855,0.05100373923778534,0.05293130874633789,39.4702682502688,32.08621585479762
3.9,1,0.9846638,0.7393365,0.050352636724710464,0.052803535014390945,39.48235730572264,32.08785825043971
4.0,1,0.9848523,0.7393856,0.04951580613851547,0.052489034831523895,39.493990285262456,32.08995691605616
4.1,1,0.9850375,0.7394347,0.04876137897372246,0.05245520919561386,39.5055423408141,32.09177737717776
4.2,1,0.9851511,0.7394609,0.0483536422252655,0.052413083612918854,39.514773957439914,32.09256737480645
4.3,1,0.9853119,0.73948884,0.047684088349342346,0.05237516388297081,39.52324365219478,32.092926949850934
4.4,1,0.98545116,0.7395299,0.046932920813560486,0.05237467586994171,39.53391031433214,32.09403171111509
4.5,1,0.9855945,0.7395668,0.04625707119703293,0.05220143496990204,39.543948686051294,32.094742741267765
4.6,1,0.9857158,0.7395862,0.045668236911296844,0.05205322429537773,39.55238282888033,32.09534134035446
4.7,1,0.98583794,0.73960876,0.04514418542385101,0.05203954502940178,39.56207704938885,32.09609483133518
4.8,1,0.9859764,0.73962563,0.04453222081065178,0.05201133340597153,39.57339539869917,32.0968890554433
4.9,1,0.9860899,0.73964787,0.04421549290418625,0.051802441477775574,39.58435666170103,32.09695140515042
5.0,1,0.9861885,0.7396601,0.04374942183494568,0.05188463628292084,39.59078007894617,32.09726041287012
5.1,1,0.98629975,0.7396677,0.04336044192314148,0.05180217698216438,39.597711528034296,32.097516720032374
