time,run,ssim_global,ssim_indirect,lpips_global,lpips_indirect,psnr_global,psnr_indirect
0.1,1,0.7857327,0.68620735,0.36376234889030457,0.12112808227539062,28.9315986546794,34.65690228698476
0.276,1,0.7857327,0.6915536,0.36376234889030457,0.10776261985301971,28.9315986546794,35.19656617921797
0.359,1,0.86189157,0.69660926,0.2930499315261841,0.0935945212841034,31.4605399352484,35.770586944706146
0.465,1,0.8954828,0.6960127,0.2516990005970001,0.09554070234298706,32.92309828027154,35.7007118495539
0.502,1,0.9107775,0.69756556,0.22764384746551514,0.09067173302173615,33.71500268215749,35.878748843591524
0.678,1,0.9244766,0.6981237,0.20419859886169434,0.0885561853647232,34.53300796516091,35.94585299113142
0.734,1,0.93218297,0.6988425,0.18988704681396484,0.0868728756904602,35.027249582523154,36.03140688846695
0.841,1,0.938091,0.6993769,0.178974449634552,0.08597254008054733,35.448603888131224,36.09848484979405
0.923,1,0.94436675,0.6998896,0.1664588749408722,0.0847322940826416,35.92283307106404,36.15597365334078
1.056,1,0.9502404,0.70013076,0.15232709050178528,0.08419789373874664,36.40400186956349,36.18932653787091
1.19,1,0.95392394,0.70035356,0.14411170780658722,0.08355781435966492,36.73205276499083,36.21702106819053
1.201,1,0.9554698,0.70046514,0.13936758041381836,0.08358049392700195,36.870049769131384,36.23049183595288
1.355,1,0.9588644,0.700691,0.12924867868423462,0.08294659107923508,37.1975832503346,36.258321797017054
1.463,1,0.9611146,0.7008098,0.12227114289999008,0.08256274461746216,37.421093308907686,36.27412633892433
1.569,1,0.9625773,0.7009595,0.11905040591955185,0.08210108429193497,37.576232890320085,36.2908713446488
1.625,1,0.9639333,0.7010878,0.11515793949365616,0.0817161351442337,37.72061125736984,36.30829889695863
1.755,1,0.965527,0.70159024,0.1108037680387497,0.0801222175359726,37.89073447170437,36.368760955090394
1.838,1,0.9666431,0.70132154,0.1078600287437439,0.08072669059038162,38.01234386225428,36.334293802794534
1.948,1,0.9682033,0.7013946,0.10310725122690201,0.08064638078212738,38.192245710449825,36.34353829690888
2.057,1,0.9694262,0.7014885,0.09901747852563858,0.0802917331457138,38.33139981532692,36.35533795207553
2.1,1,0.970162,0.70167106,0.097377248108387,0.07994616031646729,38.42125540258853,36.377445917913136
2.271,1,0.9710215,0.70175815,0.09491158276796341,0.0797419399023056,38.53024947020076,36.386977233989796
2.354,1,0.97186995,0.7017973,0.09192349016666412,0.07944293320178986,38.63980684957634,36.39227434807602
2.488,1,0.97281474,0.70187,0.08939765393733978,0.07910548895597458,38.76276933280139,36.400879323010685
2.518,1,0.97301275,0.7019265,0.08849434554576874,0.07899349927902222,38.78939206470936,36.40794866689549
2.623,1,0.97365016,0.7019696,0.08633004128932953,0.0789651870727539,38.86945890678328,36.413396009896594
2.729,1,0.9742736,0.7020069,0.08468249440193176,0.07892727851867676,38.95234655665711,36.418540427441826
2.859,1,0.97479063,0.70206565,0.08317094296216965,0.0786995142698288,39.0261475164169,36.425742273932194
2.945,1,0.9753065,0.70210594,0.08112630993127823,0.07857102900743484,39.098468695477735,36.430506715907036
3.077,1,0.97593445,0.70215577,0.07933373749256134,0.07852606475353241,39.18388086212591,36.435815732105524
3.107,1,0.9760451,0.702174,0.07913538068532944,0.07843989133834839,39.19787463439233,36.43759270669062
3.213,1,0.9763937,0.7022056,0.0787120833992958,0.07834400236606598,39.248681582765016,36.44206321753336
3.32,1,0.97682923,0.7022602,0.07709181308746338,0.07811667025089264,39.30964649943245,36.44972042355838
3.404,1,0.977242,0.702312,0.07551591098308563,0.07803355157375336,39.37060652330946,36.4546096145161
3.537,1,0.97767395,0.70233995,0.07442335784435272,0.07799991965293884,39.43655372289702,36.45774239991179
3.647,1,0.97800654,0.70236826,0.0733647346496582,0.07777995616197586,39.484612634909304,36.46206109952472
3.78,1,0.97830915,0.70242167,0.07303565740585327,0.07763321697711945,39.53191976216431,36.467299289019394
3.837,1,0.97855514,0.70244145,0.07213859260082245,0.07752666622400284,39.56564419896573,36.47056784339006
3.946,1,0.97885865,0.70246583,0.07094874978065491,0.07742004096508026,39.610453027127285,36.473156410031756
4.079,1,0.9792239,0.7024767,0.0693943053483963,0.07745091617107391,39.66368525306872,36.475306303312216
4.11,1,0.9792765,0.70249325,0.06942224502563477,0.07728219032287598,39.67308472984613,36.47691800737024
4.24,1,0.9795715,0.70260173,0.06856368482112885,0.07725991308689117,39.71920257915677,36.4892398240489
4.348,1,0.97981644,0.7026274,0.06746949255466461,0.07710456103086472,39.75978046918354,36.492201163705886
4.482,1,0.980102,0.70264816,0.06642630696296692,0.07702121138572693,39.80282630839031,36.494552594352086
4.512,1,0.98015803,0.7026679,0.06612459570169449,0.07702317833900452,39.809512289817974,36.49664601446626
4.695,1,0.9804984,0.7026898,0.06495639681816101,0.07682850956916809,39.863326210631776,36.499232349804146
4.7,1,0.9805495,0.7027039,0.0647420808672905,0.07693052291870117,39.869867034770266,36.50144186921075
4.83,1,0.9807933,0.70251274,0.06380417943000793,0.07722163945436478,39.91287723686851,36.47960928664861
4.964,1,0.9809883,0.7025328,0.06314817816019058,0.07731679081916809,39.94446895672195,36.48168040416928
5.072,1,0.9811751,0.70256066,0.06246727705001831,0.07701669633388519,39.97495277457354,36.48522860019431
