time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,57,14.5,69.1,8.709,2.574,5.689,-1,0.095,0.031
2.000,113,15,66.6,7.581,2.772,6.206,-1,0.095,0.031
3.000,172,14.9,66.9,7.445,3.167,5.886,-1,0.095,0.031
4.000,228,14.8,67.5,8.977,2.350,5.486,-1,0.145,0.031
5.000,287,16.2,61.8,9.085,2.215,4.458,-1,0.096,0.031
6.000,349,16.2,61.7,8.205,2.307,4.873,-1,0.096,0.031
7.000,409,15.2,66,8.419,2.397,5.203,-1,0.097,0.031
8.000,471,16.7,59.7,7.728,2.387,5.262,-1,0.100,0.031
9.000,537,17.5,57.1,7.589,2.440,4.352,-1,0.096,0.031
10.000,594,14,71.2,8.750,2.549,7.352,-1,0.096,0.031
11.000,643,12.8,78.2,8.886,3.296,7.263,-1,0.095,0.031
12.000,697,14.5,68.9,8.505,3.181,6.062,-1,0.096,0.031
13.000,751,13.9,72,9.939,2.806,6.181,-1,0.096,0.031
14.001,809,14.7,67.9,7.929,2.715,6.137,-1,0.095,0.054
15.000,867,15.2,65.9,7.308,2.848,5.434,-1,0.096,0.031
16.000,927,15.2,65.9,7.444,3.013,5.764,-1,0.095,0.031
17.000,986,15.5,64.5,9.104,2.205,4.867,-1,0.095,0.031
18.000,1048,16.5,60.6,8.433,2.410,4.581,-1,0.096,0.031
19.000,1110,15.9,62.8,8.388,2.389,5.060,-1,0.096,0.031
20.000,1169,15.6,63.9,8.426,2.547,5.620,-1,0.095,0.067
21.000,1233,17.3,57.9,7.402,2.380,4.649,-1,0.096,0.031
22.000,1298,16.6,60.2,7.712,2.342,4.647,-1,0.096,0.031
23.000,1350,12.9,77.7,9.070,2.876,7.600,-1,0.094,0.031
24.000,1401,13,76.9,8.618,2.916,6.916,-1,0.095,0.032
25.000,1456,14.4,69.4,9.480,2.784,5.213,-1,0.096,0.031
26.000,1511,14.6,68.5,8.837,2.753,6.052,-1,0.095,0.031
27.000,1568,15.1,66.2,7.619,2.892,5.606,-1,0.095,0.031
28.000,1629,15.8,63.5,7.380,2.679,6.239,-1,0.122,0.031
29.000,1688,15.4,65.1,8.420,2.388,5.989,-1,0.094,0.031
30.000,1749,16.4,61.1,8.621,2.182,4.442,-1,0.095,0.031
31.000,1812,16.4,60.9,7.980,2.374,4.775,-1,0.096,0.031
32.000,1872,15.5,64.5,8.404,2.417,5.353,-1,0.095,0.031
33.000,1933,16.4,60.9,7.683,2.554,4.648,-1,0.116,0.032
34.000,2000,17.8,56.2,7.451,2.290,4.689,-1,0.096,0.031
35.000,2059,14.5,69,8.539,2.427,6.567,-1,0.095,0.031
36.000,2108,13.1,76.5,9.132,3.263,7.128,-1,0.095,0.032
37.000,2160,14.1,71,8.828,2.737,7.006,-1,0.095,0.032
38.000,2215,14.4,69.5,9.794,2.495,5.120,-1,0.095,0.031
39.000,2272,14.8,67.7,7.876,2.737,5.786,-1,0.095,0.031
40.000,2332,15.4,64.8,7.044,3.109,5.832,-1,0.094,0.031
41.000,2392,15.3,65.3,7.678,2.650,6.587,-1,0.094,0.032
42.000,2451,15.6,64.1,8.552,2.316,4.626,-1,0.095,0.031
43.000,2514,16.9,59.2,8.552,2.247,4.531,-1,0.095,0.031
44.000,2576,16,62.6,8.010,2.365,5.039,-1,0.096,0.031
45.000,2636,15.6,64.1,8.670,2.435,5.184,-1,0.095,0.031
46.000,2701,17.5,57.1,7.307,2.500,5.201,-1,0.119,0.031
47.000,2767,17,58.7,7.627,2.329,4.652,-1,0.097,0.031
48.000,2821,13.4,74.7,8.938,2.775,6.808,-1,0.095,0.031
49.000,2871,12.9,77.3,8.753,2.870,7.369,-1,0.095,0.031
50.000,2927,14.8,67.6,8.972,3.192,5.629,-1,0.095,0.031
51.000,2982,14.5,69,8.927,2.682,5.150,-1,0.095,0.031
52.000,3040,15.2,65.9,7.654,2.727,5.989,-1,0.120,0.034
53.000,3100,15.7,63.7,7.289,2.716,5.889,-1,0.094,0.031
54.000,3160,15.4,65.1,8.155,2.589,5.481,-1,0.094,0.031
55.000,3220,16.3,61.4,9.018,2.250,4.553,-1,0.095,0.031
56.000,3284,16.7,60,8.155,2.293,4.715,-1,0.096,0.031
57.000,3345,15.8,63.5,8.321,2.388,5.075,-1,0.095,0.032
58.000,3406,16.4,60.9,7.819,2.408,5.296,-1,0.095,0.031
59.000,3473,17.7,56.6,7.242,2.475,4.204,-1,0.095,0.031
60.000,3535,15.2,65.9,8.204,2.351,6.181,-1,0.118,0.031
61.000,3585,12.9,77.4,8.910,3.257,7.691,-1,0.094,0.032
62.000,3637,14.1,71.1,8.352,3.076,6.470,-1,0.094,0.031
63.000,3691,14.2,70.2,9.859,2.546,5.359,-1,0.095,0.031
64.000,3748,14.6,68.3,7.883,3.105,5.514,-1,0.095,0.031
65.001,3808,15.6,64.2,7.185,3.136,5.318,-1,0.095,0.031
66.000,3868,15.8,63.4,7.421,2.680,5.775,-1,0.094,0.031
67.000,3926,15.2,65.8,8.996,2.202,4.663,-1,0.094,0.031
68.000,3988,16.7,59.8,8.687,2.225,4.484,-1,0.095,0.031
69.000,4051,16.1,62.2,8.234,2.576,4.934,-1,0.095,0.031
70.000,4110,15.4,65.1,8.525,2.443,5.417,-1,0.095,0.031
71.000,4175,17.6,57,7.451,2.320,4.402,-1,0.095,0.031
