time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,36,8.9,112,15.206,3.095,9.633,-1,0.095,0.031
2.001,76,10.3,96.9,18.405,2.474,3.610,-1,0.094,0.032
3.000,114,9.7,103,20.763,2.497,4.219,-1,0.094,0.090
4.000,147,8.3,119.9,17.129,3.203,10.008,-1,0.094,0.031
5.000,180,8.6,116.6,11.841,4.669,12.852,-1,0.094,0.031
6.000,214,8.6,116.5,12.348,4.100,12.036,-1,0.101,0.031
7.000,246,8.3,121,15.423,4.575,10.844,-1,0.094,0.031
8.000,278,9.4,106,16.280,3.129,6.743,-1,0.130,0.032
9.000,314,9.6,104.3,20.937,2.382,3.839,-1,0.101,0.032
10.000,349,8.7,115.3,15.920,4.931,9.853,-1,0.095,0.031
11.000,381,8.6,115.9,11.863,4.961,11.911,-1,0.095,0.031
12.000,416,8.7,114.9,11.655,4.433,12.317,-1,0.094,0.032
13.000,447,7.9,126.4,14.399,4.416,13.630,-1,0.094,0.031
14.000,484,10.8,92.8,15.565,2.832,5.984,-1,0.096,0.032
15.000,523,10.4,96.1,18.631,2.236,3.581,-1,0.095,0.032
16.000,559,9.3,107.4,18.282,2.714,6.212,-1,0.095,0.031
17.000,592,8.4,119.5,14.272,4.169,12.453,-1,0.094,0.031
18.000,625,8.8,114.1,11.741,4.206,12.798,-1,0.094,0.031
19.000,658,8.1,123.4,13.982,4.531,11.897,-1,0.094,0.030
20.000,688,7.2,139.1,19.712,4.710,9.893,-1,0.094,0.031
21.000,723,9.4,106.3,19.821,2.541,4.053,-1,0.101,0.031
22.000,759,9.3,107.7,16.154,3.343,7.434,-1,0.094,0.031
23.000,790,8,125.3,15.256,4.521,11.403,-1,0.095,0.031
24.000,825,9.1,109.8,11.225,4.466,11.807,-1,0.095,0.031
25.000,858,8.4,119,12.295,4.788,12.750,-1,0.100,0.031
26.000,889,7.9,126,16.470,3.133,12.037,-1,0.138,0.031
27.000,929,9.9,101.5,19.275,2.430,3.676,-1,0.095,0.032
28.000,966,8.9,112.2,23.328,2.594,3.842,-1,0.102,0.031
29.000,1000,8.1,123.1,18.729,2.764,9.352,-1,0.095,0.031
30.000,1034,8.9,112.9,11.882,3.984,12.420,-1,0.094,0.032
31.000,1068,8.8,113.4,12.060,4.558,11.995,-1,0.128,0.031
32.000,1099,8,124.3,15.042,4.526,12.030,-1,0.095,0.031
33.000,1131,8.9,112.1,17.300,3.713,7.854,-1,0.094,0.031
34.000,1165,9,111.4,22.473,2.236,3.983,-1,0.138,0.032
35.000,1199,8.5,117.3,15.371,4.258,9.305,-1,0.095,0.031
36.000,1232,8.4,118.9,12.803,4.694,11.759,-1,0.095,0.031
37.000,1267,8.9,112.5,11.193,4.373,11.986,-1,0.095,0.032
38.000,1299,8,124.5,13.772,4.733,13.057,-1,0.094,0.031
39.000,1334,10.4,96.1,14.944,2.864,6.576,-1,0.095,0.031
