time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,144,152.4,6.6,1.456,0.732,2.487,-1,0.098,0.032
2.000,288,165.8,6,1.151,0.732,2.585,-1,0.094,0.032
3.000,432,158.1,6.3,1.202,0.783,2.616,-1,0.094,0.031
4.000,576,141.6,7.1,1.980,0.645,2.492,-1,0.094,0.031
5.000,720,138.2,7.2,2.644,0.638,1.814,-1,0.094,0.031
6.000,864,142.5,7,2.315,0.709,1.980,-1,0.094,0.031
7.000,1008,137.8,7.3,2.149,0.738,2.239,-1,0.098,0.031
8.000,1151,160.3,6.2,1.533,0.714,2.252,-1,0.097,0.032
9.000,1295,168,6,1.323,0.652,2.121,-1,0.119,0.031
10.000,1439,138.8,7.2,1.752,0.858,2.552,-1,0.117,0.031
11.000,1583,134.5,7.4,2.213,0.819,2.543,-1,0.096,0.031
12.000,1727,136.9,7.3,2.350,0.761,2.289,-1,0.095,0.031
13.000,1871,132.6,7.5,2.167,0.743,2.393,-1,0.094,0.031
14.000,2015,144,6.9,1.272,0.848,2.533,-1,0.095,0.031
15.000,2159,148.5,6.7,1.264,0.757,2.541,-1,0.102,0.038
16.000,2303,146.9,6.8,1.511,0.726,2.434,-1,0.104,0.031
17.001,2447,143.2,7,2.352,0.616,1.963,-1,0.096,0.032
18.000,2590,155.3,6.4,2.317,0.642,1.836,-1,0.094,0.031
19.000,2734,138.2,7.2,2.237,0.731,2.202,-1,0.117,0.035
20.000,2878,136.1,7.3,1.943,0.733,2.493,-1,0.095,0.031
21.000,3022,163.8,6.1,1.349,0.684,2.193,-1,0.095,0.035
22.000,3166,148.2,6.7,1.407,0.764,2.592,-1,0.101,0.031
23.000,3310,131.3,7.6,2.096,0.828,2.489,-1,0.098,0.031
24.000,3454,136.9,7.3,2.140,0.804,2.330,-1,0.096,0.032
25.000,3598,138.9,7.2,2.316,0.654,2.069,-1,0.102,0.032
26.000,3741,151.7,6.6,1.616,0.723,2.481,-1,0.098,0.032
27.000,3885,149.8,6.7,1.191,0.688,2.543,-1,0.111,0.031
28.000,4029,158.2,6.3,1.154,0.751,2.408,-1,0.095,0.035
29.000,4173,148.2,6.7,1.744,0.667,2.270,-1,0.095,0.031
30.000,4317,139.9,7.1,2.535,0.609,1.938,-1,0.095,0.031
31.000,4461,134.2,7.4,2.266,0.746,2.081,-1,0.095,0.031
32.000,4605,131.8,7.6,2.258,0.744,2.207,-1,0.094,0.031
33.000,4749,156.3,6.4,1.673,0.661,2.296,-1,0.095,0.031
34.001,4893,166.4,6,1.372,0.656,2.123,-1,0.116,0.031
35.000,5036,141.1,7.1,1.623,0.819,2.539,-1,0.094,0.032
36.000,5180,131.2,7.6,2.125,0.866,2.673,-1,0.096,0.031
37.000,5324,134.6,7.4,2.280,0.742,2.334,-1,0.095,0.031
38.000,5468,134.9,7.4,2.289,0.706,2.418,-1,0.094,0.031
39.000,5612,150.6,6.6,1.307,0.754,2.722,-1,0.094,0.031
40.000,5756,164.6,6.1,1.140,0.911,2.431,-1,0.094,0.031
41.000,5900,150.8,6.6,1.335,0.853,2.587,-1,0.094,0.031
42.001,6044,146,6.8,2.208,0.637,2.041,-1,0.100,0.031
43.000,6187,149.6,6.7,2.229,0.628,1.849,-1,0.099,0.032
44.000,6331,136.9,7.3,2.235,0.712,2.095,-1,0.118,0.049
45.000,6475,134.4,7.4,2.007,0.719,2.404,-1,0.095,0.031
46.000,6619,167,6,1.378,0.735,2.109,-1,0.130,0.060
47.000,6763,152.6,6.6,1.355,0.673,2.492,-1,0.094,0.031
48.000,6907,130.8,7.6,2.069,0.876,2.573,-1,0.094,0.031
49.000,7051,128.9,7.8,2.179,0.833,2.376,-1,0.094,0.031
50.000,7195,140.4,7.1,2.276,0.789,1.928,-1,0.094,0.031
51.000,7339,147.5,6.8,1.789,0.739,2.365,-1,0.098,0.031
52.000,7482,165.5,6,1.287,0.704,2.500,-1,0.113,0.034
53.000,7626,162,6.2,1.175,0.697,2.530,-1,0.097,0.031
54.000,7770,152.7,6.5,1.590,0.685,2.320,-1,0.094,0.031
55.000,7914,141.3,7.1,2.444,0.613,1.929,-1,0.095,0.031
