time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,34,7.7,129.7,13.172,7.166,12.412,-1,0.093,0.031
2.000,64,8.1,123.4,12.719,6.604,12.041,-1,0.093,0.031
3.000,98,9,111.6,10.635,6.270,11.233,-1,0.093,0.031
4.000,137,10.4,95.9,7.664,5.930,10.498,-1,0.094,0.031
5.000,179,10.6,94.1,7.659,6.086,10.313,-1,0.094,0.031
6.000,219,10.4,96.5,8.181,5.962,10.061,-1,0.100,0.031
7.000,258,10.3,97.2,8.474,5.754,10.110,-1,0.129,0.031
8.000,299,11,91.3,8.483,5.320,9.234,-1,0.094,0.031
9.000,346,12.4,80.4,7.377,4.622,8.148,-1,0.094,0.031
10.000,400,14.6,68.7,5.618,4.232,7.374,-1,0.094,0.031
11.001,454,12.8,78,5.967,4.804,8.586,-1,0.094,0.031
12.000,493,9.1,110.3,11.141,5.607,10.431,-1,0.093,0.031
13.000,524,8.2,122.7,13.126,6.718,11.854,-1,0.094,0.031
14.000,555,8,124.7,12.907,6.982,12.037,-1,0.103,0.031
15.000,588,8.5,117.4,11.967,6.399,11.547,-1,0.096,0.031
16.000,624,9.7,102.7,9.264,5.941,10.820,-1,0.094,0.031
17.000,666,10.7,93.6,7.230,5.861,10.104,-1,0.094,0.031
18.000,706,10.4,96.3,8.272,5.937,10.217,-1,0.133,0.031
19.000,746,10.2,98.1,8.613,5.924,10.258,-1,0.094,0.066
20.000,786,10.4,96.2,8.389,5.842,9.824,-1,0.099,0.032
21.000,829,11.6,86.6,8.438,4.994,8.686,-1,0.094,0.031
22.000,879,13.5,74.1,6.521,4.381,7.615,-1,0.094,0.031
23.000,936,14.9,67.2,4.844,4.375,7.579,-1,0.094,0.031
24.000,983,11.8,84.8,7.866,4.649,8.742,-1,0.094,0.031
25.000,1018,8.3,120.7,12.032,6.051,10.946,-1,0.094,0.032
26.000,1049,7.9,126.7,13.326,6.746,12.531,-1,0.094,0.031
27.000,1080,8.2,121.3,12.621,6.721,11.853,-1,0.094,0.031
28.000,1114,9,111,10.504,6.251,11.110,-1,0.101,0.031
29.000,1153,10.5,95.6,7.830,5.668,10.345,-1,0.094,0.031
30.000,1195,10.8,92.2,7.016,5.905,10.308,-1,0.127,0.031
31.000,1235,10.4,96.4,8.205,6.051,10.167,-1,0.094,0.031
32.000,1275,10.3,97.1,8.536,5.979,10.088,-1,0.094,0.032
33.000,1315,10.5,95,8.823,5.475,9.427,-1,0.094,0.032
34.000,1361,12.1,82.5,7.827,4.753,8.144,-1,0.094,0.032
35.000,1414,14.4,69.3,5.836,4.264,7.300,-1,0.094,0.031
36.000,1468,12.9,77.4,6.134,4.715,8.362,-1,0.094,0.031
37.000,1510,9.6,104.2,10.771,5.376,10.288,-1,0.094,0.031
38.000,1542,8.1,123.9,12.491,6.450,11.629,-1,0.156,0.031
39.000,1573,7.9,126.4,12.671,6.746,12.185,-1,0.094,0.031
40.000,1605,8.4,118.5,12.206,6.566,11.600,-1,0.094,0.032
41.000,1641,9.7,103.6,9.384,5.956,10.959,-1,0.094,0.031
42.000,1682,10.7,93.9,7.490,5.779,10.056,-1,0.094,0.032
43.000,1723,10.4,96.2,8.189,5.824,10.216,-1,0.094,0.031
44.000,1763,10.4,96,8.347,5.847,10.015,-1,0.129,0.031
45.000,1803,10.3,97.1,8.536,5.638,10.207,-1,0.094,0.031
46.000,1846,11.5,86.6,8.536,5.036,8.922,-1,0.094,0.031
47.000,1894,13.1,76.6,6.780,4.609,7.831,-1,0.093,0.031
48.000,1951,15,66.8,4.814,4.319,7.351,-1,0.094,0.031
49.000,2000,12.7,78.8,6.625,4.716,8.704,-1,0.099,0.031
50.000,2035,8.6,116.8,12.060,5.897,10.931,-1,0.094,0.032
51.000,2066,8,124.9,13.186,6.688,11.872,-1,0.093,0.031
52.000,2097,8.1,122.8,12.690,6.789,12.015,-1,0.094,0.031
53.000,2131,8.9,112.5,11.215,6.255,11.364,-1,0.094,0.031
54.000,2170,10.5,95.5,8.013,5.700,10.286,-1,0.093,0.031
55.000,2212,10.9,91.6,7.007,5.860,10.178,-1,0.099,0.034
56.000,2252,10.4,96,8.229,5.916,10.103,-1,0.094,0.031
57.000,2291,10.1,98.8,8.792,5.888,10.119,-1,0.094,0.031
58.000,2332,10.6,94.8,8.775,5.406,9.616,-1,0.094,0.031
59.000,2377,12,83.2,7.740,4.816,8.344,-1,0.093,0.031
60.000,2429,14,71.6,6.118,4.360,7.528,-1,0.094,0.031
61.000,2484,13.7,73.1,5.675,4.553,7.841,-1,0.094,0.031
62.000,2528,9.8,102,10.392,5.258,9.980,-1,0.094,0.031
63.000,2560,8.2,121.8,12.850,6.448,11.775,-1,0.093,0.032
64.000,2591,8.1,124,12.874,6.836,12.031,-1,0.094,0.031
65.000,2623,8.3,120.6,12.841,6.499,11.671,-1,0.103,0.031
66.000,2658,9.3,107.8,9.793,5.951,10.879,-1,0.094,0.031
67.000,2699,10.5,95.1,7.524,5.704,10.229,-1,0.093,0.031
68.000,2740,10.3,97.1,7.873,5.918,10.489,-1,0.093,0.031
69.000,2780,10.4,96,8.449,5.981,10.127,-1,0.094,0.031
70.000,2820,10.3,97.3,8.479,5.672,9.987,-1,0.130,0.031
71.000,2862,11.2,89.4,8.483,5.096,8.905,-1,0.094,0.031
72.000,2909,12.9,77.2,7.017,4.625,7.957,-1,0.094,0.032
73.000,2965,14.9,66.9,4.967,4.459,7.378,-1,0.094,0.031
74.000,3017,12.9,77.4,6.307,4.625,8.613,-1,0.094,0.031
75.000,3053,9,111.6,11.881,5.786,10.845,-1,0.094,0.031
76.000,3085,8.1,123.7,13.311,6.652,12.039,-1,0.102,0.031
77.000,3116,8.2,122.6,12.817,6.840,11.947,-1,0.094,0.031
78.000,3149,8.8,113.6,11.324,6.294,11.225,-1,0.134,0.031
79.000,3187,10.3,96.9,8.369,5.855,10.277,-1,0.129,0.031
80.000,3228,10.7,93.6,7.119,5.888,10.222,-1,0.094,0.032
81.000,3268,10.4,96,8.363,6.013,10.174,-1,0.132,0.031
82.000,3308,10.2,97.7,8.432,5.843,10.211,-1,0.094,0.031
83.000,3348,10.5,95.3,8.550,5.633,9.684,-1,0.094,0.031
84.000,3392,11.8,85.1,8.134,4.925,8.530,-1,0.094,0.031
85.000,3444,13.8,72.6,6.462,4.314,7.638,-1,0.093,0.032
86.000,3500,14.1,71,5.288,4.363,7.716,-1,0.099,0.031
87.000,3545,10.4,96,9.744,5.183,9.694,-1,0.094,0.032
88.000,3578,8.2,122.6,12.823,6.286,11.704,-1,0.094,0.031
89.000,3609,8,125.1,13.041,6.810,11.921,-1,0.094,0.032
90.000,3640,8.3,120.2,12.476,6.594,11.658,-1,0.093,0.031
91.000,3675,9.1,109.3,10.194,6.107,11.128,-1,0.094,0.031
92.000,3715,10.7,93.7,7.395,5.735,10.475,-1,0.094,0.032
93.000,3756,10.6,93.9,7.582,6.024,10.153,-1,0.093,0.031
94.000,3796,10.4,96.4,8.229,6.098,10.144,-1,0.094,0.031
95.000,3836,10.3,97.1,8.396,5.848,9.988,-1,0.100,0.031
96.000,3877,10.8,92.5,8.636,5.181,9.412,-1,0.094,0.031
97.000,3924,12.7,78.7,7.372,4.681,8.135,-1,0.094,0.031
98.000,3979,14.5,69.1,5.512,4.364,7.537,-1,0.093,0.031
99.000,4032,12.8,78.2,5.879,4.774,8.588,-1,0.094,0.031
100.000,4070,9.1,109.4,11.340,5.780,10.579,-1,0.094,0.031
101.000,4102,8.1,123.7,13.225,6.491,11.960,-1,0.094,0.032
102.000,4133,8.1,123.7,12.729,6.864,11.994,-1,0.094,0.031
103.000,4165,8.6,116.2,11.852,6.346,11.390,-1,0.134,0.031
104.000,4202,9.9,101.3,9.303,5.960,10.462,-1,0.094,0.031
105.000,4244,10.7,93.8,7.348,5.862,10.222,-1,0.094,0.031
106.000,4284,10.4,95.8,8.202,5.937,10.247,-1,0.093,0.031
107.000,4324,10.2,98,8.653,5.917,10.065,-1,0.094,0.031
108.000,4364,10.7,93.9,8.570,5.715,9.729,-1,0.123,0.031
109.000,4408,11.7,85.6,8.285,4.915,8.650,-1,0.094,0.031
110.000,4458,13.5,74.1,6.623,4.428,7.661,-1,0.093,0.031
111.000,4514,14.7,68,4.940,4.460,7.602,-1,0.094,0.031
112.000,4561,11.6,86,7.745,4.729,8.671,-1,0.094,0.031
113.000,4595,8.5,117.5,12.638,6.318,11.289,-1,0.094,0.031
114.000,4626,8,125.1,13.371,6.759,12.003,-1,0.094,0.031
115.000,4657,8.2,121.7,12.563,6.751,11.829,-1,0.094,0.031
116.000,4691,9,111.4,10.661,6.147,10.993,-1,0.094,0.031
117.000,4731,10.5,95.1,7.819,5.647,10.320,-1,0.094,0.031
118.000,4773,10.9,92.1,7.122,6.002,10.227,-1,0.129,0.031
119.000,4813,10.4,95.8,8.118,5.924,10.023,-1,0.094,0.031
