time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
85.000,11251,32.2,31.1,2.255,1.431,3.611,-1,0.097,0.031
86.000,11366,29.3,34.1,2.730,1.339,3.804,-1,0.094,0.034
87.000,11483,30.6,32.7,2.708,1.400,3.670,-1,0.101,0.031
88.000,11612,33.3,30,2.878,1.053,3.035,-1,0.097,0.031
89.000,11741,33.8,29.6,2.322,1.396,3.338,-1,0.094,0.032
90.000,11877,35,28.6,2.041,1.376,3.248,-1,0.098,0.031
91.000,12014,35.2,28.4,2.029,1.495,3.203,-1,0.104,0.032
92.000,12150,35.4,28.2,2.516,1.167,3.020,-1,0.106,0.031
93.000,12292,37.8,26.4,2.814,0.940,2.574,-1,0.095,0.031
94.000,12431,35.3,28.4,2.527,1.184,2.982,-1,0.098,0.031
95.000,12558,32,31.3,2.667,1.193,3.371,-1,0.095,0.032
96.001,12694,37.5,26.7,2.146,1.114,3.079,-1,0.095,0.031
97.000,12837,110.1,9.1,2.011,0.942,3.038,-1,0.118,0.041
98.000,12961,30.1,33.2,2.497,1.326,3.999,-1,0.094,0.031
99.000,13075,29.7,33.7,2.831,1.175,3.811,-1,0.096,0.031
100.000,13198,32.8,30.5,2.858,1.085,3.265,-1,0.097,0.031
101.000,13326,32.4,30.9,2.711,1.253,3.290,-1,0.094,0.032
102.000,13457,33.8,29.6,2.163,1.415,3.216,-1,0.105,0.033
103.000,13593,35.3,28.4,1.999,1.472,3.186,-1,0.095,0.031
104.000,13729,35.1,28.5,2.121,1.511,3.206,-1,0.107,0.041
105.000,13868,36.2,27.6,2.846,0.945,2.764,-1,0.097,0.031
106.000,14011,38.9,25.7,2.593,1.249,2.579,-1,0.100,0.031
107.000,14145,33.5,29.9,2.699,1.136,3.213,-1,0.095,0.031
108.000,14271,32.9,30.4,2.390,1.322,3.508,-1,0.096,0.033
109.000,14413,69.4,14.4,2.016,1.016,2.846,-1,0.096,0.031
110.000,14552,38.3,26.1,2.253,1.150,3.453,-1,0.103,0.040
111.001,14668,29.1,34.3,2.772,1.240,4.029,-1,0.095,0.033
112.000,14785,30.7,32.5,2.658,1.365,3.718,-1,0.095,0.045
113.000,14913,33.4,29.9,2.874,1.081,3.052,-1,0.094,0.032
114.000,15041,33.2,30.2,2.403,1.362,3.361,-1,0.097,0.033
115.000,15175,35,28.5,2.070,1.455,3.264,-1,0.094,0.031
116.000,15312,35.3,28.3,2.023,1.496,3.194,-1,0.096,0.031
117.000,15448,35.4,28.3,2.403,1.249,2.921,-1,0.094,0.032
118.000,15589,37.7,26.5,2.825,0.931,2.593,-1,0.097,0.031
119.000,15729,35.3,28.4,2.602,1.145,2.872,-1,0.095,0.031
