time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,53,12.9,77.5,9.512,3.906,6.128,-1,0.094,0.031
2.000,103,13.1,76.6,9.322,3.686,6.034,-1,0.093,0.031
3.000,158,14.5,68.9,8.105,3.589,5.644,-1,0.093,0.031
4.000,220,16.7,60,7.090,3.020,4.765,-1,0.093,0.031
5.000,286,16.9,59.2,6.710,3.254,4.766,-1,0.093,0.054
6.000,349,16.2,61.8,6.892,3.346,5.070,-1,0.093,0.031
7.000,410,16,62.6,6.991,3.464,5.316,-1,0.093,0.032
8.000,472,16.4,61,7.069,3.214,5.042,-1,0.115,0.031
9.000,539,18.1,55.4,6.149,2.916,4.633,-1,0.093,0.031
10.000,616,20.4,49,5.396,2.686,4.175,-1,0.093,0.031
11.000,693,19,52.6,5.401,2.817,4.756,-1,0.093,0.031
12.000,753,14.4,69.6,8.645,3.356,5.536,-1,0.094,0.031
13.000,805,13.1,76.4,9.376,3.787,5.940,-1,0.094,0.031
14.000,855,13.2,75.5,9.397,3.842,5.851,-1,0.093,0.031
15.000,908,14,71.6,8.732,3.559,5.625,-1,0.093,0.031
16.000,966,15.5,64.5,7.629,3.226,5.087,-1,0.093,0.031
17.000,1033,17.6,56.9,6.637,3.023,4.523,-1,0.093,0.050
18.000,1098,16.7,60,6.829,3.381,4.848,-1,0.093,0.079
19.000,1160,15.9,62.7,7.179,3.434,5.161,-1,0.093,0.031
20.000,1221,16.2,61.9,6.889,3.470,5.325,-1,0.093,0.031
21.000,1284,16.6,60.4,6.964,3.045,4.908,-1,0.094,0.031
22.000,1355,19.1,52.3,5.527,2.792,4.543,-1,0.093,0.031
23.000,1436,21.3,47,4.736,2.703,4.124,-1,0.093,0.031
24.000,1505,16.9,59.2,6.527,3.070,4.862,-1,0.094,0.031
25.000,1560,13.6,73.4,8.963,3.639,5.704,-1,0.125,0.031
26.000,1610,13.1,76.2,9.379,3.813,5.982,-1,0.093,0.031
27.000,1661,13.2,75.5,9.213,3.636,5.893,-1,0.093,0.031
28.000,1716,14.6,68.3,7.987,3.560,5.553,-1,0.093,0.032
29.000,1778,16.5,60.7,7.078,3.138,4.697,-1,0.093,0.031
30.000,1845,17.1,58.4,6.475,3.121,4.740,-1,0.093,0.031
31.000,1909,16.1,62.1,6.997,3.377,4.974,-1,0.094,0.031
32.000,1970,15.9,62.9,7.131,3.443,5.336,-1,0.093,0.031
33.000,2031,16.3,61.5,7.016,3.306,5.224,-1,0.093,0.031
34.000,2097,17.8,56.3,6.480,2.888,4.740,-1,0.093,0.031
35.000,2173,20.3,49.2,5.415,2.695,4.227,-1,0.093,0.031
36.000,2251,19.4,51.5,5.302,2.879,4.537,-1,0.094,0.031
37.000,2313,14.8,67.5,8.274,3.292,5.366,-1,0.094,0.031
38.000,2365,13.2,75.5,9.265,3.677,5.956,-1,0.119,0.034
39.000,2416,13.1,76.3,9.272,3.772,6.016,-1,0.093,0.031
40.000,2468,13.7,73,8.836,3.705,5.730,-1,0.098,0.032
41.000,2526,15.4,65,7.609,3.401,5.274,-1,0.093,0.031
42.000,2592,17.4,57.5,6.687,2.980,4.536,-1,0.094,0.031
43.000,2657,16.8,59.5,6.665,3.104,5.069,-1,0.094,0.031
44.000,2719,16.1,62.1,7.127,3.330,5.160,-1,0.118,0.031
45.000,2780,16,62.3,6.958,3.476,5.315,-1,0.094,0.032
46.000,2843,16.3,61.5,7.135,3.154,4.959,-1,0.094,0.032
47.000,2913,18.8,53.1,5.687,2.794,4.643,-1,0.094,0.032
48.000,2992,21.2,47.1,4.893,2.772,4.155,-1,0.094,0.031
49.000,3065,18.2,55.1,5.883,3.019,4.867,-1,0.094,0.032
50.000,3120,13.9,71.9,8.938,3.506,5.646,-1,0.094,0.031
51.000,3171,13,76.7,9.483,3.769,5.988,-1,0.094,0.031
52.000,3222,13.2,75.9,9.302,3.727,5.905,-1,0.099,0.031
53.000,3276,14.4,69.2,8.189,3.559,5.552,-1,0.094,0.031
54.000,3337,16,62.4,7.340,3.192,4.788,-1,0.098,0.034
55.000,3404,17.5,57.2,6.454,3.060,4.682,-1,0.094,0.031
56.000,3468,16.4,61,6.660,3.352,5.064,-1,0.093,0.031
57.002,3529,15.9,62.9,7.249,3.487,5.237,-1,0.094,0.031
58.000,3590,16.3,61.4,6.995,3.439,5.232,-1,0.094,0.031
59.000,3655,17.3,57.8,6.709,2.978,4.732,-1,0.093,0.031
60.000,3729,19.9,50.2,5.459,2.739,4.310,-1,0.093,0.031
61.000,3808,20.3,49.2,5.104,2.654,4.254,-1,0.111,0.031
62.000,3873,15.1,66.1,7.964,3.158,5.317,-1,0.094,0.031
63.000,3925,13.2,75.8,9.242,3.651,5.915,-1,0.094,0.031
64.000,3976,13.2,76,9.272,3.823,6.001,-1,0.094,0.031
65.000,4027,13.4,74.8,8.916,3.567,5.857,-1,0.094,0.034
66.000,4084,15.2,66,7.660,3.451,5.323,-1,0.094,0.031
67.000,4149,17.2,58.2,6.815,3.008,4.554,-1,0.094,0.031
68.000,4215,16.8,59.6,6.644,3.139,4.928,-1,0.093,0.031
69.000,4278,16.1,62,7.056,3.381,5.055,-1,0.094,0.031
70.000,4338,15.9,62.8,6.967,3.464,5.352,-1,0.094,0.031
71.000,4401,16.3,61.5,7.097,3.158,5.013,-1,0.116,0.031
72.000,4470,18.6,53.7,5.912,2.813,4.684,-1,0.094,0.031
73.000,4548,21,47.7,4.998,2.610,4.147,-1,0.094,0.031
74.000,4623,18.6,53.9,5.656,2.871,4.750,-1,0.093,0.031
75.000,4680,14.2,70.5,8.880,3.395,5.617,-1,0.094,0.031
76.000,4731,13,77.2,9.333,3.791,6.012,-1,0.093,0.059
77.000,4781,13,76.8,9.291,3.825,5.895,-1,0.094,0.031
78.000,4835,14.4,69.6,8.404,3.595,5.524,-1,0.094,0.031
79.000,4895,15.8,63.3,7.455,3.226,4.980,-1,0.097,0.031
80.000,4962,17.6,56.7,6.409,3.020,4.632,-1,0.094,0.031
81.000,5026,16.5,60.6,6.811,3.456,4.882,-1,0.094,0.031
82.000,5087,15.9,62.7,7.209,3.398,5.290,-1,0.099,0.031
83.000,5149,16.1,62.2,6.970,3.428,5.292,-1,0.093,0.031
84.000,5212,17,58.7,6.816,2.986,4.787,-1,0.094,0.031
85.001,5286,19.7,50.7,5.412,2.720,4.346,-1,0.094,0.031
86.000,5366,20.9,47.9,4.918,2.560,4.201,-1,0.093,0.032
87.000,5432,15.7,63.9,7.413,3.069,5.141,-1,0.094,0.031
88.000,5485,13.4,74.9,9.086,3.680,5.761,-1,0.119,0.031
89.000,5535,13.1,76.3,9.365,3.773,6.041,-1,0.093,0.034
90.000,5587,13.4,74.4,9.221,3.707,5.825,-1,0.094,0.031
91.000,5643,14.9,67.3,7.901,3.525,5.286,-1,0.094,0.031
92.000,5707,17,58.9,6.900,3.101,4.656,-1,0.094,0.031
93.000,5773,16.9,59.2,6.608,3.149,4.839,-1,0.094,0.031
94.000,5836,16.1,62,6.987,3.314,5.034,-1,0.098,0.031
95.000,5897,15.9,62.8,7.095,3.454,5.340,-1,0.094,0.031
96.000,5959,16,62.3,7.117,3.279,5.091,-1,0.115,0.032
97.000,6026,18.3,54.5,6.098,2.881,4.687,-1,0.094,0.031
98.000,6103,20.5,48.9,5.259,2.603,4.193,-1,0.093,0.032
99.000,6180,18.9,52.9,5.425,2.878,4.803,-1,0.094,0.031
100.000,6239,14.4,69.6,8.744,3.320,5.516,-1,0.118,0.031
101.000,6290,13,76.8,9.360,3.750,5.971,-1,0.093,0.032
102.000,6341,13.3,75.4,9.280,3.779,5.977,-1,0.094,0.031
103.000,6394,14,71.2,8.567,3.671,5.685,-1,0.094,0.031
104.001,6453,15.4,64.9,7.652,3.261,5.106,-1,0.094,0.032
105.000,6519,17.5,57.3,6.535,2.972,4.578,-1,0.094,0.031
106.000,6584,16.5,60.5,6.876,3.325,4.919,-1,0.113,0.032
107.000,6646,16,62.5,7.165,3.398,5.204,-1,0.094,0.031
108.000,6707,16.2,61.7,6.937,3.455,5.309,-1,0.094,0.031
109.000,6770,16.6,60.2,6.975,3.071,4.864,-1,0.093,0.031
110.000,6842,19.1,52.3,5.531,2.817,4.499,-1,0.094,0.031
111.000,6922,21.2,47.1,4.812,2.583,4.181,-1,0.094,0.031
112.000,6991,16.7,59.8,6.703,3.073,4.899,-1,0.094,0.031
113.000,7045,13.4,74.4,9.050,3.526,5.801,-1,0.099,0.031
114.000,7095,13.1,76.5,9.363,3.802,6.015,-1,0.094,0.031
115.000,7146,13.2,75.8,9.193,3.842,5.771,-1,0.094,0.032
116.000,7202,14.7,67.9,8.050,3.619,5.485,-1,0.094,0.031
117.000,7264,16.7,59.9,7.092,3.096,4.659,-1,0.094,0.031
118.000,7330,17.1,58.6,6.614,3.166,4.712,-1,0.130,0.031
119.000,7394,16.4,61,6.892,3.326,5.051,-1,0.094,0.031
