time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,88,22.1,45.2,8.236,1.983,1.146,-1,0.095,0.031
2.000,173,22.1,45.2,7.321,2.556,1.374,-1,0.099,0.031
3.000,252,20.3,49.4,8.000,2.824,1.651,-1,0.095,0.031
4.000,333,20.7,48.2,7.641,2.319,1.646,-1,0.098,0.031
5.000,416,21.6,46.2,7.187,2.223,1.838,-1,0.096,0.034
6.000,493,20.4,49.1,7.611,2.900,1.723,-1,0.095,0.031
7.000,574,21.6,46.3,7.404,2.311,1.649,-1,0.095,0.031
8.000,657,21.2,47.1,6.901,2.719,1.576,-1,0.095,0.031
9.000,739,21.9,45.7,7.933,2.072,1.386,-1,0.095,0.031
10.000,825,22.5,44.4,8.316,1.843,1.040,-1,0.097,0.031
11.001,915,23.5,42.5,7.354,1.741,0.944,-1,0.096,0.031
12.000,1002,22.8,43.9,8.467,1.749,0.879,-1,0.095,0.047
13.000,1088,22.3,44.8,8.066,1.900,1.062,-1,0.099,0.031
14.000,1175,22.9,43.7,7.827,2.035,1.230,-1,0.095,0.031
15.000,1259,21.7,46,7.610,2.353,1.450,-1,0.112,0.031
16.000,1336,20.1,49.7,7.686,3.036,1.587,-1,0.096,0.031
17.000,1418,21.4,46.7,7.140,2.332,1.765,-1,0.095,0.031
18.000,1500,20.6,48.4,7.143,2.632,1.846,-1,0.096,0.031
19.000,1578,20.8,48.2,7.261,2.676,1.756,-1,0.095,0.031
20.000,1662,21.3,46.9,7.470,2.471,1.697,-1,0.095,0.031
21.000,1744,21.6,46.3,7.112,2.367,1.541,-1,0.095,0.031
22.000,1829,22.4,44.6,7.846,1.991,1.240,-1,0.096,0.031
23.000,1915,22.5,44.4,8.350,1.839,0.935,-1,0.112,0.031
24.000,2004,23.3,42.8,8.041,1.754,0.874,-1,0.096,0.032
25.000,2091,22.6,44.3,8.014,1.815,0.998,-1,0.096,0.031
26.000,2176,22.5,44.4,7.975,1.966,1.132,-1,0.096,0.031
27.000,2262,22.6,44.2,7.417,2.219,1.314,-1,0.111,0.031
28.000,2343,20.1,49.7,7.901,2.888,1.607,-1,0.098,0.031
29.000,2422,20.6,48.6,7.361,2.854,1.626,-1,0.096,0.031
30.000,2504,21.7,46,7.143,2.274,1.815,-1,0.095,0.047
31.000,2582,20.1,49.8,7.928,2.956,1.769,-1,0.098,0.031
32.000,2663,21.2,47.2,7.254,2.651,1.660,-1,0.096,0.031
33.000,2747,21.2,47.1,6.970,2.396,1.659,-1,0.099,0.031
34.000,2829,22,45.4,7.681,2.322,1.397,-1,0.099,0.031
35.000,2915,22.4,44.7,8.224,1.817,1.067,-1,0.096,0.031
36.000,3002,23.3,42.9,7.894,1.779,0.906,-1,0.095,0.031
37.000,3090,22.8,43.9,8.478,1.788,0.858,-1,0.096,0.031
38.000,3175,22.2,45,8.051,1.838,1.026,-1,0.096,0.031
39.000,3260,22.7,44.1,7.646,2.100,1.232,-1,0.099,0.031
40.000,3346,21.9,45.7,7.718,2.373,1.562,-1,0.095,0.033
