time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,49,12.7,78.5,15.112,3.295,1.543,-1,0.094,0.031
2.000,94,11.7,85.2,18.138,2.447,1.006,-1,0.094,0.030
3.000,138,11.4,87.8,17.694,2.561,1.048,-1,0.094,0.031
4.000,183,12.3,81.3,16.432,2.917,1.509,-1,0.136,0.031
5.000,234,13.3,75.2,12.065,4.543,1.751,-1,0.094,0.030
6.000,286,12.7,78.7,12.429,4.977,1.847,-1,0.094,0.030
7.000,329,10.6,93.9,15.793,4.231,1.990,-1,0.094,0.031
8.000,370,11.3,88.6,16.435,3.172,1.879,-1,0.094,0.030
9.000,410,10.4,96.1,20.840,2.457,1.379,-1,0.100,0.030
10.000,453,11.6,86.4,15.015,4.671,2.371,-1,0.094,0.030
11.000,500,12.9,77.3,12.328,5.176,2.233,-1,0.095,0.030
12.000,551,13.1,76.2,11.491,5.026,2.098,-1,0.144,0.030
13.000,598,11.6,86.4,15.243,4.497,1.848,-1,0.095,0.030
14.001,646,12.1,82.4,17.813,2.731,1.260,-1,0.095,0.031
15.000,689,10.9,91.7,20.069,2.166,1.018,-1,0.095,0.030
16.000,731,10.3,96.6,18.561,2.755,1.341,-1,0.102,0.030
17.000,778,12.7,78.8,13.108,4.697,1.513,-1,0.094,0.030
18.000,831,13.5,73.9,11.576,4.690,1.766,-1,0.095,0.030
19.000,879,11.9,83.9,14.535,4.663,1.866,-1,0.125,0.030
20.000,919,9.4,106.6,20.490,4.196,2.040,-1,0.095,0.030
21.000,960,10.1,99.5,20.488,2.790,1.419,-1,0.095,0.031
22.000,1001,11,90.6,14.988,3.297,1.923,-1,0.095,0.030
23.000,1045,11.4,87.3,14.648,4.931,2.239,-1,0.095,0.030
24.000,1095,13.5,74.1,11.372,5.495,2.267,-1,0.096,0.031
25.000,1146,12.8,78.1,12.402,5.199,1.985,-1,0.182,0.030
26.000,1191,11.8,84.9,17.780,3.088,1.657,-1,0.095,0.030
27.000,1237,11.5,87.1,19.376,2.587,0.998,-1,0.095,0.030
28.000,1281,11.6,86.3,19.519,2.543,1.079,-1,0.095,0.030
29.000,1323,12.1,82.8,17.256,2.822,1.517,-1,0.095,0.030
30.000,1374,13.1,76.3,12.383,4.582,1.766,-1,0.095,0.033
31.000,1426,12.8,78,12.346,4.226,2.044,-1,0.095,0.030
32.000,1472,11.7,85.4,15.543,4.200,1.998,-1,0.095,0.030
33.000,1513,11.6,86.3,17.436,3.944,1.953,-1,0.095,0.030
34.000,1553,10.2,98.4,22.390,2.360,1.270,-1,0.164,0.031
35.000,1597,11.2,89.6,16.671,4.374,2.328,-1,0.096,0.030
36.000,1643,12.7,78.6,13.141,4.908,2.271,-1,0.096,0.031
37.000,1695,13.4,74.6,11.387,5.909,2.150,-1,0.120,0.031
38.000,1742,11.8,84.6,14.210,4.849,1.926,-1,0.125,0.030
39.000,1790,12.8,78.2,15.234,2.736,1.270,-1,0.096,0.030
40.000,1834,11.7,85.5,18.494,2.174,0.927,-1,0.100,0.031
41.000,1874,9.8,102.2,23.854,3.105,1.287,-1,0.094,0.030
42.000,1921,12.4,80.7,14.369,4.358,1.572,-1,0.101,0.031
43.000,1974,13.5,74.1,11.652,4.781,1.840,-1,0.095,0.031
44.000,2022,11.9,83.8,13.839,4.925,1.955,-1,0.095,0.031
45.000,2063,10.1,99,18.911,4.164,2.045,-1,0.094,0.031
46.000,2104,10.3,97,20.527,2.591,1.716,-1,0.095,0.030
47.001,2144,10.5,95.2,19.636,3.073,1.787,-1,0.096,0.030
48.000,2187,11.5,87.3,14.994,5.019,2.332,-1,0.096,0.031
49.000,2236,13.3,74.9,11.412,5.446,2.166,-1,0.171,0.031
50.000,2288,13.1,76.2,12.360,4.926,2.069,-1,0.120,0.031
51.000,2333,11.4,88.1,15.153,3.794,1.834,-1,0.096,0.030
52.000,2379,11.8,85,19.031,2.548,1.054,-1,0.095,0.030
53.000,2424,11.9,84,18.025,2.625,1.031,-1,0.136,0.030
54.000,2466,11.8,85,18.157,2.706,1.344,-1,0.152,0.030
55.000,2517,13.3,75.1,12.483,4.112,1.705,-1,0.095,0.031
56.000,2569,13.1,76.4,12.182,4.613,1.921,-1,0.095,0.030
57.000,2615,11.6,86.5,15.611,4.086,2.114,-1,0.095,0.030
58.000,2654,10.2,97.6,17.237,4.531,2.038,-1,0.095,0.030
59.000,2694,9.8,101.9,22.385,2.260,1.203,-1,0.095,0.030
60.000,2735,10.8,92.8,19.382,4.087,2.140,-1,0.095,0.030
61.000,2781,12.5,80.1,13.309,4.632,2.381,-1,0.095,0.030
62.000,2833,13.7,73.2,11.254,4.955,2.191,-1,0.096,0.031
63.000,2881,12.2,82.2,13.543,4.996,1.874,-1,0.125,0.030
64.000,2927,12.9,77.6,16.089,3.155,1.555,-1,0.095,0.030
65.000,2972,11.8,84.6,18.451,2.352,0.935,-1,0.126,0.030
66.000,3014,10.6,93.9,17.987,2.644,1.280,-1,0.095,0.031
67.000,3059,12.7,78.6,15.481,3.189,1.462,-1,0.131,0.031
68.000,3112,13.6,73.7,11.464,4.315,1.804,-1,0.095,0.030
69.000,3162,12.4,80.7,12.977,4.763,1.873,-1,0.129,0.030
70.000,3205,10.8,92.4,16.152,4.909,1.918,-1,0.095,0.030
71.000,3246,10.8,92.2,18.079,2.749,1.864,-1,0.095,0.030
72.000,3285,10.4,96.4,21.110,2.810,1.454,-1,0.101,0.030
73.000,3327,11.6,86,15.030,4.481,2.351,-1,0.095,0.030
74.000,3375,13.2,75.7,11.765,4.959,2.193,-1,0.095,0.030
75.000,3427,13.2,75.8,11.921,5.015,2.091,-1,0.100,0.031
76.000,3473,11.5,87.3,16.714,4.109,1.825,-1,0.095,0.030
77.000,3519,11.3,88.4,17.344,2.665,1.193,-1,0.095,0.030
78.000,3563,11.5,87.2,18.590,2.269,1.030,-1,0.096,0.030
79.000,3605,11.5,87.2,18.297,2.742,1.288,-1,0.125,0.030
80.000,3655,12.8,78.1,12.647,4.186,1.769,-1,0.095,0.031
81.000,3707,13.2,76,11.970,5.005,1.809,-1,0.095,0.030
82.000,3754,11.5,86.6,14.766,4.625,2.053,-1,0.095,0.030
83.001,3795,10.1,98.7,17.787,4.287,2.003,-1,0.094,0.030
84.000,3836,9.8,101.5,21.385,2.344,1.436,-1,0.103,0.031
85.000,3878,10.9,92.1,15.945,4.005,2.009,-1,0.137,0.030
86.000,3922,11.9,83.9,13.880,4.904,2.365,-1,0.095,0.030
87.000,3974,13.6,73.3,11.177,5.438,2.187,-1,0.130,0.031
88.000,4023,12.6,79.5,12.708,5.277,2.045,-1,0.095,0.030
89.000,4069,12.5,79.7,15.620,3.092,1.657,-1,0.096,0.030
90.000,4114,11.5,86.6,19.747,2.398,1.030,-1,0.096,0.030
91.000,4156,11.3,88.2,17.889,2.535,1.136,-1,0.097,0.032
92.000,4200,12.2,81.8,15.806,3.042,1.516,-1,0.139,0.031
