time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,146,177.6,5.6,1.722,0.594,1.290,-1,0.116,0.041
2.000,290,174,5.7,1.638,0.657,1.522,-1,0.095,0.032
3.000,434,169.8,5.9,1.798,0.795,1.573,-1,0.097,0.031
4.000,577,179.5,5.6,1.817,0.726,1.655,-1,0.095,0.032
5.000,721,162.4,6.2,1.517,0.700,1.941,-1,0.094,0.031
6.000,865,171.7,5.8,1.641,0.732,1.759,-1,0.108,0.038
7.000,1009,165.3,6,1.668,0.649,1.790,-1,0.097,0.031
8.000,1153,168.2,5.9,1.571,0.696,1.742,-1,0.095,0.031
9.000,1297,170.4,5.9,1.683,0.610,1.363,-1,0.095,0.031
10.000,1441,199.3,5,1.716,0.593,0.992,-1,0.119,0.040
11.000,1585,212.6,4.7,1.761,0.524,0.911,-1,0.106,0.031
12.000,1729,217.5,4.6,1.863,0.532,0.882,-1,0.098,0.031
13.000,1872,203.4,4.9,1.827,0.548,0.998,-1,0.095,0.031
14.000,2016,186.8,5.4,1.629,0.610,1.177,-1,0.094,0.032
15.000,2160,174.6,5.7,1.736,0.664,1.420,-1,0.094,0.031
16.000,2304,177.2,5.6,1.750,0.732,1.623,-1,0.095,0.032
17.000,2448,173.8,5.8,1.672,0.713,1.855,-1,0.095,0.031
18.000,2592,174.7,5.7,1.642,0.712,1.943,-1,0.094,0.031
19.000,2736,172.9,5.8,1.726,0.789,1.658,-1,0.094,0.032
20.000,2880,171.6,5.8,1.737,0.652,1.647,-1,0.099,0.032
21.000,3023,174.4,5.7,1.681,0.673,1.475,-1,0.094,0.031
22.000,3167,187.3,5.3,1.714,0.559,1.196,-1,0.095,0.031
23.000,3311,206.8,4.8,1.719,0.543,0.946,-1,0.095,0.031
24.000,3455,205.7,4.9,1.724,0.527,0.855,-1,0.126,0.031
25.000,3599,214.3,4.7,1.770,0.547,0.941,-1,0.097,0.031
26.000,3743,184.9,5.4,1.676,0.560,1.189,-1,0.115,0.043
27.000,3887,178.5,5.6,1.542,0.625,1.478,-1,0.097,0.031
28.000,4031,177.7,5.6,1.679,0.772,1.547,-1,0.096,0.031
29.001,4175,174.7,5.7,1.742,0.748,1.634,-1,0.098,0.032
30.000,4318,177.4,5.6,1.594,0.662,1.818,-1,0.095,0.032
31.000,4462,176.2,5.7,1.651,0.718,1.764,-1,0.095,0.046
32.000,4606,175.4,5.7,1.671,0.686,1.623,-1,0.095,0.034
33.000,4750,173.4,5.8,1.601,0.698,1.604,-1,0.094,0.031
34.000,4894,179.1,5.6,1.639,0.600,1.463,-1,0.094,0.031
35.000,5038,189.4,5.3,1.683,0.563,1.155,-1,0.116,0.041
36.000,5182,188,5.3,1.688,0.563,1.025,-1,0.098,0.031
