time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,45,10.8,93,12.833,7.041,3.731,-1,0.094,0.030
2.000,86,11.2,89.5,12.504,6.615,3.979,-1,0.094,0.030
3.000,133,12.6,79.3,10.568,6.001,3.436,-1,0.143,0.071
4.000,188,14.8,67.5,7.646,5.912,3.441,-1,0.094,0.030
5.000,247,15.3,65.2,7.332,5.941,3.179,-1,0.094,0.030
6.000,302,14.5,69,8.193,5.836,3.529,-1,0.149,0.031
7.000,356,14,71.6,8.295,5.689,3.906,-1,0.094,0.030
8.000,411,14.8,67.7,8.309,5.238,3.890,-1,0.120,0.030
9.000,471,16.2,61.9,7.395,4.568,3.679,-1,0.094,0.030
10.000,542,19.4,51.6,5.159,4.116,3.357,-1,0.116,0.030
11.000,614,17.6,56.8,5.885,4.636,3.365,-1,0.094,0.030
12.000,666,12.6,79.6,11.355,5.599,3.521,-1,0.094,0.031
13.000,709,11.1,90.3,12.865,6.495,3.721,-1,0.094,0.031
14.000,751,11.1,90.3,12.528,6.745,3.928,-1,0.094,0.030
15.000,793,11.8,84.8,11.669,6.314,3.530,-1,0.124,0.031
16.000,844,13.7,72.9,9.006,5.969,3.267,-1,0.099,0.030
17.000,903,15.1,66.2,7.269,5.765,3.395,-1,0.095,0.032
18.000,960,14.6,68.4,8.150,5.907,3.202,-1,0.095,0.030
19.000,1015,14.3,69.9,8.286,5.962,3.671,-1,0.095,0.030
20.000,1069,14.2,70.3,8.323,5.519,3.847,-1,0.097,0.031
21.000,1125,15.2,65.6,8.307,5.012,3.752,-1,0.097,0.031
22.000,1190,17.8,56.1,6.452,4.315,3.466,-1,0.095,0.030
23.004,1265,19.9,50.2,4.791,4.340,3.335,-1,0.094,0.031
24.000,1328,15.9,62.9,7.543,4.696,3.510,-1,0.094,0.031
25.000,1374,11.6,86.5,12.249,6.106,3.619,-1,0.094,0.030
26.000,1416,11.1,89.9,12.717,6.947,3.834,-1,0.095,0.030
27.000,1459,11.4,87.6,12.286,6.671,3.670,-1,0.094,0.030
28.001,1506,12.7,79,10.351,6.272,3.274,-1,0.094,0.059
29.000,1560,14.8,67.5,7.814,5.857,3.532,-1,0.094,0.030
30.000,1619,15.5,64.4,7.230,5.802,3.337,-1,0.095,0.030
31.000,1675,14.5,69.1,8.095,5.927,3.513,-1,0.095,0.030
32.000,1729,14.1,71,8.243,5.864,3.950,-1,0.094,0.030
33.001,1784,14.5,69.1,8.326,5.330,3.951,-1,0.131,0.030
34.000,1842,15.7,63.8,7.694,4.685,3.735,-1,0.094,0.030
35.000,1912,18.9,52.8,5.681,4.113,3.415,-1,0.094,0.030
36.000,1984,17.7,56.5,6.120,4.695,3.338,-1,0.094,0.030
37.000,2040,12.8,78.2,10.853,5.458,3.415,-1,0.094,0.059
38.000,2083,11.3,88.3,12.668,6.339,3.770,-1,0.133,0.030
39.000,2125,11,90.7,12.616,6.811,3.994,-1,0.095,0.030
40.000,2169,11.7,85.3,11.993,6.493,3.617,-1,0.124,0.031
41.000,2219,13.6,73.4,9.288,6.006,3.310,-1,0.094,0.031
42.000,2277,15.2,65.9,7.553,5.786,3.374,-1,0.094,0.030
43.000,2335,14.8,67.7,7.974,6.079,3.202,-1,0.094,0.030
44.000,2389,14.4,69.6,8.183,5.981,3.669,-1,0.095,0.030
45.000,2444,14.2,70.3,8.324,5.810,3.771,-1,0.094,0.030
46.000,2499,14.8,67.4,8.353,4.947,3.944,-1,0.100,0.030
47.000,2562,17.3,57.9,6.507,4.412,3.622,-1,0.094,0.031
48.000,2637,20.2,49.5,4.591,4.339,3.215,-1,0.112,0.031
49.000,2703,17,58.7,6.905,4.513,3.438,-1,0.094,0.030
50.000,2750,11.7,85.3,11.952,5.999,3.654,-1,0.095,0.030
51.000,2793,11.1,90.4,12.741,6.658,3.948,-1,0.095,0.030
52.000,2835,11.3,88.2,12.556,6.636,3.790,-1,0.094,0.030
53.000,2881,12.3,81.6,10.973,6.160,3.470,-1,0.095,0.030
54.000,2935,14.5,69.1,8.303,5.666,3.300,-1,0.094,0.031
55.000,2994,15.4,64.8,6.976,5.908,3.292,-1,0.095,0.030
56.000,3050,14.5,68.9,7.984,5.904,3.383,-1,0.094,0.030
57.000,3104,14.3,69.9,8.197,5.916,3.884,-1,0.095,0.031
58.000,3158,14.4,69.2,8.307,5.452,3.831,-1,0.095,0.030
59.000,3216,15.4,65,8.080,4.626,3.868,-1,0.094,0.031
60.000,3284,18.5,53.9,5.867,4.357,3.235,-1,0.094,0.030
61.000,3358,18.4,54.5,5.769,4.371,3.263,-1,0.094,0.030
62.000,3416,13.3,75,10.100,5.245,3.440,-1,0.095,0.030
63.000,3460,11.2,89.1,12.635,6.374,3.706,-1,0.095,0.030
64.000,3501,11,90.8,12.754,6.945,3.868,-1,0.095,0.030
65.000,3545,11.6,85.9,11.960,6.587,3.702,-1,0.094,0.030
66.000,3594,13.3,75.1,9.694,5.935,3.329,-1,0.094,0.030
67.000,3650,15,66.6,7.536,5.642,3.417,-1,0.094,0.031
68.000,3709,14.8,67.6,7.772,5.928,3.114,-1,0.094,0.031
69.000,3764,14.4,69.5,8.237,5.817,3.522,-1,0.094,0.031
70.000,3818,14.2,70.2,8.198,5.666,3.902,-1,0.094,0.031
71.000,3873,14.5,69.2,8.587,4.984,3.766,-1,0.094,0.030
72.000,3934,17,58.8,6.745,4.337,3.607,-1,0.094,0.030
73.000,4008,19.9,50.2,4.726,4.206,3.231,-1,0.094,0.030
74.000,4077,17.7,56.5,6.251,4.566,3.545,-1,0.095,0.030
75.000,4126,12.1,82.4,11.996,5.987,3.458,-1,0.094,0.030
76.000,4168,11.1,90,12.809,6.531,3.741,-1,0.133,0.030
77.000,4210,11.2,89.5,12.585,6.743,4.024,-1,0.094,0.030
78.000,4255,12,83,11.341,6.376,3.494,-1,0.094,0.030
79.000,4308,14.1,71,8.690,5.790,3.356,-1,0.095,0.030
80.000,4367,15.2,65.6,6.976,6.119,3.314,-1,0.094,0.030
81.000,4423,14.7,68,8.075,6.047,3.390,-1,0.099,0.031
82.000,4478,14.1,71.1,8.357,5.787,3.801,-1,0.094,0.030
83.000,4532,14.4,69.4,8.275,5.436,3.811,-1,0.100,0.030
84.000,4589,15,66.6,7.880,4.796,3.710,-1,0.095,0.030
85.000,4655,18.3,54.8,6.264,4.253,3.306,-1,0.095,0.032
86.000,4730,19.3,51.8,5.347,4.429,3.219,-1,0.094,0.031
87.000,4790,13.9,72,9.085,5.055,3.410,-1,0.144,0.030
88.000,4835,11.2,88.9,12.692,6.201,3.688,-1,0.095,0.031
89.000,4877,10.9,91.5,12.639,6.711,3.870,-1,0.095,0.030
90.000,4920,11.5,87,12.191,6.473,3.853,-1,0.094,0.031
91.000,4967,12.8,78.3,9.950,6.226,3.309,-1,0.128,0.030
92.000,5023,15,66.8,7.543,5.763,3.472,-1,0.094,0.030
93.000,5082,15,66.4,7.457,6.090,3.196,-1,0.094,0.030
94.000,5137,14.2,70.6,7.996,5.794,3.524,-1,0.095,0.031
95.000,5191,14.2,70.7,8.251,5.760,3.869,-1,0.099,0.030
96.000,5246,14.6,68.6,8.271,5.321,3.850,-1,0.100,0.030
97.000,5306,16.3,61.2,7.228,4.586,3.759,-1,0.095,0.030
98.000,5378,19.6,51,5.227,4.240,3.283,-1,0.094,0.030
99.000,5449,17.6,56.9,5.876,4.711,3.446,-1,0.095,0.031
100.000,5500,12.4,80.6,11.586,5.766,3.492,-1,0.094,0.031
101.000,5543,11.1,90.2,12.905,6.498,3.789,-1,0.094,0.031
102.000,5585,11,90.8,12.436,6.741,3.919,-1,0.094,0.031
103.000,5629,11.6,86.1,11.688,6.254,3.626,-1,0.094,0.031
104.000,5681,13.8,72.6,9.229,5.869,3.191,-1,0.094,0.030
105.000,5739,15.3,65.2,7.306,5.701,3.332,-1,0.094,0.031
106.000,5796,14.6,68.6,8.023,5.749,3.407,-1,0.095,0.030
107.000,5850,14.1,71.2,8.166,5.687,3.706,-1,0.094,0.030
108.000,5904,14.2,70.2,8.317,5.543,3.949,-1,0.095,0.031
109.000,5960,14.8,67.5,8.209,4.706,3.758,-1,0.094,0.030
110.000,6025,17.7,56.4,6.258,4.353,3.470,-1,0.094,0.031
111.000,6101,19.8,50.5,4.832,4.395,3.423,-1,0.094,0.031
112.000,6164,15.5,64.6,8.236,4.620,3.428,-1,0.095,0.031
113.000,6209,11.4,87.8,12.594,6.112,3.585,-1,0.095,0.030
114.000,6251,10.9,91.4,12.803,6.733,3.807,-1,0.095,0.034
115.000,6294,11.4,87.9,12.345,6.544,3.807,-1,0.094,0.030
116.000,6341,12.7,78.6,10.462,6.067,3.356,-1,0.152,0.031
117.000,6396,15.1,66.4,7.671,5.634,3.359,-1,0.094,0.031
118.000,6455,15.4,65,7.278,6.041,3.151,-1,0.094,0.030
119.000,6510,14.2,70.2,8.123,5.976,3.517,-1,0.094,0.031
