time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
84.000,7815,22.2,45,6.258,2.490,2.272,-1,0.095,0.031
85.000,7904,24.1,41.5,6.044,2.404,2.053,-1,0.095,0.031
86.000,7998,25,39.9,5.694,2.192,1.987,-1,0.095,0.031
87.001,8096,25.1,39.8,5.360,2.101,2.010,-1,0.094,0.031
88.000,8192,24.7,40.6,5.694,2.077,1.959,-1,0.109,0.031
89.000,8285,23.6,42.3,6.031,2.294,1.817,-1,0.095,0.031
90.000,8383,25.1,39.9,5.514,2.339,1.832,-1,0.095,0.031
91.000,8477,24.4,41,5.584,2.365,1.821,-1,0.095,0.033
92.000,8568,24.4,40.9,6.262,2.200,1.899,-1,0.095,0.031
93.000,8664,25.9,38.6,5.533,2.161,2.149,-1,0.095,0.045
94.000,8760,25.6,39,5.588,2.100,2.083,-1,0.227,0.045
95.000,8851,23.5,42.6,6.106,2.360,2.114,-1,0.098,0.031
96.000,8936,22.2,45.1,6.616,2.427,2.145,-1,0.095,0.031
97.000,9022,22.6,44.3,6.502,2.500,2.086,-1,0.095,0.031
98.000,9113,24.6,40.7,5.879,2.329,1.982,-1,0.110,0.031
99.000,9210,25.5,39.3,5.412,2.086,2.040,-1,0.110,0.031
100.000,9307,25.4,39.4,5.438,2.132,1.981,-1,0.095,0.031
101.000,9402,23.9,41.9,5.959,2.141,1.830,-1,0.098,0.031
102.000,9497,24.9,40.1,5.533,2.212,1.792,-1,0.095,0.031
103.000,9593,24.7,40.4,5.641,2.342,1.898,-1,0.095,0.031
104.000,9687,23.8,42.1,6.002,2.311,1.857,-1,0.095,0.045
105.000,9780,25.1,39.8,5.884,2.173,1.922,-1,0.098,0.031
106.000,9876,26,38.5,5.482,2.153,2.138,-1,0.109,0.031
107.000,9971,25.3,39.6,5.734,2.192,2.100,-1,0.110,0.031
108.000,10059,22.3,44.9,6.330,2.550,2.124,-1,0.094,0.032
109.000,10144,22.3,44.9,6.214,2.585,2.207,-1,0.094,0.031
110.000,10232,24.1,41.6,5.856,2.435,2.052,-1,0.095,0.032
111.000,10326,25.2,39.8,5.739,2.092,2.049,-1,0.110,0.031
112.000,10424,25.3,39.5,5.379,2.085,2.030,-1,0.094,0.031
113.000,10520,24.8,40.3,5.651,2.059,1.919,-1,0.097,0.031
114.000,10614,23.6,42.3,5.890,2.266,1.909,-1,0.095,0.031
115.001,10711,25.2,39.7,5.273,2.187,1.818,-1,0.095,0.031
116.000,10806,25,39.9,5.445,2.239,1.813,-1,0.095,0.031
117.000,10898,24.1,41.5,6.272,2.235,1.911,-1,0.095,0.031
118.000,10992,25.7,38.9,5.710,2.144,1.990,-1,0.098,0.031
119.000,11089,25.8,38.8,5.543,2.214,2.090,-1,0.097,0.031
