time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,92,22.6,44.3,5.332,2.115,3.063,-1,0.098,0.031
2.000,177,21.9,45.6,5.508,2.491,3.230,-1,0.118,0.031
3.000,260,21.1,47.5,5.657,2.471,3.053,-1,0.095,0.056
4.000,343,20.9,47.8,5.502,3.010,2.769,-1,0.094,0.031
5.000,429,22.2,45.1,5.392,2.810,2.652,-1,0.095,0.031
6.000,517,23,43.5,5.170,2.311,2.868,-1,0.095,0.031
7.000,609,23.2,43.1,5.028,2.111,3.000,-1,0.095,0.031
8.000,703,24,41.6,4.938,1.851,3.038,-1,0.095,0.032
9.000,801,26.5,37.8,4.494,1.859,2.811,-1,0.095,0.031
10.000,917,31,32.3,3.265,1.760,2.721,-1,0.099,0.031
11.000,1033,29.5,33.9,3.247,1.853,2.693,-1,0.097,0.031
12.000,1134,24.5,40.8,4.636,1.997,2.798,-1,0.094,0.032
13.000,1225,23.1,43.3,5.259,2.207,2.897,-1,0.098,0.032
14.000,1314,22.8,43.8,5.463,2.195,3.050,-1,0.098,0.031
15.000,1401,22.4,44.6,5.576,2.479,2.911,-1,0.095,0.031
16.000,1486,21.9,45.7,5.628,2.546,2.643,-1,0.095,0.031
17.000,1570,22,45.4,5.446,2.883,2.654,-1,0.095,0.047
18.000,1658,22.2,45,5.366,2.777,2.753,-1,0.095,0.031
19.000,1749,23.3,42.9,4.996,2.182,2.965,-1,0.094,0.031
20.000,1843,24.1,41.6,4.818,2.013,2.990,-1,0.095,0.031
21.000,1937,24.6,40.6,5.224,1.855,2.896,-1,0.095,0.033
22.000,2042,28,35.7,3.990,1.867,2.751,-1,0.095,0.031
23.000,2161,30.4,32.9,3.131,1.778,2.807,-1,0.095,0.031
24.000,2272,27.1,37,4.031,1.886,2.812,-1,0.094,0.032
25.000,2367,23.1,43.2,5.111,2.017,2.892,-1,0.111,0.031
26.000,2457,23.3,43,5.141,1.991,3.013,-1,0.094,0.031
27.000,2545,23.1,43.2,5.434,2.443,2.967,-1,0.113,0.031
28.000,2630,21.9,45.6,5.780,2.737,2.777,-1,0.095,0.031
29.000,2716,21.9,45.7,5.559,2.820,2.675,-1,0.114,0.031
30.000,2803,22.8,43.9,5.245,2.754,2.617,-1,0.095,0.031
31.000,2890,22.5,44.4,5.216,2.492,2.792,-1,0.094,0.031
32.000,2982,23.3,43,5.109,2.051,3.044,-1,0.094,0.031
33.001,3077,24.2,41.3,4.901,1.870,3.003,-1,0.095,0.031
34.000,3174,25.8,38.8,4.712,1.868,2.770,-1,0.109,0.031
35.000,3287,30.8,32.5,3.367,1.770,2.649,-1,0.094,0.031
36.000,3405,29.7,33.7,3.437,1.792,2.690,-1,0.097,0.031
37.001,3508,25.1,39.8,4.529,2.047,2.801,-1,0.095,0.031
38.001,3599,22.8,43.9,5.303,2.000,2.934,-1,0.101,0.032
39.000,3688,22.7,44,5.422,2.245,3.022,-1,0.111,0.032
40.000,3775,22.7,44,5.565,2.558,2.850,-1,0.110,0.031
41.000,3860,21.9,45.7,5.614,2.628,2.678,-1,0.095,0.031
42.000,3944,20.8,48,6.090,2.958,2.702,-1,0.094,0.031
43.000,4032,22.4,44.7,5.460,2.810,2.712,-1,0.095,0.031
44.000,4123,23.1,43.2,4.995,2.148,2.977,-1,0.095,0.031
45.000,4215,23.8,42.1,4.874,1.932,3.000,-1,0.095,0.031
46.000,4310,24.3,41.2,5.220,1.927,2.914,-1,0.097,0.031
47.000,4413,27.6,36.2,4.122,1.854,2.794,-1,0.097,0.031
48.001,4532,30.5,32.7,3.120,1.760,2.759,-1,0.095,0.034
49.000,4644,28.2,35.5,3.855,1.885,2.759,-1,0.095,0.045
50.001,4741,23.3,42.8,5.068,2.010,2.890,-1,0.095,0.031
51.000,4831,23.5,42.6,5.098,2.191,3.002,-1,0.095,0.031
52.000,4919,23.1,43.3,5.560,2.222,3.022,-1,0.095,0.031
53.000,5004,22,45.5,5.678,2.659,2.772,-1,0.114,0.031
