time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,125,95.8,10.4,1.498,0.924,3.105,-1,0.110,0.033
2.000,269,136.9,7.3,1.237,0.844,2.908,-1,0.093,0.031
3.000,413,137.8,7.3,1.436,0.930,2.647,-1,0.112,0.032
4.000,557,138.4,7.2,1.590,0.960,2.591,-1,0.094,0.042
5.000,700,138,7.2,1.325,1.020,2.785,-1,0.098,0.045
6.000,844,136.1,7.3,1.333,1.049,2.732,-1,0.093,0.031
7.000,988,135.5,7.4,1.384,1.042,2.823,-1,0.093,0.031
8.000,1132,132.5,7.5,1.413,1.072,2.912,-1,0.094,0.031
9.000,1276,135.4,7.4,1.278,1.048,2.943,-1,0.093,0.031
10.000,1420,111,9,1.704,1.131,3.124,-1,0.134,0.057
11.000,1556,35.1,28.5,2.598,1.400,3.373,-1,0.104,0.032
12.000,1687,36.4,27.5,1.974,1.514,3.150,-1,0.094,0.040
13.001,1831,39.6,25.2,1.692,1.434,3.214,-1,0.095,0.033
14.000,1974,117,8.5,1.301,0.976,3.519,-1,0.108,0.032
15.000,2118,141.6,7.1,1.141,0.905,2.764,-1,0.094,0.031
16.000,2262,132.4,7.6,1.476,0.986,2.880,-1,0.107,0.042
17.000,2406,134.3,7.4,1.589,1.046,2.783,-1,0.117,0.031
18.000,2550,137.2,7.3,1.295,1.041,2.753,-1,0.095,0.031
19.000,2694,137.1,7.3,1.444,1.061,2.660,-1,0.094,0.031
20.000,2838,135.5,7.4,1.372,1.013,2.616,-1,0.099,0.031
21.000,2982,124.6,8,1.524,1.043,3.078,-1,0.096,0.032
22.000,3125,121.2,8.3,1.515,1.145,3.097,-1,0.162,0.049
23.000,3269,80.5,12.4,1.801,1.344,3.240,-1,0.113,0.032
24.000,3395,31.2,32.1,2.818,1.358,3.396,-1,0.096,0.031
25.000,3533,37.6,26.6,1.732,1.505,3.218,-1,0.094,0.031
26.000,3677,59.8,16.7,1.339,1.054,3.279,-1,0.097,0.047
27.000,3821,134.3,7.4,1.165,0.944,3.136,-1,0.095,0.032
28.000,3965,137.8,7.3,1.374,0.962,2.749,-1,0.102,0.032
29.000,4109,135.1,7.4,1.694,0.999,2.587,-1,0.094,0.032
