time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,145,136.2,7.3,2.881,1.086,1.234,-1,0.097,0.033
2.000,289,101.7,9.8,3.725,1.279,1.329,-1,0.103,0.032
3.000,430,37.9,26.4,4.313,1.152,1.207,-1,0.097,0.031
4.000,567,35.9,27.9,4.261,1.155,1.265,-1,0.094,0.031
5.000,699,33,30.3,4.525,1.127,1.267,-1,0.095,0.031
6.000,841,38.3,26.1,3.720,1.254,1.329,-1,0.094,0.031
7.000,984,120.5,8.3,3.031,1.169,1.424,-1,0.096,0.032
8.000,1128,128.9,7.8,3.257,1.148,1.383,-1,0.105,0.038
9.000,1269,38.3,26.1,4.074,1.179,1.346,-1,0.097,0.031
10.000,1403,33.7,29.7,4.242,1.132,1.302,-1,0.097,0.031
11.000,1537,33.4,29.9,4.207,1.193,1.313,-1,0.096,0.031
12.000,1677,36.8,27.2,3.645,1.283,1.326,-1,0.095,0.031
13.000,1821,125.8,8,3.050,1.176,1.245,-1,0.095,0.031
14.000,1965,119.2,8.4,3.321,1.186,1.267,-1,0.097,0.031
15.000,2109,77.1,13,3.975,1.181,1.293,-1,0.095,0.032
16.000,2250,36.2,27.6,4.309,1.110,1.228,-1,0.096,0.031
17.000,2389,35.5,28.2,4.292,1.125,1.262,-1,0.094,0.031
18.000,2524,35.8,27.9,4.205,1.155,1.285,-1,0.094,0.031
19.000,2668,40.7,24.6,3.421,1.202,1.447,-1,0.095,0.032
20.000,2812,128.5,7.8,2.981,1.230,1.532,-1,0.103,0.032
21.000,2956,82.1,12.2,3.474,1.390,1.486,-1,0.095,0.032
22.000,3092,33.1,30.2,4.285,1.182,1.337,-1,0.099,0.031
23.000,3226,33.8,29.6,4.144,1.195,1.314,-1,0.098,0.032
24.000,3360,33.5,29.9,4.322,1.111,1.280,-1,0.097,0.031
25.000,3503,48.6,20.6,3.400,1.266,1.375,-1,0.095,0.031
26.000,3647,131.8,7.6,2.725,1.061,1.195,-1,0.097,0.033
27.000,3791,104.5,9.6,3.672,1.181,1.215,-1,0.095,0.031
28.000,3935,49,20.4,4.168,1.160,1.210,-1,0.095,0.031
29.000,4075,36.8,27.2,4.159,1.107,1.222,-1,0.097,0.031
30.000,4210,33.8,29.6,4.323,1.097,1.292,-1,0.094,0.031
31.000,4351,37.7,26.5,3.716,1.276,1.319,-1,0.095,0.031
32.000,4495,98,10.2,3.073,1.226,1.436,-1,0.095,0.031
33.000,4639,130.6,7.7,3.086,1.134,1.356,-1,0.102,0.031
34.000,4781,47,21.3,3.920,1.234,1.362,-1,0.097,0.032
35.000,4914,33.3,30,4.252,1.162,1.368,-1,0.095,0.031
36.000,5048,33.7,29.7,4.173,1.137,1.302,-1,0.095,0.031
37.000,5187,36.4,27.5,3.727,1.249,1.280,-1,0.097,0.031
38.000,5331,119.9,8.3,3.128,1.152,1.430,-1,0.100,0.032
39.000,5475,119.3,8.4,3.147,1.201,1.378,-1,0.096,0.032
40.000,5619,79.5,12.6,3.770,1.206,1.387,-1,0.102,0.032
41.000,5760,36.1,27.7,4.296,1.079,1.211,-1,0.094,0.031
42.000,5899,36.2,27.7,4.267,1.116,1.243,-1,0.095,0.031
43.000,6034,35,28.6,4.250,1.166,1.271,-1,0.095,0.031
44.000,6177,40.3,24.8,3.654,1.187,1.388,-1,0.096,0.033
45.000,6321,129.4,7.7,2.965,1.137,1.550,-1,0.107,0.032
46.000,6465,83.2,12,3.601,1.338,1.431,-1,0.102,0.031
47.000,6602,33.5,29.9,4.230,1.215,1.337,-1,0.097,0.031
48.000,6736,33.7,29.7,4.175,1.152,1.333,-1,0.095,0.031
49.000,6870,33.4,29.9,4.238,1.122,1.300,-1,0.095,0.031
50.000,7014,45.5,22,3.434,1.233,1.366,-1,0.095,0.031
51.000,7157,131.6,7.6,2.843,1.073,1.212,-1,0.095,0.036
52.000,7301,97,10.3,3.627,1.186,1.182,-1,0.095,0.031
53.000,7445,53,18.9,4.155,1.169,1.204,-1,0.095,0.032
54.000,7585,37.1,27,4.189,1.079,1.199,-1,0.095,0.031
55.000,7722,34.5,29,4.304,1.113,1.254,-1,0.096,0.031
56.000,7861,37.4,26.8,3.801,1.231,1.315,-1,0.095,0.031
57.000,8005,74.8,13.4,3.225,1.222,1.468,-1,0.097,0.037
58.000,8149,127.4,7.9,3.029,1.127,1.379,-1,0.095,0.032
59.000,8292,53.6,18.7,3.782,1.274,1.345,-1,0.096,0.031
60.000,8425,33.4,30,4.237,1.223,1.323,-1,0.097,0.031
61.000,8559,33.8,29.6,4.179,1.166,1.326,-1,0.100,0.031
62.000,8696,35.9,27.8,3.990,1.101,1.271,-1,0.095,0.031
