time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,145,172.5,5.8,1.627,0.685,1.665,-1,0.095,0.031
2.000,289,172.4,5.8,1.449,0.621,1.658,-1,0.095,0.031
3.000,433,175.6,5.7,1.466,0.621,1.609,-1,0.094,0.031
4.000,577,168.3,5.9,1.871,0.603,1.457,-1,0.096,0.031
5.000,721,166.3,6,2.265,0.604,1.130,-1,0.096,0.031
6.000,865,167.6,6,2.145,0.631,1.126,-1,0.103,0.031
7.000,1009,172.1,5.8,2.134,0.633,1.398,-1,0.098,0.031
8.000,1153,174.5,5.7,1.597,0.599,1.433,-1,0.142,0.046
9.000,1296,176.4,5.7,1.453,0.591,1.525,-1,0.095,0.031
10.000,1440,176.3,5.7,1.780,0.780,1.387,-1,0.094,0.031
11.000,1584,171,5.8,2.184,0.739,1.291,-1,0.094,0.030
12.000,1728,172.8,5.8,2.235,0.609,1.251,-1,0.095,0.030
13.000,1872,165,6.1,2.038,0.644,1.462,-1,0.097,0.031
14.000,2016,174.3,5.7,1.386,0.654,1.649,-1,0.098,0.031
15.000,2160,178.4,5.6,1.297,0.625,1.709,-1,0.094,0.031
16.000,2304,180.7,5.5,1.532,0.638,1.536,-1,0.095,0.031
17.000,2448,173.9,5.8,2.207,0.603,1.230,-1,0.095,0.030
18.000,2591,174.8,5.7,2.224,0.577,1.191,-1,0.114,0.030
19.000,2735,170.7,5.9,2.167,0.662,1.309,-1,0.104,0.030
20.000,2879,170.6,5.9,1.885,0.686,1.472,-1,0.095,0.033
21.000,3023,186.8,5.4,1.404,0.632,1.439,-1,0.094,0.031
22.000,3167,187.2,5.3,1.506,0.667,1.437,-1,0.099,0.030
23.000,3311,165.1,6.1,2.000,0.731,1.437,-1,0.094,0.031
24.000,3455,170.4,5.9,2.090,0.684,1.351,-1,0.095,0.031
25.000,3599,170.2,5.9,2.268,0.631,1.278,-1,0.094,0.034
26.000,3743,174.1,5.7,1.652,0.700,1.579,-1,0.095,0.031
27.000,3886,172,5.8,1.329,0.625,1.792,-1,0.095,0.030
28.000,4030,173.9,5.8,1.336,0.627,1.820,-1,0.095,0.031
29.000,4174,171.8,5.8,1.762,0.629,1.595,-1,0.094,0.030
30.000,4318,173.7,5.8,2.296,0.567,1.133,-1,0.098,0.031
31.000,4462,181.1,5.5,2.170,0.581,1.102,-1,0.097,0.031
32.000,4606,173.7,5.8,2.124,0.621,1.242,-1,0.099,0.031
33.000,4750,180.7,5.5,1.606,0.619,1.345,-1,0.109,0.031
34.000,4894,187.6,5.3,1.441,0.590,1.350,-1,0.094,0.036
35.001,5038,176.1,5.7,1.722,0.738,1.438,-1,0.095,0.031
36.000,5181,160.7,6.2,2.165,0.756,1.481,-1,0.095,0.033
37.000,5325,165.5,6,2.182,0.729,1.393,-1,0.095,0.030
38.000,5469,166.5,6,2.141,0.733,1.378,-1,0.095,0.031
39.000,5613,173.1,5.8,1.468,0.662,1.607,-1,0.097,0.031
40.000,5757,181.9,5.5,1.357,0.626,1.622,-1,0.098,0.031
41.000,5901,170.5,5.9,1.485,0.629,1.531,-1,0.095,0.031
42.000,6045,169.1,5.9,2.116,0.585,1.309,-1,0.096,0.030
43.001,6189,177.1,5.6,2.221,0.580,1.108,-1,0.095,0.030
44.001,6333,170.4,5.9,2.195,0.631,1.227,-1,0.101,0.030
45.000,6476,170.9,5.8,1.986,0.660,1.430,-1,0.103,0.030
46.000,6620,183.1,5.5,1.473,0.583,1.438,-1,0.116,0.044
47.000,6764,177.7,5.6,1.478,0.648,1.434,-1,0.100,0.033
48.000,6908,173.7,5.8,1.959,0.742,1.338,-1,0.096,0.031
49.000,7052,170,5.9,2.107,0.679,1.348,-1,0.095,0.032
50.000,7196,170.9,5.9,2.254,0.604,1.321,-1,0.096,0.031
51.000,7340,168.6,5.9,1.787,0.657,1.734,-1,0.095,0.031
52.001,7484,180.4,5.5,1.352,0.631,1.879,-1,0.094,0.031
53.000,7627,176.9,5.7,1.339,0.628,1.820,-1,0.095,0.030
54.000,7771,181.2,5.5,1.682,0.645,1.571,-1,0.096,0.030
55.000,7915,172.5,5.8,2.323,0.542,1.162,-1,0.094,0.030
56.000,8059,179.3,5.6,2.146,0.581,1.088,-1,0.094,0.031
57.000,8203,178.4,5.6,2.129,0.613,1.205,-1,0.098,0.031
58.000,8347,171.8,5.8,1.667,0.626,1.380,-1,0.095,0.031
59.000,8491,190.5,5.2,1.417,0.587,1.350,-1,0.095,0.031
60.001,8635,175.4,5.7,1.627,0.735,1.454,-1,0.094,0.031
61.000,8778,162.3,6.2,2.177,0.755,1.407,-1,0.105,0.038
62.000,8922,166.4,6,2.143,0.687,1.508,-1,0.095,0.030
63.000,9066,168.6,5.9,2.206,0.702,1.493,-1,0.095,0.031
64.000,9210,179.1,5.6,1.488,0.670,1.779,-1,0.094,0.031
65.000,9354,171.6,5.8,1.270,0.623,1.797,-1,0.095,0.031
66.000,9498,171.6,5.8,1.452,0.627,1.573,-1,0.104,0.032
67.000,9642,178.3,5.6,2.009,0.570,1.393,-1,0.100,0.031
68.000,9786,176.3,5.7,2.257,0.578,1.167,-1,0.098,0.036
69.000,9930,175.7,5.7,2.182,0.618,1.164,-1,0.104,0.030
70.000,10073,176,5.7,2.076,0.643,1.317,-1,0.110,0.036
71.000,10217,179.6,5.6,1.496,0.582,1.367,-1,0.141,0.053
72.000,10361,179.4,5.6,1.451,0.598,1.502,-1,0.130,0.036
73.000,10505,173.9,5.8,1.864,0.829,1.353,-1,0.094,0.031
74.000,10649,170.6,5.9,2.133,0.678,1.274,-1,0.097,0.031
75.000,10793,171.6,5.8,2.227,0.599,1.308,-1,0.095,0.031
76.000,10937,171.8,5.8,1.843,0.643,1.505,-1,0.100,0.031
77.000,11081,174.2,5.7,1.361,0.637,1.672,-1,0.094,0.031
78.001,11225,176.8,5.7,1.302,0.628,1.661,-1,0.095,0.030
79.000,11368,173.5,5.8,1.624,0.646,1.561,-1,0.095,0.031
80.000,11512,176.3,5.7,2.257,0.619,1.346,-1,0.094,0.030
81.000,11656,172.7,5.8,2.167,0.632,1.202,-1,0.094,0.034
82.000,11800,174.1,5.7,2.174,0.659,1.138,-1,0.096,0.031
83.000,11944,172.9,5.8,1.806,0.628,1.270,-1,0.098,0.031
84.000,12088,183.3,5.5,1.450,0.566,1.250,-1,0.097,0.031
85.000,12232,176.7,5.7,1.548,0.682,1.434,-1,0.095,0.031
86.000,12376,167.6,6,2.118,0.751,1.335,-1,0.094,0.040
87.000,12519,168,6,2.141,0.686,1.309,-1,0.095,0.033
88.000,12663,165.1,6.1,2.249,0.626,1.480,-1,0.099,0.033
89.000,12807,171.8,5.8,1.564,0.672,1.781,-1,0.095,0.030
