time,frame_index,fps,frame_time,stage_sample_gen,stage_direct,stage_indirect,stage_filter,stage_accumulate,stage_compose
1.000,145,218.9,4.6,0.643,0.641,1.656,-1,0.097,0.032
2.000,289,215.9,4.6,0.604,0.656,1.675,-1,0.097,0.032
3.000,433,221.9,4.5,0.633,0.642,1.672,-1,0.095,0.032
4.000,577,181.1,5.5,0.673,0.574,1.885,-1,0.095,0.053
5.000,721,183.5,5.4,0.628,0.642,2.055,-1,0.112,0.031
6.000,864,195.4,5.1,0.618,0.653,1.915,-1,0.096,0.031
7.000,1008,199.5,5,0.678,0.641,2.025,-1,0.095,0.031
8.000,1152,201.4,5,0.655,0.647,1.974,-1,0.095,0.031
9.000,1296,209.7,4.8,0.645,0.636,1.889,-1,0.095,0.031
10.000,1440,195.1,5.1,0.650,0.586,1.801,-1,0.106,0.036
11.000,1584,221.5,4.5,0.602,0.662,1.790,-1,0.095,0.038
12.000,1728,197.4,5.1,0.596,0.590,1.749,-1,0.094,0.032
13.000,1872,218.4,4.6,0.643,0.627,1.607,-1,0.095,0.031
14.000,2016,213.8,4.7,0.627,0.640,1.599,-1,0.095,0.031
15.001,2160,200.3,5,0.605,0.613,1.697,-1,0.094,0.031
16.000,2303,213.6,4.7,0.661,0.615,1.779,-1,0.094,0.031
17.000,2447,204.8,4.9,0.638,0.623,1.903,-1,0.094,0.031
18.000,2591,208.2,4.8,0.598,0.681,1.952,-1,0.095,0.032
19.000,2735,195.6,5.1,0.635,0.583,1.859,-1,0.099,0.031
20.000,2879,201.1,5,0.679,0.549,1.887,-1,0.095,0.032
21.000,3023,186.8,5.4,0.643,0.531,1.914,-1,0.095,0.031
22.000,3167,215.6,4.6,0.665,0.625,1.849,-1,0.095,0.036
23.000,3311,215.1,4.6,0.624,0.645,1.766,-1,0.101,0.042
24.001,3455,206.1,4.9,0.584,0.610,1.839,-1,0.103,0.057
25.000,3598,194.2,5.2,0.610,0.610,1.803,-1,0.095,0.031
26.000,3742,199.4,5,0.641,0.631,1.720,-1,0.094,0.032
27.000,3886,206.7,4.8,0.599,0.629,1.648,-1,0.096,0.032
28.000,4030,191.6,5.2,0.619,0.575,1.637,-1,0.095,0.032
29.000,4174,201.6,5,0.669,0.581,1.681,-1,0.096,0.032
30.000,4318,204.9,4.9,0.625,0.579,1.819,-1,0.116,0.035
31.000,4462,218.9,4.6,0.627,0.591,1.930,-1,0.122,0.032
32.001,4606,197.2,5.1,0.664,0.532,1.937,-1,0.151,0.042
33.000,4749,197.1,5.1,0.654,0.564,2.047,-1,0.162,0.031
34.000,4893,191.5,5.2,0.638,0.540,2.081,-1,0.097,0.032
35.000,5037,197.1,5.1,0.656,0.603,1.886,-1,0.107,0.031
36.000,5181,218.8,4.6,0.601,0.654,1.781,-1,0.100,0.041
37.000,5325,192.7,5.2,0.590,0.527,1.791,-1,0.095,0.034
38.000,5469,196.9,5.1,0.628,0.498,1.628,-1,0.095,0.032
39.000,5613,213.9,4.7,0.633,0.556,1.600,-1,0.095,0.031
